Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,656,0,4,62,107,93,132,237,25,1.1508196721311474:1,186,
12,650,0,10,55,109,93,129,238,26,1.1523178807947019:1,186,
18,650,0,10,50,110,95,128,239,28,1.1523178807947019:1,187,
24,648,0,12,41,113,97,126,243,28,1.16:1,192,
30,641,0,19,32,116,97,124,244,28,1.1655405405405406:1,193,
36,637,0,23,27,114,103,118,248,27,1.174061433447099:1,198,
42,635,0,25,24,114,102,117,250,28,1.1746575342465753:1,197,
48,631,0,29,19,112,104,115,251,30,1.1758620689655173:1,194,
54,639,10,31,23,114,105,111,256,30,1.1734693877551021:1,196,
60,637,10,33,14,122,105,109,255,32,1.1666666666666667:1,195,
66,637,10,33,11,123,104,109,258,32,1.1666666666666667:1,197,
72,636,10,34,10,120,108,108,258,32,1.1706484641638226:1,197,
78,636,10,34,10,116,112,105,260,33,1.1706484641638226:1,197,
84,632,10,38,10,112,113,102,261,34,1.1643835616438356:1,197,
90,631,10,39,10,110,112,99,262,38,1.168384879725086:1,196,
96,628,10,42,10,107,113,96,263,39,1.1730103806228374:1,198,
102,626,10,44,10,102,118,95,262,39,1.1736111111111112:1,196,
108,622,10,48,10,98,117,96,260,41,1.1748251748251748:1,196,
114,618,10,52,10,94,120,94,259,41,1.1914893617021276:1,197,
120,618,10,52,10,83,127,94,262,42,1.1914893617021276:1,200,
126,681,74,53,64,90,128,96,259,44,1.161904761904762:1,198,
132,672,74,62,60,86,130,96,259,41,1.174757281553398:1,198,
138,665,74,69,57,82,132,93,261,40,1.173202614379085:1,200,
144,659,74,75,56,77,134,92,260,40,1.1821192052980132:1,198,
150,656,74,78,55,71,137,92,260,41,1.1866666666666668:1,198,
156,655,74,79,55,64,142,89,263,42,1.1833333333333333:1,199,
162,650,74,84,53,60,145,87,264,41,1.1885521885521886:1,200,
168,647,74,87,53,55,149,84,265,41,1.1858108108108107:1,201,
174,642,74,92,53,47,157,78,266,41,1.1911262798634812:1,199,
180,636,74,98,49,39,165,75,267,41,1.1855670103092784:1,200,
186,632,74,102,48,36,167,67,270,44,1.1868512110726643:1,199,
192,629,74,105,48,30,169,66,272,44,1.1840277777777777:1,199,
198,712,160,108,85,72,174,65,272,44,1.2043343653250773:1,199,
204,705,160,115,82,61,183,60,276,43,1.203125:1,200,
210,700,160,120,82,59,181,60,276,42,1.20125786163522:1,200,
216,694,160,126,80,57,179,62,273,43,1.2031746031746031:1,197,
222,694,160,126,80,56,179,63,267,49,1.2031746031746031:1,193,
228,691,160,129,80,56,179,58,268,50,1.2006369426751593:1,194,
234,686,160,134,78,56,176,59,267,50,1.1987179487179487:1,193,
240,678,160,142,75,56,173,58,261,55,1.1941747572815533:1,188,
246,675,160,145,75,56,169,56,263,56,1.1915584415584415:1,188,
252,671,160,149,74,54,163,59,265,56,1.1856677524429968:1,187,
258,666,160,154,72,54,162,57,267,54,1.205298013245033:1,188,
264,658,160,162,67,54,161,58,264,54,1.2154882154882154:1,187,
270,705,212,167,55,107,163,60,266,54,1.2100313479623825:1,187,
276,704,214,170,54,109,164,60,262,55,1.2138364779874213:1,184,
282,696,214,178,54,108,162,59,255,58,1.2095238095238094:1,178,
288,693,214,181,52,108,162,57,256,58,1.2070063694267517:1,177,
294,691,214,183,52,108,158,61,255,57,1.2147435897435896:1,177,
300,687,214,187,52,107,157,62,252,57,1.2161290322580645:1,176,
306,683,214,191,52,107,153,61,253,57,1.2175324675324675:1,173,
312,680,214,194,50,107,149,64,252,58,1.214983713355049:1,171,
318,674,214,200,49,106,144,68,250,57,1.2171052631578947:1,170,
324,669,214,205,46,106,142,69,249,57,1.2225913621262459:1,170,
330,666,214,208,46,105,135,73,247,60,1.2274247491638797:1,168,
336,663,214,211,45,105,131,74,249,59,1.2173913043478262:1,169,
342,718,274,216,63,106,165,74,248,62,1.2229102167182662:1,167,
348,718,277,219,61,107,164,77,246,63,1.2229102167182662:1,166,
354,713,277,224,59,107,161,76,247,63,1.2211838006230529:1,166,
360,709,277,228,59,107,157,76,248,62,1.2225705329153604:1,165,
366,705,277,232,58,107,156,77,243,64,1.231012658227848:1,161,
372,702,277,235,57,107,150,80,243,65,1.2285714285714286:1,162,
378,698,277,239,57,105,148,79,244,65,1.2229299363057324:1,162,
384,694,277,243,56,105,144,82,243,64,1.2315112540192925:1,162,
390,692,277,245,56,105,141,84,243,63,1.232258064516129:1,162,
396,688,277,249,55,105,138,87,239,64,1.241042345276873:1,160,
402,685,277,252,55,104,133,91,238,64,1.2532894736842106:1,160,
408,676,277,261,55,104,126,93,234,64,1.2608695652173914:1,159,
414,728,331,263,109,104,119,99,233,64,1.2262996941896025:1,158,
420,730,335,265,57,98,177,102,233,63,1.225609756097561:1,158,
426,725,335,270,55,97,171,105,233,64,1.2376543209876543:1,159,
432,719,335,276,51,97,167,106,234,64,1.2398753894080996:1,161,
438,713,335,282,51,97,161,107,234,63,1.2211838006230529:1,160,
444,709,335,286,50,96,157,111,231,64,1.215625:1,158,
450,705,335,290,49,96,151,116,228,65,1.2169811320754718:1,157,
456,696,335,299,48,95,147,119,222,65,1.21656050955414:1,152,
462,691,335,304,48,94,139,123,222,65,1.229032258064516:1,151,
468,687,335,308,47,94,133,123,227,63,1.2305194805194806:1,155,
474,683,335,312,45,93,128,125,228,64,1.2393442622950819:1,157,
480,681,335,314,45,93,125,128,227,63,1.2327868852459016:1,156,
486,676,335,319,45,91,119,127,230,64,1.2384105960264902:1,157,
492,718,380,322,44,97,154,128,231,64,1.2298136645962734:1,157,
498,712,380,328,43,97,146,135,228,63,1.2389937106918238:1,156,
504,705,380,335,40,96,144,137,226,62,1.2380952380952381:1,156,
510,701,380,339,40,95,143,138,224,61,1.2467948717948718:1,156,
516,697,380,343,40,95,142,133,226,61,1.2483870967741935:1,157,
522,692,380,348,40,94,141,131,226,60,1.2688524590163934:1,157,
