Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,163,26,92,74,
12,369,0,2,0,161,26,92,74,
18,369,0,2,0,161,26,92,74,
24,369,0,2,0,161,26,92,74,
30,369,0,2,0,161,26,92,74,
36,369,0,2,0,161,26,92,74,
42,369,0,2,1,162,26,93,73,
48,369,0,2,1,162,26,93,73,
54,368,0,3,1,161,26,92,73,
60,367,0,4,1,159,26,91,74,
66,368,1,4,2,159,25,92,74,
72,367,1,5,2,158,25,91,74,
78,367,1,5,2,160,27,91,75,
84,366,1,6,2,159,27,90,75,
90,367,2,6,2,159,27,90,75,
96,368,3,6,2,158,27,90,75,
102,368,3,6,2,158,27,90,75,
108,368,3,6,2,158,27,90,75,
114,369,4,6,2,158,27,90,75,
120,368,4,6,2,157,27,90,76,
126,369,5,6,2,157,27,90,76,
132,370,7,7,2,156,27,89,76,
138,371,8,7,2,156,27,89,76,
144,372,9,7,2,156,27,89,76,
150,372,9,7,2,158,27,89,76,
156,373,10,7,2,157,27,89,77,
162,374,11,7,2,157,27,89,77,
168,374,11,7,2,157,27,89,77,
174,375,12,7,2,157,27,89,77,
180,375,12,7,2,157,27,89,77,
186,377,14,7,2,157,27,89,77,
192,379,16,7,2,157,27,89,77,
198,378,16,8,2,156,27,88,77,
204,378,16,8,2,156,27,88,77,
210,380,18,8,2,156,27,88,77,
216,380,18,8,2,154,27,88,79,
222,380,19,9,2,154,28,88,79,
228,383,22,9,2,154,28,88,79,
234,383,23,10,2,153,28,87,79,
240,383,23,10,2,153,28,87,79,
246,384,24,10,2,153,28,87,79,
252,384,24,10,2,153,28,87,79,
258,385,25,10,2,153,28,87,79,
264,386,26,10,2,153,28,87,79,
270,386,26,10,2,152,28,87,80,
276,387,27,10,2,152,28,87,80,
282,387,27,10,2,151,28,87,81,
288,387,27,10,2,151,28,87,81,
294,386,27,11,2,151,32,86,81,
300,387,28,11,2,151,32,86,81,
306,387,28,11,2,151,32,86,81,
312,387,28,11,2,151,32,86,81,
318,387,29,12,2,150,32,85,81,
324,387,29,12,2,150,32,85,81,
330,387,29,12,2,150,32,85,81,
336,387,29,12,2,150,32,85,81,
342,387,29,12,2,150,32,85,81,
348,387,29,12,2,152,33,85,79,
354,387,29,12,2,152,33,85,79,
360,387,29,12,2,153,34,85,78,
366,388,30,12,2,156,38,85,78,
372,389,31,12,2,156,38,85,78,
378,390,32,12,2,155,38,85,79,
384,389,32,13,2,156,39,85,78,
390,388,32,14,2,154,39,84,79,
396,388,32,14,2,154,39,84,79,
402,387,33,16,2,151,39,83,80,
408,387,33,16,2,151,39,83,80,
414,387,33,16,2,150,39,83,81,
420,387,33,16,2,149,39,83,82,
426,386,33,17,2,148,39,83,82,
432,386,33,17,2,148,39,83,82,
438,386,33,17,3,147,46,84,82,
444,386,33,17,4,148,47,85,81,
450,386,33,17,6,148,45,87,81,
456,386,33,17,6,148,45,87,81,
462,386,33,17,6,148,45,87,81,
468,386,33,17,7,148,45,88,81,
474,386,33,17,7,148,44,88,81,
480,387,34,17,8,148,44,89,81,
486,387,34,17,8,148,43,89,81,
492,387,34,17,8,148,43,89,81,
498,387,34,17,9,148,43,90,81,
504,387,34,17,9,148,42,90,81,
510,387,34,17,9,147,42,90,82,
516,388,35,17,9,146,43,90,82,
522,389,36,17,9,146,43,90,82,
528,388,36,18,9,145,43,89,82,
534,389,37,18,9,145,43,89,82,
540,389,37,18,10,144,42,90,83,
546,389,37,18,11,144,41,91,83,
552,390,38,18,11,144,41,91,83,
558,390,38,18,11,144,41,91,83,
564,391,39,18,11,144,41,91,83,
570,391,39,18,11,144,41,91,83,
576,391,40,19,12,143,40,92,83,
582,392,41,19,12,143,40,92,83,
588,393,42,19,12,142,41,92,83,
