Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
18,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
24,33,47,49,45,41,28,37,23,3,0,26,45,19,17,30,23,29,22,10,3,
30,33,47,49,45,41,28,37,23,3,0,26,44,19,17,30,23,29,22,10,3,
36,33,47,49,45,41,28,37,23,3,0,26,44,19,17,30,23,29,22,10,3,
42,33,47,49,45,41,28,37,23,3,0,26,44,19,17,30,23,29,22,10,3,
48,33,47,49,45,41,28,37,23,3,0,26,44,19,17,30,23,29,22,10,3,
54,33,47,49,45,41,28,37,23,3,0,27,44,19,17,30,23,29,22,10,3,
60,33,47,49,45,41,28,37,23,3,0,27,44,19,17,30,23,29,22,10,3,
66,33,47,49,45,41,28,37,23,3,0,27,44,19,17,30,23,29,22,10,3,
72,33,47,49,45,41,28,37,23,3,0,27,44,19,17,30,23,29,22,10,3,
78,33,46,47,43,44,29,37,24,3,0,27,42,20,18,28,25,29,22,10,3,
84,33,46,47,43,44,29,37,24,3,0,27,42,20,18,28,25,29,22,10,3,
90,33,46,47,43,44,29,37,24,3,0,29,42,20,18,28,25,29,22,10,3,
96,34,46,47,43,44,29,37,24,3,0,30,42,20,18,28,25,29,22,10,3,
102,34,46,47,43,44,29,37,24,3,0,31,42,20,18,28,25,29,22,10,3,
108,34,46,47,43,44,29,36,24,3,0,33,42,20,18,28,25,29,22,10,3,
114,35,46,47,43,44,29,36,23,3,0,33,42,20,18,28,25,29,22,10,3,
120,35,45,47,43,44,29,36,23,3,0,35,42,20,18,28,25,29,21,10,3,
126,35,45,47,43,44,29,36,23,3,0,35,42,20,18,28,25,29,21,10,3,
132,36,45,47,43,44,29,36,23,3,0,36,42,20,18,28,25,29,21,10,3,
138,36,45,47,43,44,29,36,23,3,0,36,42,20,18,28,25,29,21,10,3,
144,36,45,47,43,44,29,36,23,3,0,36,42,20,18,28,25,29,21,9,3,
150,36,44,46,41,46,32,34,23,5,0,34,41,20,19,25,25,31,22,10,3,
156,36,44,46,41,46,32,34,23,5,0,35,41,20,19,24,25,31,22,10,3,
162,37,44,46,41,46,32,34,23,5,0,35,41,20,19,24,25,31,22,10,3,
168,37,44,46,41,46,32,33,23,5,0,35,41,20,19,24,25,31,22,10,3,
174,37,44,46,41,46,32,33,23,5,0,35,41,20,19,24,25,31,22,10,3,
180,37,44,46,41,46,32,32,23,5,0,35,41,20,19,24,25,31,21,10,3,
186,37,44,46,41,46,32,32,23,5,0,35,41,20,19,24,25,31,21,10,3,
192,37,44,46,41,46,32,32,23,5,0,35,41,20,19,24,25,31,21,10,3,
198,38,44,46,41,46,32,32,23,5,0,35,41,20,19,24,25,31,21,10,3,
204,38,44,46,41,46,32,31,23,5,0,36,41,20,19,24,25,30,21,10,3,
210,38,44,46,41,46,32,31,23,5,0,37,41,20,19,24,25,30,21,10,3,
216,38,44,46,41,46,32,31,22,5,0,37,41,20,19,24,25,30,21,10,3,
222,36,41,48,38,51,30,32,23,6,0,38,36,22,20,26,24,29,23,10,3,
228,36,41,48,38,51,30,32,23,6,0,38,36,22,20,26,24,29,23,10,3,
234,36,41,48,38,51,30,32,23,6,0,39,36,22,20,26,24,29,23,10,3,
240,36,41,48,38,51,30,32,23,6,0,39,36,22,20,26,24,29,23,10,3,
246,36,41,48,38,51,30,32,23,6,0,39,36,22,20,26,24,29,23,10,3,
252,38,41,48,38,51,30,32,23,6,0,39,36,22,20,26,24,29,23,10,3,
258,39,41,48,38,51,30,32,23,6,0,39,36,22,20,26,24,29,23,10,3,
264,40,41,48,38,51,30,31,23,6,0,40,36,22,20,26,24,29,23,10,3,
270,40,41,48,38,51,30,31,23,6,0,40,36,22,20,26,24,29,23,10,3,
276,40,41,48,38,51,30,31,23,6,0,40,36,22,20,26,24,29,23,10,3,
282,41,41,48,38,51,30,31,23,6,0,40,36,22,20,26,24,29,23,10,3,
288,41,41,48,38,51,30,31,23,6,0,41,36,22,20,26,24,29,23,10,3,
294,41,37,45,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
300,42,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
306,42,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
312,42,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
318,42,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
324,42,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
330,42,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
336,43,37,44,40,55,30,31,22,8,0,38,38,22,19,23,28,29,22,11,3,
342,43,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
348,43,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
354,43,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
360,43,37,44,40,55,30,31,22,8,0,39,38,22,19,23,28,29,22,11,3,
366,42,31,45,46,50,35,25,26,9,1,38,36,25,18,22,28,30,21,13,3,
372,43,31,45,46,50,35,24,26,9,1,38,36,25,18,22,28,30,21,13,3,
378,43,31,45,46,50,35,24,26,9,1,39,36,25,18,22,28,30,21,13,3,
384,43,31,45,46,50,35,24,26,9,1,40,36,25,18,22,28,30,21,13,3,
390,43,31,45,46,50,35,24,26,9,1,40,36,25,18,22,28,30,21,13,3,
396,43,31,45,46,50,35,24,26,9,1,40,36,25,18,22,28,30,21,13,3,
402,43,31,45,46,50,35,24,26,9,1,40,36,25,18,22,28,30,21,13,3,
408,43,31,45,46,50,35,24,26,9,1,40,36,25,18,22,28,30,21,13,3,
414,43,31,45,46,50,35,24,26,9,1,40,36,25,18,22,28,30,21,13,3,
420,43,31,45,46,50,35,24,26,9,1,41,36,25,18,22,28,30,21,13,3,
426,43,31,45,46,50,35,24,25,9,1,41,36,25,18,22,28,30,21,13,3,
432,43,31,45,46,50,35,24,25,9,1,41,36,25,18,22,28,30,21,13,3,
438,43,30,40,46,51,39,22,27,9,1,40,34,28,16,22,28,30,23,13,3,
444,44,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,30,23,13,3,
450,44,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,30,23,13,3,
456,44,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
462,44,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
468,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
474,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
480,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
486,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
492,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
498,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
504,45,30,40,46,51,39,21,27,9,1,40,34,28,16,22,28,29,23,13,3,
510,45,30,40,46,51,39,20,27,9,1,41,34,28,16,22,28,29,23,13,3,
516,40,33,37,49,50,38,21,29,10,1,40,35,25,16,23,29,26,25,15,3,
522,40,33,37,49,50,38,21,29,10,1,41,35,25,16,23,29,26,25,15,3,
528,40,33,37,49,50,38,21,29,10,1,41,35,25,16,23,29,26,25,15,3,
534,40,33,37,49,50,38,21,29,10,1,42,35,25,16,23,29,26,25,14,3,
540,41,33,37,49,50,38,21,29,10,1,43,35,25,16,23,29,26,25,14,3,
546,41,33,37,49,50,38,21,29,10,1,43,35,25,16,23,29,26,25,14,3,
552,41,33,37,49,50,38,21,29,10,1,43,35,25,16,23,29,26,25,14,3,
558,41,33,37,49,50,38,21,29,10,1,43,35,25,16,23,29,26,25,14,3,
564,42,33,37,49,50,38,21,29,10,1,43,35,25,16,23,29,26,25,14,3,
570,42,33,37,49,50,38,21,29,10,1,44,35,25,16,23,29,26,25,14,3,
576,42,33,37,49,50,38,21,29,10,1,45,35,25,16,23,29,26,25,14,3,
582,42,33,37,49,50,38,21,29,10,1,45,34,25,16,23,29,26,25,14,3,
588,39,36,32,47,55,36,23,30,11,1,43,32,26,19,20,30,23,29,13,5,
594,39,36,32,47,55,36,23,30,11,1,43,32,26,19,20,30,23,29,13,5,
600,40,36,32,47,55,36,23,30,11,1,43,32,26,19,20,30,23,29,13,5,
606,40,36,32,47,55,36,23,30,11,1,43,32,26,19,20,30,23,29,13,5,
612,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,23,29,13,5,
618,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,23,29,13,5,
624,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,23,29,13,5,
630,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,23,29,13,5,
636,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,22,29,13,5,
642,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,22,29,13,5,
648,40,36,32,47,55,36,22,30,11,1,43,32,26,19,20,30,22,29,13,5,
654,40,36,32,47,55,36,22,29,11,1,43,32,26,19,20,30,22,29,12,5,
660,35,40,32,46,54,34,27,28,12,1,40,35,26,19,20,30,21,31,12,5,
666,35,40,32,46,54,34,27,28,12,1,40,35,26,19,20,30,21,31,12,5,
672,35,40,32,46,54,34,27,28,12,1,40,35,26,19,20,30,21,31,12,5,
678,35,40,32,46,54,34,26,27,12,1,40,35,26,19,20,30,21,31,12,5,
684,35,40,32,46,54,34,26,26,12,1,40,35,26,19,20,30,21,31,12,5,
690,35,40,32,46,54,34,26,26,12,1,40,35,26,19,20,30,21,30,12,5,
696,36,40,32,46,54,34,26,26,12,1,40,35,26,19,20,30,21,30,12,5,
702,37,40,32,46,54,34,26,26,12,1,40,35,26,19,20,30,21,30,12,5,
708,36,41,32,46,54,34,26,26,12,1,40,35,26,19,20,30,21,30,12,5,
714,36,41,32,46,54,34,26,25,12,1,40,35,26,19,20,30,21,30,12,5,
720,36,41,32,46,54,34,26,25,12,1,40,35,26,19,20,30,21,30,11,5,
726,36,41,32,46,54,34,26,25,12,1,40,35,26,19,20,30,21,30,11,5,
732,36,41,29,47,49,38,27,25,14,1,40,33,23,24,18,29,22,31,10,7,
738,36,41,29,47,49,38,27,25,14,1,41,33,23,24,18,29,22,31,10,7,
744,37,41,29,47,49,38,27,25,14,1,41,33,23,24,18,29,22,31,10,7,
750,37,41,29,47,49,38,27,25,14,1,41,33,23,24,18,29,22,31,10,7,
756,39,41,29,47,49,38,27,25,14,1,41,33,23,24,18,29,22,31,10,6,
762,39,41,29,47,49,38,25,25,14,1,42,33,23,24,18,29,22,31,10,6,
768,39,41,29,47,49,38,25,25,14,1,42,33,23,24,18,29,22,31,10,6,
774,39,41,29,47,49,38,25,25,14,1,43,33,23,24,18,29,22,31,10,6,
