Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
18,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
30,33,46,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,
36,33,46,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,
42,33,46,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,9,3,
48,33,46,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,9,3,
54,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,9,3,
60,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,9,3,
66,33,46,49,45,41,28,35,22,4,0,27,46,19,17,30,23,29,22,9,3,
72,33,46,49,45,41,28,35,22,4,0,27,46,19,17,30,23,29,22,9,3,
78,33,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,21,9,3,
84,33,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,21,9,3,
90,33,44,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,21,9,3,
96,33,44,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,21,9,3,
102,33,44,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,21,9,3,
108,33,44,47,43,44,29,35,22,4,0,27,44,20,18,28,25,29,21,9,3,
114,33,44,47,43,44,29,35,22,4,0,27,44,20,18,28,25,29,20,9,3,
120,34,44,47,43,44,29,35,22,4,0,27,44,20,18,28,25,29,20,9,3,
126,34,43,47,43,44,29,35,22,4,0,28,44,20,18,28,25,29,20,9,3,
132,35,43,47,43,44,29,35,22,4,0,28,44,20,18,28,25,29,20,9,3,
138,35,43,47,43,44,29,35,22,4,0,28,44,20,18,28,25,29,20,9,3,
144,35,43,47,43,44,29,35,22,4,0,28,44,20,18,28,25,29,19,9,3,
150,34,43,45,41,46,32,33,22,6,0,26,44,20,19,25,25,31,20,10,3,
156,34,43,45,41,46,32,33,22,6,0,26,44,20,19,25,25,31,20,10,3,
162,34,43,45,41,46,32,33,22,6,0,26,44,20,19,25,25,31,20,10,3,
168,34,43,45,41,46,32,33,22,6,0,26,44,20,19,25,25,31,20,10,3,
174,34,43,45,41,46,32,33,22,6,0,26,44,20,19,25,25,31,20,10,3,
180,34,43,45,41,46,32,33,22,6,0,27,44,20,19,25,25,31,20,10,3,
186,35,43,45,41,46,32,33,22,6,0,27,44,20,19,25,25,31,20,10,3,
192,35,43,45,41,46,32,33,22,6,0,28,44,20,19,25,25,31,20,10,3,
198,35,43,45,41,46,32,33,22,6,0,28,44,20,19,25,25,31,20,10,3,
204,35,43,45,41,46,32,33,22,6,0,28,44,20,19,25,25,31,20,10,3,
210,35,43,45,41,46,32,33,22,6,0,28,44,20,19,25,25,31,20,10,3,
216,35,43,45,41,46,32,33,22,6,0,30,44,20,19,25,25,31,20,10,3,
222,33,42,45,38,51,30,34,22,8,0,30,38,23,20,27,24,30,22,10,3,
228,34,42,45,38,51,30,34,22,8,0,31,38,23,20,27,24,30,22,10,3,
234,35,42,45,38,51,30,34,22,8,0,34,38,23,20,27,24,30,22,10,3,
240,35,42,45,38,51,30,34,22,8,0,34,38,23,20,27,24,30,22,10,3,
246,36,42,45,38,51,30,34,22,8,0,34,38,23,20,27,24,30,22,10,3,
252,37,42,45,38,51,30,33,22,8,0,34,38,23,20,27,24,30,22,10,3,
258,37,42,45,38,51,30,33,22,8,0,34,38,23,20,27,24,30,22,10,3,
264,37,42,45,38,51,30,32,22,8,0,34,38,23,20,27,24,30,22,10,3,
270,37,42,45,38,51,30,32,22,8,0,34,38,23,20,27,24,30,22,10,3,
276,38,42,45,38,51,30,32,22,8,0,36,38,23,20,27,24,30,22,10,3,
282,39,42,45,38,51,30,32,22,8,0,36,38,23,20,27,24,30,22,10,3,
288,39,42,45,38,51,30,32,22,8,0,37,38,23,20,27,24,30,22,10,3,
294,39,38,42,40,55,30,31,22,10,0,35,38,25,19,24,28,30,21,11,3,
300,39,38,42,40,55,30,31,22,10,0,35,38,25,19,24,28,30,21,11,3,
306,40,38,42,40,55,30,31,21,10,0,35,38,25,19,24,28,30,21,11,3,
312,40,38,42,40,55,30,31,20,10,0,35,38,25,19,24,28,30,21,11,3,
318,40,38,42,40,55,30,31,20,10,0,35,38,25,19,24,28,30,21,11,3,
324,40,38,42,40,55,30,30,20,10,0,35,38,25,19,24,28,30,21,11,3,
330,41,38,42,40,55,30,30,20,10,0,35,38,25,19,24,28,30,21,11,3,
336,41,38,42,40,55,30,30,20,10,0,36,38,25,19,24,28,30,21,11,3,
342,41,38,42,40,55,30,30,20,10,0,36,38,25,19,24,28,30,21,11,3,
348,41,38,42,40,55,30,30,20,10,0,36,38,25,19,24,28,30,21,11,3,
354,41,38,42,40,55,30,30,20,10,0,36,37,25,19,24,28,30,21,11,3,
360,42,38,42,40,55,30,30,20,10,0,37,37,25,19,24,28,30,21,11,3,
366,41,31,44,46,50,35,24,24,11,1,36,35,28,18,23,28,31,22,11,3,
372,43,31,44,46,50,35,24,24,11,1,36,35,28,18,23,28,31,22,11,3,
378,43,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
384,43,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
390,43,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
396,43,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
402,44,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
408,44,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
414,44,31,44,46,50,35,24,24,11,1,37,35,28,18,23,28,31,22,11,3,
420,45,31,44,46,50,35,24,24,11,1,39,35,28,18,23,28,31,22,11,3,
426,45,31,44,46,50,35,24,24,11,1,39,35,28,18,23,28,31,22,11,3,
432,45,31,44,46,50,35,24,24,11,1,39,35,28,18,23,28,31,22,11,3,
438,45,30,39,46,51,39,20,29,11,1,38,33,31,16,22,29,31,24,11,3,
444,45,30,39,46,51,39,20,29,11,1,38,33,31,16,22,29,31,24,11,3,
450,45,30,39,46,51,39,20,29,11,0,38,33,31,16,22,29,31,24,11,3,
456,46,30,39,46,51,39,20,29,11,0,38,33,31,16,22,29,31,24,11,3,
