Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,26,92,76,
12,371,0,0,0,161,26,92,76,
18,371,0,0,0,161,26,92,76,
24,371,0,0,0,161,26,92,76,
30,370,0,1,0,160,26,92,76,
36,370,0,1,1,159,25,93,77,
42,370,0,1,1,157,25,93,79,
48,370,0,1,1,158,26,93,78,
54,370,0,1,1,158,26,93,78,
60,370,0,1,1,158,26,93,78,
66,370,0,1,2,159,25,94,77,
72,370,0,1,2,159,25,94,77,
78,370,0,1,2,162,28,94,77,
84,370,0,1,2,162,28,94,77,
90,371,1,1,2,163,28,94,76,
96,372,2,1,3,163,27,95,76,
102,374,4,1,3,163,27,95,76,
108,374,6,3,3,162,28,94,75,
114,373,6,3,3,161,28,94,76,
120,373,7,4,3,159,28,94,77,
126,375,9,4,4,159,27,95,77,
132,376,10,4,4,159,27,95,77,
138,377,12,5,4,157,27,95,78,
144,380,15,5,4,157,27,95,78,
150,380,16,6,4,158,27,95,78,
156,379,16,7,4,157,27,94,78,
162,379,16,7,4,156,27,94,79,
168,379,16,7,4,156,28,94,79,
174,379,16,7,4,156,28,94,79,
180,380,17,7,4,155,28,94,80,
186,382,19,7,4,155,28,94,80,
192,383,20,7,4,154,28,94,81,
198,383,20,7,4,154,28,94,81,
204,382,20,8,4,151,28,93,83,
210,381,20,9,4,150,28,93,83,
216,382,21,9,4,150,28,93,83,
222,382,21,9,5,151,29,94,83,
228,383,23,10,5,150,29,94,83,
234,384,24,10,5,150,29,94,83,
240,384,24,10,5,150,29,94,83,
246,384,24,10,5,150,29,94,83,
252,384,25,11,5,149,29,93,83,
258,384,25,11,5,149,29,93,83,
264,383,26,13,5,147,29,91,83,
270,384,27,13,5,147,29,91,83,
276,383,27,14,5,146,29,90,83,
282,384,28,14,5,146,29,90,83,
288,385,29,14,5,146,29,90,83,
294,385,29,14,5,146,33,90,84,
300,386,30,14,5,146,33,90,84,
306,386,30,14,5,146,33,90,84,
312,386,30,14,5,146,33,90,84,
318,386,30,14,5,146,33,90,84,
324,386,30,14,5,146,33,90,84,
330,388,32,14,5,146,33,90,84,
336,388,32,14,5,146,33,90,84,
342,386,32,16,5,145,33,89,84,
348,389,35,16,5,145,33,89,84,
354,389,35,16,5,145,33,89,84,
360,387,35,18,5,143,33,87,84,
366,387,35,18,5,146,37,87,84,
372,387,35,18,6,145,37,88,85,
378,387,35,18,6,145,37,88,85,
384,387,35,18,6,145,37,88,85,
390,387,35,18,6,145,37,88,85,
396,387,35,18,6,145,37,88,85,
402,387,35,18,6,144,37,88,86,
408,387,35,18,6,144,37,88,86,
414,387,35,18,6,144,37,88,86,
420,387,35,18,6,145,38,88,85,
426,387,35,18,6,144,38,88,86,
432,388,36,18,7,144,37,89,86,
438,388,36,18,7,141,44,89,88,
444,388,36,18,7,141,44,89,88,
450,389,37,18,7,141,44,89,88,
456,388,37,19,7,140,44,88,88,
462,388,37,19,7,140,44,88,88,
468,388,37,19,7,140,44,88,88,
474,388,37,19,7,140,44,88,88,
480,386,37,21,7,138,44,87,88,
486,386,37,21,7,138,44,87,88,
492,386,37,21,7,138,44,87,88,
498,386,37,21,7,138,44,87,88,
504,387,38,21,7,138,44,87,88,
510,386,38,22,8,137,43,88,88,
516,387,39,22,9,136,45,89,88,
522,387,39,22,9,136,45,89,88,
528,387,39,22,9,136,45,89,88,
534,388,40,22,9,136,45,89,88,
540,388,40,22,9,136,45,89,88,
546,389,41,22,9,136,45,89,88,
552,390,42,22,9,136,45,89,88,
558,391,43,22,9,136,45,89,88,
564,391,43,22,9,136,45,89,88,
570,391,43,22,9,137,46,89,87,
576,392,44,22,9,137,46,89,87,
582,390,44,24,9,135,46,89,87,
588,390,44,24,9,133,48,89,87,
594,390,45,24,9,132,48,89,88,
600,391,46,24,9,133,49,89,87,
606,391,46,24,9,133,49,89,87,
612,391,46,24,9,133,49,89,87,
618,391,46,24,10,133,49,90,87,
624,391,46,24,11,133,47,91,87,
630,391,46,24,12,133,47,92,87,
636,391,46,24,12,133,47,92,87,
642,390,46,25,12,132,47,91,87,
648,390,46,25,12,132,47,91,87,
654,390,46,25,12,133,48,91,86,
660,390,46,25,13,131,47,92,86,
666,391,47,25,14,131,46,93,86,
672,391,47,25,14,130,46,93,87,
678,391,47,25,14,130,46,93,87,
684,390,47,26,14,128,46,93,88,
690,390,47,26,14,127,47,93,89,
696,388,47,28,15,125,46,92,89,
702,386,47,30,15,123,46,91,89,
708,386,47,30,15,124,47,91,88,
714,387,48,30,15,124,47,91,88,
720,388,49,30,15,123,47,91,89,
726,388,49,30,15,123,47,91,89,
732,388,49,30,15,122,48,91,89,
738,388,49,30,15,122,48,91,89,
744,388,49,30,15,122,48,91,89,
750,389,50,30,15,122,48,91,89,
756,389,50,30,15,122,48,91,89,
762,389,50,30,16,122,47,92,89,
768,389,50,30,17,122,47,93,89,
774,389,50,30,17,122,47,93,89,
780,390,51,30,17,122,47,93,89,
786,390,51,30,18,122,47,94,89,
