Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,162,25,92,75,
12,371,0,0,0,162,25,92,75,
18,371,0,0,0,162,25,92,75,
24,371,0,0,0,162,25,92,75,
30,371,0,0,0,161,25,92,76,
36,371,0,0,0,161,25,92,76,
42,371,0,0,0,161,25,92,76,
48,370,0,1,0,160,25,92,76,
54,370,0,1,0,160,25,92,76,
60,370,1,2,0,160,25,92,76,
66,370,1,2,0,160,25,92,76,
72,370,1,2,0,160,25,92,76,
78,370,1,2,0,163,27,92,76,
84,370,2,3,1,164,27,93,75,
90,370,2,3,1,164,27,93,75,
96,370,2,3,1,163,27,93,76,
102,371,3,3,1,163,27,93,76,
108,370,3,4,1,162,27,93,76,
114,370,3,4,1,161,27,93,77,
120,370,3,4,1,161,27,93,77,
126,372,5,4,1,161,27,93,77,
132,373,6,4,1,161,27,93,77,
138,374,7,4,1,161,27,93,77,
144,374,7,4,1,161,27,93,77,
150,375,8,4,2,163,27,94,77,
156,375,8,4,2,163,27,94,77,
162,375,8,4,3,162,26,95,78,
168,375,8,4,3,162,26,95,78,
174,376,9,4,3,162,26,95,78,
180,376,9,4,3,162,26,95,78,
186,376,9,4,3,161,26,95,79,
192,378,12,5,3,160,26,95,79,
198,379,13,5,3,160,26,95,79,
204,381,15,5,3,160,26,95,79,
210,381,15,5,3,160,26,95,79,
216,380,15,5,3,159,26,95,80,
222,380,15,5,3,159,27,95,81,
228,380,15,5,3,158,27,95,82,
234,381,16,5,3,157,27,95,83,
240,381,16,5,3,157,27,95,83,
246,380,16,6,3,156,27,95,83,
252,378,16,8,3,154,27,93,83,
258,379,17,8,3,154,27,93,83,
264,380,18,8,3,155,28,93,82,
270,381,19,8,3,155,28,93,82,
276,381,19,8,3,155,28,93,82,
282,383,21,8,3,155,28,93,82,
288,382,21,9,3,154,28,93,82,
294,382,21,9,4,154,33,94,83,
300,382,21,9,4,154,32,94,83,
306,382,21,9,4,154,32,94,83,
312,383,22,9,5,154,31,95,83,
318,384,24,10,5,153,31,94,83,
