Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,229,148,2.4361702127659575,1.574468085106383,8.84585106382979,3.4165957446808513,
12,227,150,2.4148936170212765,1.5957446808510638,8.757553191489365,3.507021276595745,
18,225,152,2.393617021276596,1.6170212765957446,8.707553191489366,3.554893617021277,
24,221,156,2.351063829787234,1.6595744680851063,8.585212765957449,3.6485106382978723,
30,218,159,2.3191489361702127,1.6914893617021276,8.255425531914897,3.717659574468085,
36,215,162,2.2872340425531914,1.7234042553191489,8.065000000000003,3.728297872340425,
42,211,166,2.24468085106383,1.7659574468085106,7.9213829787234085,3.832553191489362,
48,206,171,2.1914893617021276,1.8191489361702127,7.774574468085108,3.835744680851064,
54,198,179,2.106382978723404,1.9042553191489362,7.482021276595747,3.972978723404255,
60,197,180,2.095744680851064,1.9148936170212767,7.4596808510638315,3.9570212765957447,
66,195,182,2.074468085106383,1.9361702127659575,7.385212765957447,3.962340425531915,
72,192,185,2.0425531914893615,1.9680851063829787,7.224574468085109,4.001702127659574,
78,191,186,2.0319148936170213,1.9787234042553192,7.192659574468086,4.022978723404255,
84,189,188,2.0106382978723403,2.0,7.147978723404256,4.108085106382978,
90,185,192,1.9680851063829787,2.0425531914893615,6.98308510638298,4.183617021276595,
96,185,192,1.9680851063829787,2.0425531914893615,6.994787234042554,4.146382978723404,
102,181,196,1.925531914893617,2.0851063829787235,6.824255319148937,4.1655319148936165,
108,174,203,1.851063829787234,2.1595744680851063,6.577659574468086,4.242340425531914,
114,173,204,1.8404255319148937,2.1702127659574466,6.479787234042553,4.274255319148935,
120,171,206,1.8191489361702127,2.1914893617021276,6.208510638297873,4.39659574468085,
126,169,208,1.797872340425532,2.2127659574468086,6.168085106382979,4.409361702127659,
132,166,211,1.7659574468085106,2.24468085106383,6.166063829787236,4.378510638297872,
138,161,216,1.7127659574468086,2.297872340425532,5.974255319148937,4.495531914893617,
144,157,220,1.6702127659574468,2.3404255319148937,5.831702127659575,4.540212765957445,
150,157,220,1.6702127659574468,2.3404255319148937,5.831702127659575,4.540212765957445,
