Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,709,0,2,77,118,124,137,231,22,1.002824858757062:1,188,
12,707,0,4,69,123,124,134,234,23,0.9971751412429378:1,188,
18,699,0,12,62,124,124,130,236,23,1.0086206896551724:1,188,
24,696,0,15,53,126,122,131,241,23,1.005763688760807:1,191,
30,693,0,18,46,125,126,130,241,25,1.008695652173913:1,191,
36,685,0,26,40,118,133,128,240,26,1.0147058823529411:1,190,
42,681,0,30,40,115,134,124,241,27,1.0207715133531157:1,189,
48,679,0,32,29,119,138,123,240,30,1.026865671641791:1,187,
54,695,19,35,39,124,140,123,237,32,0.9971264367816092:1,185,
60,694,19,36,34,127,140,123,237,33,1.0:1,186,
66,692,19,38,25,134,140,119,241,33,1.0057971014492753:1,188,
72,691,19,39,21,131,139,125,240,35,1.0028985507246377:1,186,
78,688,19,42,19,131,136,126,240,36,1.0058309037900874:1,187,
84,685,19,45,19,128,135,125,241,37,1.0029239766081872:1,187,
90,682,19,48,18,122,136,125,243,38,0.9941520467836257:1,187,
96,680,19,50,17,114,142,122,245,40,1.0:1,186,
102,679,19,51,17,107,148,120,244,43,1.0029498525073746:1,185,
108,672,19,58,16,99,153,117,244,43,1.0059701492537314:1,185,
114,671,19,59,15,96,156,112,247,45,1.0029850746268656:1,184,
120,670,19,60,15,94,157,107,252,45,1.0059880239520957:1,189,
126,725,75,61,55,104,160,106,254,46,1.0251396648044693:1,190,
132,721,75,65,53,101,159,102,260,46,1.0252808988764044:1,193,
138,717,75,69,53,96,162,99,256,51,1.0254237288135593:1,190,
144,713,75,73,51,91,162,98,260,51,1.0313390313390314:1,190,
150,712,75,74,50,86,165,98,262,51,1.0284900284900285:1,191,
156,708,75,78,50,78,171,99,260,50,1.0344827586206897:1,192,
162,704,75,82,49,72,173,98,260,52,1.0229885057471264:1,191,
168,701,75,85,48,66,179,96,259,53,1.0201729106628241:1,190,
174,695,75,91,45,58,184,92,262,54,1.0203488372093024:1,190,
180,690,75,96,45,55,185,91,262,52,1.0175438596491229:1,189,
186,683,75,103,42,53,186,89,260,53,1.0267062314540059:1,187,
192,679,75,107,40,48,189,81,268,53,1.026865671641791:1,189,
198,752,152,111,79,75,193,83,269,53,1.0490463215258856:1,188,
204,748,153,116,76,70,196,85,267,54,1.054945054945055:1,187,
210,740,153,124,74,62,201,85,265,53,1.0612813370473537:1,188,
216,734,153,130,72,59,202,82,266,53,1.073446327683616:1,190,
222,734,153,130,72,54,205,83,267,53,1.073446327683616:1,190,
228,727,153,137,71,53,203,82,266,52,1.0594900849858357:1,190,
234,723,153,141,69,53,200,83,266,52,1.0598290598290598:1,190,
240,719,153,145,68,53,198,80,268,52,1.0660919540229885:1,193,
246,717,153,147,68,53,198,76,269,53,1.0662824207492796:1,194,
252,712,153,152,67,53,195,74,267,56,1.069767441860465:1,191,
258,709,153,155,66,53,190,75,269,56,1.0670553935860059:1,191,
264,706,153,158,65,53,187,77,265,59,1.064327485380117:1,186,
270,756,206,161,57,101,196,80,261,61,1.0826446280991735:1,183,
276,755,209,165,57,103,196,78,258,63,1.0856353591160222:1,181,
282,751,209,169,57,103,195,77,255,64,1.086111111111111:1,176,
288,749,209,171,57,102,192,77,256,65,1.0805555555555555:1,176,
294,743,209,177,56,102,187,76,257,65,1.0929577464788733:1,175,
300,740,209,180,55,102,184,75,257,67,1.0963172804532577:1,175,
306,736,209,184,54,102,182,73,257,68,1.1028571428571428:1,175,
312,734,209,186,54,102,179,73,256,70,1.1031518624641834:1,172,
318,729,209,191,52,102,169,81,254,71,1.106936416184971:1,170,
324,724,209,196,52,101,163,83,253,72,1.1169590643274854:1,170,
330,722,209,198,52,101,156,90,249,74,1.1235294117647059:1,169,
336,716,209,204,49,101,152,93,247,74,1.112094395280236:1,166,
342,751,248,208,42,114,178,97,247,73,1.1274787535410764:1,165,
348,746,250,215,39,110,179,97,248,73,1.1375358166189111:1,165,
354,744,250,217,39,110,177,97,248,73,1.1379310344827587:1,165,
360,740,250,221,35,110,176,93,252,74,1.1325648414985592:1,168,
366,739,250,222,35,110,169,99,250,76,1.1296829971181557:1,167,
372,735,250,226,34,110,167,97,253,74,1.1366279069767442:1,168,
378,729,250,232,34,110,161,100,252,72,1.131578947368421:1,167,
384,725,250,236,33,110,157,102,252,71,1.1323529411764706:1,167,
390,722,250,239,33,110,149,106,252,72,1.136094674556213:1,167,
396,721,250,240,33,110,144,110,251,73,1.13946587537092:1,168,
402,718,250,243,32,110,136,115,252,73,1.1369047619047619:1,167,
408,714,250,247,30,110,134,116,252,72,1.1377245508982037:1,168,
414,780,321,252,101,110,131,115,251,72,1.113821138211382:1,169,
420,786,327,252,78,77,188,118,252,73,1.1016042780748663:1,169,
426,783,327,255,77,76,184,118,254,74,1.1048387096774193:1,170,
432,777,327,261,76,76,178,121,250,76,1.1056910569105691:1,166,
438,772,327,266,74,76,175,123,249,75,1.1092896174863387:1,166,
444,765,327,273,70,76,167,128,249,75,1.1132596685082874:1,166,
450,762,327,276,69,76,159,135,247,76,1.1049723756906078:1,164,
456,756,327,282,69,76,156,132,248,75,1.105849582172702:1,165,
462,753,327,285,67,76,150,138,246,76,1.1033519553072626:1,163,
468,751,327,287,66,76,144,144,244,77,1.1095505617977528:1,161,
474,746,327,292,63,76,141,144,246,76,1.1253561253561253:1,161,
480,741,327,297,63,76,141,141,246,74,1.1354466858789625:1,161,
486,738,327,300,63,75,133,144,248,75,1.1329479768786128:1,162,
492,788,382,305,56,91,172,149,245,75,1.1013333333333333:1,161,
498,784,382,309,55,91,167,151,246,74,1.0962566844919786:1,161,
504,773,382,320,54,91,158,156,245,69,1.0891891891891892:1,160,
510,768,382,325,53,91,154,157,245,68,1.104109589041096:1,162,
516,764,382,329,53,91,152,154,247,67,1.1104972375690607:1,162,
522,760,382,333,53,91,152,152,246,66,1.116991643454039:1,162,
528,756,382,337,53,91,152,151,245,64,1.1176470588235294:1,161,
534,750,382,343,49,91,152,147,248,63,1.1126760563380282:1,162,
540,749,382,344,48,91,152,140,255,63,1.115819209039548:1,163,
546,744,382,349,47,91,151,132,260,63,1.1196581196581197:1,166,
552,742,382,351,46,91,151,129,262,63,1.12:1,165,
558,738,382,355,46,91,151,122,266,62,1.1268011527377522:1,168,
564,766,420,365,40,103,169,132,259,63,1.1337047353760445:1,165,
570,765,420,366,38,105,169,128,260,65,1.1368715083798884:1,165,
576,762,420,369,38,104,169,127,259,65,1.134453781512605:1,164,
582,753,420,378,37,103,169,121,259,64,1.13314447592068:1,164,
588,752,420,379,37,103,169,119,261,63,1.1363636363636365:1,165,
594,749,420,382,37,103,168,116,263,62,1.14:1,167,
600,749,420,382,37,103,168,112,267,62,1.14:1,171,
606,745,420,386,37,102,168,109,268,61,1.1285714285714286:1,171,
612,741,420,390,36,101,168,101,274,61,1.1354466858789625:1,173,
618,738,420,393,35,101,168,94,280,60,1.1329479768786128:1,174,
624,735,420,396,33,101,168,90,283,60,1.1428571428571428:1,176,
630,730,420,401,33,101,166,86,284,60,1.1470588235294117:1,176,
636,801,492,402,75,75,191,114,286,60,1.1023622047244095:1,177,
642,800,493,404,74,75,189,114,288,60,1.105263157894737:1,178,
648,790,493,414,72,74,188,111,289,56,1.1179624664879357:1,179,
654,783,493,421,71,74,187,105,291,55,1.1219512195121952:1,177,
660,780,493,424,71,74,187,101,294,53,1.125340599455041:1,179,
666,779,493,425,70,74,187,92,302,54,1.1284153005464481:1,184,
672,773,493,431,70,74,186,87,304,52,1.1412742382271468:1,187,
678,768,493,436,69,74,185,83,308,49,1.139275766016713:1,190,
684,766,493,438,69,74,185,78,311,49,1.145658263305322:1,191,
690,758,493,446,66,74,184,75,309,50,1.1473087818696883:1,187,
696,752,493,452,63,74,184,74,305,52,1.1485714285714286:1,184,
702,748,493,456,62,74,184,70,307,51,1.1556195965417868:1,186,
708,789,537,459,49,90,165,122,312,51,1.1096256684491979:1,189,
714,789,540,462,47,92,164,121,315,50,1.1209677419354838:1,190,
720,785,540,466,47,92,164,112,318,52,1.1159029649595686:1,191,
726,781,540,470,47,92,163,109,318,52,1.1165311653116532:1,192,
732,775,540,476,46,92,163,104,319,51,1.1232876712328768:1,191,
738,769,540,482,46,92,163,104,316,48,1.1243093922651934:1,190,
744,763,540,488,45,91,163,104,312,48,1.1312849162011174:1,190,
750,758,540,493,43,90,163,104,310,48,1.1292134831460674:1,188,
756,751,540,500,43,89,163,103,305,48,1.1274787535410764:1,185,
762,745,540,506,42,89,163,103,302,46,1.1346704871060171:1,184,
768,740,540,511,40,89,163,103,301,44,1.1264367816091954:1,184,
774,735,540,516,38,89,163,102,300,43,1.1304347826086956:1,184,
780,787,599,523,63,94,190,101,296,43,1.127027027027027:1,182,
786,785,602,528,62,94,154,130,304,41,1.1102150537634408:1,183,
792,777,602,536,60,93,153,130,300,41,1.111413043478261:1,181,
798,772,602,541,60,92,152,130,298,40,1.1092896174863387:1,180,
804,770,602,543,60,92,152,130,295,41,1.1095890410958904:1,178,
810,762,602,551,58,92,151,130,290,41,1.1284916201117319:1,178,
816,756,602,557,57,92,150,130,286,41,1.1477272727272727:1,177,
822,753,602,560,56,92,150,130,283,42,1.1452991452991452:1,175,
