Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,0,160,25,92,76,
12,370,0,1,0,160,25,92,76,
18,369,0,2,0,158,25,91,77,
24,369,0,2,0,158,25,91,77,
30,369,0,2,0,158,25,91,77,
36,369,0,2,0,158,25,91,77,
42,369,0,2,0,158,25,91,77,
48,369,0,2,0,158,25,91,77,
54,368,0,3,2,156,23,93,78,
60,368,0,3,2,156,23,93,78,
66,368,0,3,2,156,23,93,78,
72,368,0,3,2,156,23,93,78,
78,368,0,3,2,159,25,93,78,
84,367,0,4,2,158,25,92,78,
90,367,0,4,2,158,25,92,78,
96,367,0,4,2,158,25,92,78,
102,366,0,5,2,157,25,92,78,
108,366,0,5,2,157,25,92,78,
114,366,0,5,2,157,25,92,78,
120,366,0,5,2,157,25,92,78,
126,367,1,5,2,157,25,92,78,
132,366,1,6,2,156,25,92,78,
138,367,2,6,2,156,25,92,78,
144,367,2,6,2,156,25,92,78,
150,368,3,6,2,158,25,92,78,
156,368,3,6,2,158,25,92,78,
162,368,3,6,2,159,26,92,77,
168,370,5,6,2,159,26,92,77,
174,371,7,7,2,158,26,92,77,
180,372,8,7,2,159,27,92,76,
186,372,8,7,2,159,27,92,76,
192,372,8,7,2,159,27,92,76,
198,372,8,7,2,158,27,92,77,
204,372,8,7,2,159,27,92,76,
210,373,9,7,2,159,27,92,76,
216,374,10,7,2,159,27,92,76,
222,374,10,7,2,161,28,92,76,
228,371,10,10,2,158,28,91,77,
234,371,10,10,2,158,28,91,77,
240,372,11,10,2,160,30,91,75,
246,372,11,10,2,161,31,91,74,
252,373,12,10,2,161,31,91,74,
258,373,12,10,2,161,31,91,74,
264,374,13,10,2,161,31,91,74,
270,375,14,10,2,160,31,91,75,
276,377,16,10,2,160,31,91,75,
282,377,16,10,2,160,31,91,75,
288,378,17,10,2,160,31,91,75,
294,378,17,10,2,161,36,91,75,
300,377,17,11,2,159,36,91,76,
306,377,17,11,2,159,36,91,76,
312,377,18,12,2,158,36,90,76,
318,377,19,12,2,157,36,90,77,
324,377,19,12,2,157,36,90,77,
330,377,19,12,2,157,36,90,77,
336,376,19,13,3,156,35,90,77,
342,377,20,13,3,156,35,90,77,
348,378,21,13,3,156,35,90,77,
354,380,23,13,3,156,35,90,77,
360,380,23,13,3,156,35,90,77,
366,380,23,13,5,159,38,92,77,
372,381,24,13,5,159,37,92,77,
378,381,24,13,6,159,36,93,77,
384,381,24,13,6,159,36,93,77,
390,382,25,13,6,159,36,93,77,
396,383,26,13,6,159,36,93,77,
402,383,26,13,6,159,36,93,77,
408,384,27,13,7,159,35,94,77,
414,383,27,14,7,157,35,94,78,
420,384,28,14,7,157,35,94,78,
426,384,28,14,7,157,35,94,78,
432,383,28,15,7,156,35,94,78,
438,384,29,15,7,155,42,94,78,
444,383,30,16,7,153,42,93,79,
450,383,30,16,7,154,43,93,78,
456,384,31,16,7,154,43,93,78,
462,386,33,16,7,154,43,93,78,
468,386,33,16,7,153,43,93,79,
474,386,33,16,7,153,43,93,79,
480,386,33,16,7,153,43,93,79,
486,386,33,16,7,153,43,93,79,
492,388,35,16,8,152,42,94,80,
498,388,35,16,8,152,42,94,80,
504,388,35,16,8,151,42,94,81,
510,388,35,16,8,151,42,94,81,
516,388,35,16,9,151,43,95,80,
522,389,36,16,9,151,43,95,80,
528,392,39,16,10,151,42,96,80,
534,392,40,17,10,150,42,96,81,
540,392,40,17,10,150,42,96,81,
546,393,41,17,10,150,43,96,81,
552,393,41,17,10,150,43,96,81,
558,393,41,17,11,150,42,97,81,
564,394,42,17,11,151,43,97,80,
570,394,42,17,11,150,43,97,81,
576,395,43,17,11,150,43,97,81,
582,394,43,18,11,150,43,97,80,
588,395,44,18,11,148,45,97,80,
594,394,44,19,11,147,45,96,80,
600,393,44,20,11,146,45,95,80,
606,394,45,20,11,146,45,95,80,
612,394,45,20,11,145,45,95,81,
618,394,45,20,12,145,44,96,81,
624,394,45,20,12,145,44,96,81,
630,393,45,21,12,144,44,95,81,
636,393,45,21,12,144,44,95,81,
642,393,45,21,12,144,44,95,81,
648,393,45,21,12,142,44,95,83,
654,392,45,22,12,142,44,95,83,
660,392,45,22,13,141,43,96,83,
666,393,46,22,14,141,42,97,83,
672,394,47,22,14,141,42,97,83,
678,394,47,22,14,141,42,97,83,
684,395,48,22,14,141,42,97,83,
690,395,48,22,14,142,43,97,82,
696,395,48,22,15,142,42,98,82,
702,395,48,22,15,141,42,98,83,
708,395,48,22,15,141,42,98,83,
714,395,48,22,15,140,42,98,84,
720,395,48,22,15,140,42,98,84,
726,395,48,22,15,139,42,98,85,
732,396,49,22,15,138,43,98,85,
738,397,50,22,15,138,43,98,85,
744,396,50,23,15,137,43,97,85,
750,397,51,23,15,136,43,97,86,
756,397,51,23,15,136,43,97,86,
762,397,51,23,15,135,43,97,87,
768,397,51,23,15,136,43,97,86,
774,397,51,23,16,136,43,98,86,
780,397,51,23,16,137,42,98,85,
786,396,51,24,17,135,41,98,86,
792,396,51,24,17,135,41,98,86,
798,398,53,24,17,135,41,98,86,
804,399,54,24,17,135,41,98,86,
810,399,54,24,17,134,41,98,87,
816,399,54,24,17,134,41,98,87,
822,401,56,24,17,134,41,98,87,
828,401,56,24,18,134,40,99,87,
834,400,56,25,18,133,40,99,87,
840,400,56,25,18,133,40,99,87,
846,400,56,25,18,133,40,99,87,
852,401,58,26,18,133,40,99,87,
858,401,58,26,18,133,40,99,87,
864,400,58,27,18,132,40,98,87,
870,400,58,27,19,131,39,99,88,
876,400,58,27,19,127,39,99,89,
882,401,59,27,19,133,39,99,89,
888,400,59,28,20,132,38,99,89,
894,401,60,28,20,132,38,99,89,
900,402,61,28,20,132,38,99,89,
906,403,62,28,20,132,38,99,89,
912,403,62,28,20,132,38,99,89,
918,404,63,28,20,132,38,99,89,
924,404,63,28,20,132,38,99,89,
930,402,63,30,20,130,38,98,89,
936,402,63,30,21,129,38,99,90,
942,403,64,30,22,130,38,100,89,
948,402,64,31,22,128,38,100,90,
954,403,65,31,24,132,37,102,90,
960,404,66,31,24,132,37,102,90,
966,404,66,31,24,133,38,102,89,
972,405,67,31,24,133,38,102,89,
978,406,68,31,24,133,38,102,89,
984,407,69,31,24,133,38,102,89,
990,408,71,32,24,132,38,101,89,
996,408,71,32,24,132,38,101,89,
1002,408,71,32,24,132,38,101,89,
1008,409,72,32,24,132,38,101,89,
1014,407,72,34,24,130,38,99,89,
1020,407,72,34,24,130,38,99,89,
1026,407,72,34,24,139,40,99,89,
1032,407,72,34,24,140,40,99,88,
1038,407,72,34,24,140,40,99,88,
1044,407,72,34,24,140,40,99,88,
1050,407,72,34,24,140,40,99,88,
1056,407,72,34,24,140,40,99,88,
1062,407,72,34,24,140,40,99,88,
1068,406,72,35,24,139,40,98,88,
1074,406,72,35,24,141,41,98,87,
1080,406,72,35,24,141,41,98,87,
1086,406,72,35,24,141,41,98,87,
1092,406,72,35,24,139,41,98,89,
1098,406,72,35,24,134,41,98,89,
1104,408,74,35,24,134,41,98,89,
1110,407,75,37,24,132,41,98,89,
1116,407,75,37,24,132,41,98,89,
1122,407,75,37,24,132,41,98,89,
1128,407,75,37,24,132,41,98,89,
1134,407,75,37,24,132,41,98,89,
1140,407,75,37,24,132,41,98,89,
1146,408,76,37,24,132,41,98,89,
1152,408,76,37,24,132,41,98,89,
1158,408,76,37,24,132,41,98,89,
1164,408,76,37,24,132,41,98,89,
1170,409,77,37,24,128,42,98,88,
1176,408,77,38,24,127,42,97,88,
1182,408,77,38,24,127,42,97,88,
1188,408,78,39,24,126,42,96,88,
1194,408,78,39,24,125,42,96,89,
1200,408,78,39,24,124,42,96,90,
1206,409,79,39,24,123,42,96,91,
1212,409,79,39,24,123,42,96,91,
1218,409,79,39,24,123,42,96,91,
1224,409,79,39,24,124,42,96,91,
1230,409,79,39,24,125,42,96,91,
1236,409,79,39,24,125,42,96,91,
1242,409,79,39,25,122,41,97,91,
1248,409,79,39,25,123,41,97,91,
1254,409,79,39,25,123,41,97,91,
1260,409,79,39,25,124,41,97,91,
1266,409,79,39,25,125,41,97,91,
1272,410,80,39,25,126,41,97,91,
1278,409,80,40,25,126,41,96,91,
1284,409,80,40,25,126,41,96,91,
1290,409,80,40,25,127,42,96,90,
1296,408,80,41,25,126,42,95,90,
1302,408,80,41,25,126,42,95,90,
1308,408,80,41,25,127,42,95,90,
1314,408,80,41,25,126,46,95,90,
1320,408,80,41,26,126,45,96,90,
1326,408,80,41,26,126,45,96,90,
1332,408,80,41,26,126,45,96,90,
1338,408,80,41,27,127,45,97,90,
1344,408,80,41,27,127,45,97,90,
1350,408,80,41,28,128,45,98,90,
1356,408,80,41,28,128,45,98,90,
1362,409,81,41,28,128,45,98,90,
1368,409,81,41,28,130,45,98,90,
1374,410,82,41,28,131,45,98,90,
1380,410,82,41,29,131,44,99,90,
1386,408,82,43,29,130,44,99,90,
1392,409,83,43,29,127,47,99,90,
1398,408,83,44,29,126,47,98,90,
1404,408,83,44,29,126,47,98,90,
1410,409,84,44,29,127,47,98,90,
1416,407,84,46,30,127,46,98,90,
1422,408,85,46,30,126,46,98,91,
1428,408,87,48,30,125,46,97,91,
1434,408,87,48,31,126,46,98,91,
1440,408,87,48,31,125,45,98,92,
1446,408,87,48,31,126,45,98,92,
1452,408,87,48,31,128,45,98,92,
1458,408,88,49,31,127,46,98,91,
