Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,695,0,5,70,119,114,144,224,24,1.087087087087087:1,174,
12,693,0,7,63,123,115,140,229,23,1.0873493975903614:1,177,
18,687,0,13,55,125,115,135,233,24,1.0945121951219512:1,178,
24,686,0,14,45,132,117,131,236,25,1.0978593272171253:1,179,
30,678,0,22,39,130,117,131,234,27,1.0990712074303406:1,178,
36,670,0,30,31,127,124,126,233,29,1.1003134796238245:1,177,
42,669,0,31,26,127,128,123,236,29,1.1037735849056605:1,179,
48,667,0,33,24,127,128,124,234,30,1.110759493670886:1,178,
54,674,11,37,24,134,130,118,236,32,1.1128526645768024:1,178,
60,674,11,37,20,136,131,116,237,34,1.1128526645768024:1,177,
66,672,11,39,16,135,133,114,239,35,1.1065830721003134:1,177,
72,670,11,41,11,137,131,116,241,34,1.1069182389937107:1,179,
78,667,11,44,11,128,137,111,247,33,1.110759493670886:1,182,
84,664,11,47,11,124,140,110,245,34,1.107936507936508:1,180,
90,662,11,49,11,118,142,111,247,33,1.1150159744408945:1,180,
96,660,11,51,11,112,144,112,248,33,1.1086261980830672:1,179,
102,656,11,55,10,107,148,106,251,34,1.1229773462783172:1,180,
108,655,11,56,10,102,153,106,246,38,1.1266233766233766:1,176,
114,648,11,63,10,93,157,105,243,40,1.131578947368421:1,173,
120,645,11,66,8,92,158,101,245,41,1.1287128712871286:1,173,
126,692,59,67,48,90,166,101,245,42,1.1097560975609757:1,174,
132,687,59,72,46,83,170,95,249,44,1.1203703703703705:1,177,
138,684,59,75,46,81,171,91,249,46,1.124223602484472:1,178,
144,679,59,80,44,79,169,89,253,45,1.1352201257861636:1,180,
150,673,59,86,43,71,173,88,253,45,1.129746835443038:1,178,
156,667,59,92,41,64,176,87,254,45,1.124203821656051:1,178,
162,665,59,94,41,57,182,87,251,47,1.1246006389776357:1,175,
168,664,59,95,41,51,187,83,252,50,1.121405750798722:1,175,
174,659,59,100,40,44,188,84,251,52,1.1258064516129032:1,175,
180,657,59,102,40,39,191,83,249,55,1.1262135922330097:1,173,
186,655,59,104,40,37,192,83,246,57,1.1266233766233766:1,170,
192,654,59,105,40,31,194,83,246,60,1.1302931596091206:1,171,
198,723,132,109,75,59,200,79,249,61,1.1264705882352941:1,173,
204,717,132,115,71,57,202,75,249,63,1.1339285714285714:1,170,
210,713,132,119,71,55,199,77,248,63,1.1411411411411412:1,170,
216,708,132,124,70,48,205,73,247,65,1.1519756838905775:1,171,
222,701,132,131,68,47,205,70,243,68,1.156923076923077:1,167,
228,699,132,133,68,47,202,70,242,70,1.1574074074074074:1,166,
234,695,132,137,66,47,196,74,242,70,1.151702786377709:1,165,
240,688,132,144,63,47,193,73,240,72,1.1433021806853583:1,162,
246,687,132,145,62,47,192,72,242,72,1.1401869158878504:1,162,
252,685,132,147,62,47,190,71,242,73,1.140625:1,161,
258,680,132,152,62,47,187,71,241,72,1.1518987341772151:1,162,
264,675,132,157,62,47,184,71,239,72,1.1496815286624205:1,160,
270,719,177,158,48,98,189,72,239,73,1.1398809523809523:1,159,
276,720,179,159,48,98,188,73,238,75,1.1428571428571428:1,157,
282,717,179,162,48,98,183,75,239,74,1.1467065868263473:1,158,
288,713,179,166,48,97,181,75,238,74,1.1411411411411412:1,156,
294,710,179,169,48,96,174,77,240,75,1.1515151515151516:1,157,
300,707,179,172,47,96,168,81,238,77,1.162079510703364:1,156,
306,704,179,175,46,96,164,82,239,77,1.166153846153846:1,158,
312,700,179,179,44,95,161,82,239,79,1.173913043478261:1,159,
318,699,179,180,43,95,160,81,240,80,1.1775700934579438:1,159,
324,692,179,187,42,95,152,85,239,79,1.1625:1,157,
330,685,179,194,42,93,146,87,239,78,1.1677215189873418:1,158,
336,679,179,200,40,93,142,90,236,78,1.1693290734824282:1,156,
342,718,223,205,47,96,174,91,232,78,1.1497005988023952:1,152,
348,718,226,208,47,92,177,91,234,77,1.1626506024096386:1,153,
354,717,226,209,47,92,170,95,234,79,1.1661631419939578:1,152,
360,712,226,214,46,91,167,95,233,80,1.170731707317073:1,150,
366,709,226,217,44,91,162,97,235,80,1.1615853658536586:1,151,
372,707,226,219,44,91,157,100,235,80,1.162079510703364:1,150,
378,705,226,221,44,91,153,102,236,79,1.1625766871165644:1,150,
384,701,226,225,44,91,146,108,234,78,1.1702786377708978:1,150,
390,699,226,227,43,91,143,109,235,78,1.1775700934579438:1,150,
396,695,226,231,42,91,142,106,235,79,1.1786833855799372:1,148,
402,691,226,235,41,91,132,113,234,80,1.1729559748427674:1,148,
408,688,226,238,40,90,127,117,235,79,1.1772151898734178:1,149,
414,737,278,241,92,90,122,119,237,77,1.1740412979351031:1,151,
420,743,286,243,61,74,172,123,236,77,1.1852941176470588:1,151,
426,736,286,250,59,74,166,126,235,76,1.1839762611275964:1,150,
432,730,286,256,59,74,163,126,233,75,1.1921921921921923:1,150,
438,721,286,265,57,73,160,129,228,74,1.2048929663608563:1,149,
444,716,286,270,55,73,155,132,228,73,1.196319018404908:1,149,
450,710,286,276,53,73,149,132,230,73,1.1981424148606812:1,150,
456,705,286,281,52,73,142,135,230,73,1.203125:1,149,
462,699,286,287,50,73,133,142,228,73,1.2120253164556962:1,149,
468,698,286,288,50,73,130,144,229,72,1.2158730158730158:1,149,
474,693,286,293,49,73,127,144,229,71,1.2140575079872205:1,149,
480,691,286,295,49,72,122,148,230,70,1.207667731629393:1,149,
486,685,286,301,47,72,121,147,230,68,1.2168284789644013:1,151,
492,721,329,308,44,82,145,153,231,66,1.1716867469879517:1,153,
498,720,329,309,44,82,141,155,233,65,1.1752265861027191:1,154,
504,713,329,316,44,82,136,156,231,64,1.173780487804878:1,154,
510,709,329,320,44,82,129,159,230,65,1.1681957186544343:1,153,
516,707,329,322,43,82,128,152,237,65,1.1753846153846155:1,156,
