Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,703,0,4,73,101,103,160,239,27,1.0259365994236311:1,194,
12,702,0,5,69,102,102,161,238,30,1.0289017341040463:1,192,
18,698,0,9,62,107,101,159,239,30,1.0349854227405249:1,194,
24,696,0,11,54,111,102,156,243,30,1.0350877192982457:1,196,
30,691,0,16,43,114,107,149,247,31,1.0383480825958702:1,197,
36,689,0,18,33,120,105,150,249,32,1.0384615384615385:1,199,
42,687,0,20,27,124,104,151,248,33,1.0385756676557865:1,199,
48,684,0,23,23,123,107,145,252,34,1.029673590504451:1,199,
54,696,16,27,33,121,114,139,256,33,1.0291545189504374:1,200,
60,693,16,30,26,127,115,137,254,34,1.0263157894736843:1,197,
66,692,16,31,22,131,113,135,256,35,1.029325513196481:1,197,
72,688,16,35,18,130,118,129,258,35,1.0294985250737463:1,198,
78,683,16,40,16,125,123,125,256,38,1.0267062314540059:1,197,
84,682,16,41,16,117,128,124,254,43,1.0237388724035608:1,194,
90,678,16,45,16,114,129,120,256,43,1.0118694362017804:1,193,
96,672,16,51,15,109,132,113,261,42,1.018018018018018:1,197,
102,669,16,54,14,101,138,110,263,43,1.0211480362537764:1,199,
108,666,16,57,14,95,140,108,266,43,1.018181818181818:1,198,
114,662,16,61,14,89,140,108,267,44,1.012158054711246:1,195,
120,660,16,63,13,86,143,102,271,45,1.018348623853211:1,197,
126,718,78,67,61,99,140,98,277,43,1.0339943342776203:1,198,
132,714,78,71,61,89,145,96,279,44,1.0341880341880343:1,198,
138,710,78,75,61,83,148,95,282,41,1.0402298850574712:1,199,
144,707,78,78,60,81,146,97,281,42,1.0492753623188407:1,199,
150,702,78,83,60,78,141,95,285,43,1.0586510263929618:1,200,
156,696,78,89,58,73,143,90,288,44,1.0530973451327434:1,201,
162,692,78,93,57,71,143,89,286,46,1.053412462908012:1,201,
168,688,78,97,57,63,149,85,291,43,1.0537313432835822:1,203,
174,682,78,103,56,54,154,82,293,43,1.0542168674698795:1,204,
180,677,78,108,55,45,160,81,294,42,1.0515151515151515:1,207,
186,673,78,112,54,40,162,79,294,44,1.0518292682926829:1,209,
192,669,78,116,53,35,167,76,292,46,1.0521472392638036:1,206,
198,730,147,124,69,79,172,71,293,46,1.050561797752809:1,208,
204,729,149,127,70,74,174,72,292,47,1.047752808988764:1,207,
210,726,149,130,70,70,176,69,295,46,1.0450704225352112:1,207,
216,720,149,136,66,66,175,69,297,47,1.0454545454545454:1,207,
222,715,149,141,65,63,176,67,296,48,1.0487106017191976:1,207,
228,709,149,147,65,63,170,67,294,50,1.0373563218390804:1,203,
234,707,149,149,65,63,168,67,294,50,1.0316091954022988:1,204,
240,706,149,150,65,63,168,63,297,50,1.028735632183908:1,205,
246,704,149,152,65,62,168,62,296,51,1.0346820809248556:1,203,
252,698,149,158,64,62,165,62,294,51,1.0469208211143695:1,202,
258,694,149,162,63,62,161,65,292,51,1.0532544378698225:1,200,
264,691,149,165,63,61,156,66,293,52,1.0504451038575668:1,200,
270,744,203,166,56,109,168,67,291,53,1.0724233983286908:1,199,
276,738,203,172,53,111,163,70,287,54,1.0906515580736544:1,198,
282,735,203,175,53,111,160,72,285,54,1.0880681818181819:1,197,
288,734,203,176,53,111,160,70,285,55,1.0911680911680912:1,198,
294,731,203,179,53,111,156,73,283,55,1.0885714285714285:1,197,
300,730,203,180,53,111,155,73,284,54,1.0916905444126075:1,197,
306,726,203,184,52,111,154,72,282,55,1.0982658959537572:1,196,
312,721,203,189,52,110,150,73,280,56,1.108187134502924:1,195,
318,719,203,191,52,109,146,76,278,58,1.1147058823529412:1,193,
324,717,203,193,51,109,143,77,279,58,1.1150442477876106:1,194,
330,713,203,197,50,108,141,74,282,58,1.1157270029673592:1,196,
336,708,203,202,48,108,138,74,282,58,1.1197604790419162:1,197,
342,771,268,204,65,110,180,76,281,59,1.0837837837837838:1,196,
348,767,271,211,65,109,175,79,279,60,1.0899182561307903:1,195,
354,764,271,214,65,109,174,77,277,62,1.0874316939890711:1,193,
360,757,271,221,63,109,172,74,274,65,1.0969529085872576:1,191,
366,752,271,226,60,108,167,73,278,66,1.0888888888888888:1,192,
372,747,271,231,60,107,160,78,275,67,1.0865921787709498:1,191,
378,741,271,237,57,105,154,83,275,67,1.0991501416430596:1,191,
384,733,271,245,56,105,151,84,271,66,1.1063218390804597:1,189,
390,730,271,248,56,105,143,89,273,64,1.1098265895953756:1,191,
396,726,271,252,54,105,139,90,275,63,1.1043478260869566:1,191,
402,720,271,258,53,105,135,94,270,63,1.1114369501466275:1,187,
408,717,271,261,52,105,131,94,270,65,1.1026392961876832:1,187,
414,777,335,265,116,105,128,97,268,63,1.072:1,187,
420,774,335,268,63,99,185,96,269,62,1.0806451612903225:1,189,
426,770,335,272,60,98,176,104,269,63,1.0867208672086721:1,188,
432,765,335,277,59,98,172,104,270,62,1.1016483516483517:1,190,
438,760,335,282,57,98,171,103,270,61,1.1111111111111112:1,191,
444,759,335,283,57,98,167,106,270,61,1.1142061281337048:1,191,
450,756,335,286,56,98,164,108,268,62,1.1176470588235294:1,188,
456,750,335,292,56,97,159,111,262,65,1.1367521367521367:1,187,
462,742,335,300,54,97,150,118,258,65,1.1507246376811595:1,184,
468,735,335,307,53,96,142,124,254,66,1.161764705882353:1,181,
474,733,335,309,53,96,136,127,254,67,1.1622418879056047:1,180,
480,729,335,313,53,96,130,130,254,66,1.1696428571428572:1,180,
486,723,335,319,53,96,127,128,252,67,1.1842900302114803:1,178,
492,785,400,322,64,104,168,130,252,67,1.2175141242937852:1,178,
498,780,400,327,64,104,164,129,256,63,1.2285714285714286:1,181,
504,775,400,332,61,104,161,131,255,63,1.2270114942528736:1,181,
510,768,400,339,57,104,157,133,253,64,1.2196531791907514:1,180,
516,763,400,344,56,104,155,132,252,64,1.2375366568914956:1,181,
522,761,400,346,55,104,154,131,251,66,1.2448377581120944:1,179,
528,758,400,349,54,104,154,130,251,65,1.2359882005899705:1,179,
534,752,400,355,52,104,154,126,252,64,1.2380952380952381:1,179,
540,748,400,359,51,104,154,123,251,65,1.2395209580838322:1,178,
546,745,400,362,51,104,154,122,250,64,1.2507552870090635:1,178,
552,743,400,364,51,104,154,120,251,63,1.2515151515151515:1,179,
558,741,400,366,50,103,154,119,252,63,1.2522796352583587:1,179,
564,796,456,367,59,100,193,123,257,64,1.2359550561797752:1,178,
570,791,456,372,55,102,193,120,259,62,1.2471590909090908:1,179,
576,785,456,378,55,101,191,120,256,62,1.2622478386167146:1,178,
582,780,456,383,53,101,191,115,258,62,1.2608695652173914:1,179,
588,774,456,389,52,101,191,108,259,63,1.276470588235294:1,180,
594,767,456,396,52,101,191,103,262,58,1.2827380952380953:1,183,
600,765,456,398,52,101,191,99,266,56,1.2835820895522387:1,183,
606,757,456,406,51,101,189,97,265,54,1.3009118541033435:1,182,
612,752,456,411,49,101,188,89,271,54,1.2996941896024465:1,183,
618,749,456,414,47,101,188,85,273,55,1.2975460122699387:1,185,
624,745,456,418,46,101,188,80,273,57,1.2993827160493827:1,185,
630,742,456,421,46,101,188,80,271,56,1.3043478260869565:1,183,
636,796,516,427,57,94,200,118,273,54,1.313953488372093:1,185,
642,791,516,432,56,93,197,113,278,54,1.3128654970760234:1,187,
648,786,516,437,56,93,195,108,279,55,1.3185840707964602:1,187,
654,782,516,441,56,93,195,105,277,56,1.3273809523809523:1,186,
660,775,516,448,56,93,194,105,273,54,1.3484848484848484:1,186,
666,771,516,452,54,93,194,99,278,53,1.3650306748466257:1,192,
672,762,516,461,52,92,193,98,274,53,1.3664596273291925:1,191,
678,758,516,465,52,92,192,91,277,54,1.36875:1,195,
684,753,516,470,50,92,191,85,282,53,1.3605015673981191:1,197,
690,749,516,474,49,92,191,78,287,52,1.362776025236593:1,200,
696,746,516,477,47,92,191,73,289,54,1.360759493670886:1,200,
702,740,516,483,44,92,190,68,292,54,1.3717948717948718:1,202,
708,799,580,488,63,90,182,118,293,53,1.282857142857143:1,204,
714,795,585,497,67,85,181,115,294,53,1.2910662824207493:1,205,
720,791,585,501,67,85,180,113,293,53,1.2927536231884058:1,205,
726,786,585,506,65,85,179,108,296,53,1.2982456140350878:1,206,
732,777,585,515,64,84,178,103,298,50,1.3125:1,208,
738,774,585,518,64,84,177,103,294,52,1.3173652694610778:1,205,
744,769,585,523,62,84,177,102,292,52,1.3162650602409638:1,204,
750,764,585,528,61,84,177,101,289,52,1.3081570996978853:1,201,
756,758,585,534,58,83,176,101,287,53,1.3180428134556574:1,199,
762,755,585,537,58,83,176,101,285,52,1.323076923076923:1,198,
768,749,585,543,56,83,175,101,284,50,1.326086956521739:1,198,
774,747,585,545,56,83,175,99,284,50,1.334375:1,198,
780,808,649,548,68,95,214,98,283,50,1.3218390804597702:1,197,
786,808,654,553,66,97,175,127,292,51,1.3218390804597702:1,201,
792,805,654,556,66,96,174,127,291,51,1.3333333333333333:1,201,
798,802,654,559,65,96,173,127,289,52,1.3246376811594203:1,199,
804,795,654,566,63,96,172,127,284,53,1.3313782991202345:1,197,
810,792,654,569,62,96,172,127,282,53,1.336283185840708:1,196,
816,783,654,578,60,96,172,126,278,51,1.337313432835821:1,194,
822,779,654,582,60,96,172,126,275,50,1.3463855421686748:1,193,
828,776,654,585,59,96,172,126,273,50,1.3444108761329305:1,192,
834,775,654,586,59,96,172,126,273,49,1.3413897280966767:1,192,
840,771,654,590,59,96,171,125,271,49,1.3363636363636364:1,191,
846,765,654,596,59,96,170,124,269,47,1.353846153846154:1,190,
