Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,649,0,4,66,112,103,123,216,29,1.0603174603174603:1,174,
12,645,0,8,58,110,108,119,219,31,1.0673076923076923:1,176,
18,640,0,13,46,115,111,115,221,32,1.064516129032258:1,178,
24,638,0,15,40,112,118,113,222,33,1.0580645161290323:1,179,
30,633,0,20,33,110,125,110,221,34,1.0551948051948052:1,179,
36,632,0,21,27,114,123,112,222,34,1.0586319218241043:1,179,
42,632,0,21,23,114,125,113,221,36,1.0586319218241043:1,177,
48,631,0,22,18,113,125,113,225,37,1.0620915032679739:1,178,
54,641,12,24,27,114,126,110,227,37,1.0677419354838709:1,180,
60,640,12,25,19,119,126,109,230,37,1.0711974110032363:1,181,
66,637,12,28,17,114,129,110,230,37,1.0749185667752443:1,180,
72,636,12,29,12,116,130,111,230,37,1.0716612377850163:1,179,
78,633,12,32,12,111,133,105,235,37,1.0686274509803921:1,183,
84,629,12,36,12,109,133,102,235,38,1.069078947368421:1,182,
90,627,12,38,12,102,139,100,235,39,1.0693069306930694:1,182,
96,623,12,42,12,96,143,99,234,39,1.0629139072847682:1,181,
102,620,12,45,12,95,139,99,236,39,1.0598006644518272:1,183,
108,620,12,45,12,90,144,98,233,43,1.0598006644518272:1,179,
114,620,12,45,12,89,145,93,238,43,1.0598006644518272:1,182,
120,615,12,50,12,85,148,94,233,43,1.0777027027027026:1,180,
126,655,60,58,47,90,149,99,227,43,1.0926517571884984:1,176,
132,652,60,61,45,86,151,96,230,44,1.0830670926517572:1,177,
138,646,60,67,43,76,156,95,234,42,1.0838709677419356:1,179,
144,643,60,70,43,74,156,93,233,44,1.080906148867314:1,177,
150,640,60,73,42,70,157,94,233,44,1.077922077922078:1,179,
156,634,60,79,42,69,154,92,235,42,1.0855263157894737:1,180,
162,629,60,84,42,56,162,93,234,42,1.089700996677741:1,179,
168,625,60,88,41,52,162,91,238,41,1.0973154362416107:1,182,
174,623,60,90,41,44,170,89,239,40,1.0976430976430978:1,184,
180,621,60,92,40,40,173,85,242,41,1.097972972972973:1,184,
186,619,60,94,40,34,178,82,244,41,1.0983050847457627:1,185,
192,619,60,94,40,30,180,78,249,42,1.0983050847457627:1,188,
198,689,136,100,77,66,181,75,249,41,1.107033639143731:1,189,
204,688,138,103,77,62,182,76,249,42,1.1039755351681957:1,190,
210,685,138,106,77,58,184,72,252,42,1.1076923076923078:1,189,
216,683,138,108,76,56,183,72,253,43,1.1015384615384616:1,188,
222,677,138,114,75,52,186,71,250,43,1.1024844720496894:1,185,
228,669,138,122,73,52,184,69,249,42,1.1037735849056605:1,185,
234,666,138,125,72,52,184,68,248,42,1.1075949367088607:1,185,
240,664,138,127,71,51,181,69,249,43,1.1012658227848102:1,185,
246,659,138,132,70,51,180,69,246,43,1.0987261146496816:1,182,
252,655,138,136,69,51,179,70,243,43,1.0993589743589745:1,180,
258,653,138,138,69,51,178,67,245,43,1.0996784565916398:1,180,
264,645,138,146,67,51,174,66,245,42,1.1009771986970684:1,182,
270,692,187,148,53,101,182,67,246,43,1.0843373493975903:1,181,
276,688,187,152,48,106,181,63,245,45,1.0911854103343466:1,180,
282,683,187,157,45,106,178,65,244,45,1.1080246913580247:1,179,
288,678,187,162,43,106,174,63,246,46,1.1055900621118013:1,179,
294,670,187,170,41,105,171,64,243,46,1.1003134796238245:1,177,
300,665,187,175,40,105,170,64,240,46,1.1111111111111112:1,176,
306,664,187,176,39,105,161,73,240,46,1.107936507936508:1,176,
312,658,187,182,36,103,153,80,238,48,1.1157556270096463:1,176,
318,657,187,183,35,103,146,85,240,48,1.1193548387096774:1,176,
324,654,187,186,34,103,139,89,242,47,1.116504854368932:1,178,
330,651,187,189,33,103,137,91,241,46,1.1136363636363635:1,177,
336,648,187,192,33,103,134,94,238,46,1.1245901639344262:1,176,
342,695,241,199,54,102,164,93,238,44,1.0996978851963746:1,174,
348,693,244,204,56,98,165,94,235,45,1.1063829787234043:1,173,
354,688,244,209,55,97,162,96,234,44,1.1104294478527608:1,173,
360,685,244,212,55,97,154,102,232,45,1.1012269938650308:1,170,
366,682,244,215,54,97,151,102,232,46,1.111455108359133:1,170,
372,678,244,219,52,97,146,104,231,48,1.1055900621118013:1,169,
378,676,244,221,52,97,146,97,236,48,1.1125:1,170,
384,673,244,224,52,97,139,100,236,49,1.1163522012578617:1,169,
390,671,244,226,51,97,138,99,237,49,1.110062893081761:1,169,
396,664,244,233,47,96,135,102,234,50,1.107936507936508:1,168,
402,659,244,238,47,96,132,104,230,50,1.1121794871794872:1,166,
408,655,244,242,46,96,129,106,229,49,1.1129032258064515:1,165,
414,719,314,248,115,96,122,110,228,48,1.096209912536443:1,167,
420,721,319,251,74,78,179,111,230,49,1.0898550724637681:1,167,
426,716,319,256,72,77,174,113,231,49,1.099706744868035:1,168,
432,713,319,259,70,76,167,118,233,49,1.103244837758112:1,169,
438,710,319,262,68,76,164,118,234,50,1.1130952380952381:1,170,
444,707,319,265,68,76,160,121,233,49,1.1167664670658684:1,170,
450,704,319,268,67,76,155,124,234,48,1.1141141141141142:1,170,
456,702,319,270,67,76,146,129,236,48,1.1081081081081081:1,170,
462,695,319,277,66,75,138,134,232,50,1.1124620060790273:1,168,
468,692,319,280,65,75,135,134,232,51,1.1226993865030674:1,167,
474,690,319,282,65,75,129,139,230,52,1.123076923076923:1,167,
480,684,319,288,64,75,125,142,225,53,1.124223602484472:1,166,
486,681,319,291,63,75,121,142,226,54,1.128125:1,166,
492,716,361,298,42,106,150,142,224,52,1.130952380952381:1,164,
498,711,361,303,41,105,143,146,223,53,1.135135135135135:1,161,
504,707,361,307,39,105,141,148,220,54,1.13595166163142:1,159,
510,702,361,312,39,105,136,150,218,54,1.146788990825688:1,157,
516,698,361,316,38,105,136,148,218,53,1.154320987654321:1,155,
522,696,361,318,37,105,136,145,220,53,1.1547987616099071:1,156,
528,690,361,324,37,105,134,138,223,53,1.169811320754717:1,157,
534,687,361,327,37,104,134,130,229,53,1.1740506329113924:1,160,
540,684,361,330,36,104,134,120,237,53,1.1714285714285715:1,165,
546,682,361,332,36,102,134,118,239,53,1.1650793650793652:1,166,
552,675,361,339,35,100,133,114,239,54,1.1704180064308682:1,165,
558,672,361,342,34,99,133,109,244,53,1.174757281553398:1,168,
564,721,414,346,54,94,160,116,242,55,1.1782477341389728:1,167,
570,716,414,351,50,94,161,113,243,55,1.1896024464831805:1,168,
576,711,414,356,48,94,160,109,244,56,1.1809815950920246:1,166,
582,711,414,356,48,94,160,105,247,57,1.1809815950920246:1,166,
588,705,414,362,46,94,160,100,249,56,1.1826625386996905:1,167,
594,703,414,364,46,94,160,99,248,56,1.190031152647975:1,168,
600,700,414,367,46,94,160,95,247,58,1.1875:1,168,
606,697,414,370,43,94,160,92,249,59,1.1987381703470033:1,169,
612,692,414,375,42,94,160,91,248,57,1.1968253968253968:1,168,
618,689,414,378,41,94,160,86,252,56,1.194267515923567:1,169,
624,687,414,380,41,93,160,85,252,56,1.1878980891719746:1,169,
630,681,414,386,39,93,159,82,253,55,1.189710610932476:1,169,
