Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,696,0,4,66,87,112,140,256,35,0.9772727272727273:1,198,
12,694,0,6,59,88,111,142,259,35,0.9828571428571429:1,199,
18,689,0,11,52,92,111,143,256,35,0.9855907780979827:1,198,
24,682,0,18,43,95,108,144,255,37,0.9768115942028985:1,196,
30,678,0,22,42,88,112,144,254,38,0.9709302325581395:1,196,
36,675,0,25,36,88,116,141,257,37,0.9736842105263158:1,196,
42,673,0,27,29,92,113,144,257,38,0.9736070381231672:1,195,
48,669,0,31,25,92,110,144,260,38,0.9676470588235294:1,197,
54,687,21,34,40,94,111,143,259,40,0.9461756373937678:1,196,
60,682,21,39,31,99,111,143,257,41,0.9430199430199431:1,194,
66,679,21,42,25,101,114,138,260,41,0.9511494252873564:1,197,
72,677,21,44,22,102,113,132,266,42,0.9510086455331412:1,198,
78,675,21,46,20,100,114,128,272,41,0.9452449567723343:1,200,
84,671,21,50,19,96,113,130,269,44,0.9505813953488372:1,197,
90,668,21,53,19,92,117,123,273,44,0.9532163742690059:1,200,
96,666,21,55,19,88,120,118,276,45,0.9588235294117647:1,202,
102,662,21,59,18,83,117,120,277,47,0.9585798816568047:1,203,
108,657,21,64,18,79,113,121,278,48,0.9611940298507463:1,203,
114,654,21,67,18,76,114,122,277,47,0.9698795180722891:1,202,
120,650,21,71,16,72,115,119,280,48,0.9756838905775076:1,203,
126,707,83,76,60,83,120,118,277,49,0.9423076923076923:1,200,
132,702,83,81,58,81,121,113,280,49,0.95:1,202,
138,698,83,85,58,77,123,111,281,48,0.9551820728291317:1,202,
144,694,83,89,57,77,118,114,278,50,0.9549295774647887:1,199,
150,690,83,93,56,72,119,111,282,50,0.9602272727272727:1,199,
156,684,83,99,56,69,121,108,283,47,0.9655172413793104:1,198,
162,678,83,105,56,62,125,107,281,47,0.9824561403508771:1,196,
168,672,83,111,56,54,126,108,280,48,0.9881656804733728:1,196,
174,666,83,117,55,52,127,101,284,47,0.9940119760479041:1,199,
180,661,83,122,54,47,131,99,283,47,0.9969788519637462:1,197,
186,657,83,126,53,43,134,95,285,47,1.0091743119266054:1,199,
192,654,83,129,52,40,135,94,286,47,1.0061349693251533:1,200,
198,723,159,136,77,82,141,89,285,49,1.0139275766016713:1,197,
204,722,161,139,75,81,141,87,289,49,1.0280898876404494:1,199,
210,718,161,143,74,70,148,87,289,50,1.0282485875706215:1,200,
216,714,161,147,74,67,148,84,288,53,1.0226628895184136:1,199,
