Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,685,0,7,76,99,107,140,235,28,0.9740634005763689:1,178,
12,682,0,10,70,101,108,138,236,29,0.9768115942028985:1,179,
18,672,0,20,60,105,108,139,232,28,0.9823008849557522:1,178,
24,670,0,22,59,99,108,139,236,29,0.9822485207100592:1,179,
30,669,0,23,51,100,114,137,238,29,0.9851632047477745:1,180,
36,666,0,26,44,105,111,140,237,29,0.9821428571428571:1,179,
42,664,0,28,36,108,114,137,239,30,0.9761904761904762:1,179,
48,661,0,31,27,111,117,134,242,30,0.9790419161676647:1,179,
54,671,16,37,34,115,120,131,241,30,0.9793510324483776:1,175,
60,669,16,39,26,120,121,125,248,29,0.9792899408284024:1,179,
66,666,16,42,23,118,121,126,248,30,0.9821428571428571:1,180,
72,664,16,44,16,117,125,128,244,34,0.982089552238806:1,176,
78,662,16,46,13,113,129,126,248,33,0.987987987987988:1,179,
84,662,16,46,13,111,130,125,247,36,0.987987987987988:1,177,
90,658,16,50,13,104,134,121,247,39,0.9879154078549849:1,175,
96,656,16,52,12,102,130,119,254,39,0.993920972644377:1,177,
102,650,16,58,12,99,132,115,252,40,1.0061728395061729:1,176,
108,648,16,60,12,97,131,117,251,40,1.0124223602484472:1,176,
114,646,16,62,12,91,136,114,253,40,1.01875:1,177,
120,643,16,65,11,90,135,112,254,41,1.0156739811912225:1,176,
126,706,82,68,65,94,140,112,254,41,1.0171428571428571:1,175,
132,703,82,71,64,92,141,111,253,42,1.0201149425287357:1,174,
138,699,82,75,63,86,143,107,257,43,1.0202312138728324:1,177,
144,699,82,75,63,84,143,104,259,46,1.0202312138728324:1,177,
150,688,82,86,62,78,146,99,256,47,1.0235294117647058:1,172,
156,686,82,88,60,72,148,93,266,47,1.0235988200589972:1,177,
162,684,82,90,60,68,149,88,269,50,1.0236686390532543:1,177,
168,682,82,92,58,65,147,90,272,50,1.0237388724035608:1,179,
174,679,82,95,56,58,152,90,272,51,1.0208333333333333:1,179,
