Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
18,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
30,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
36,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
42,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
48,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
54,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
60,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
66,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
72,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
78,33,45,47,43,44,29,37,24,4,0,26,44,20,18,28,25,28,22,10,3,
84,33,45,47,43,44,29,37,24,4,0,26,44,20,18,28,25,28,22,10,3,
90,33,45,47,43,44,29,37,23,4,0,26,44,20,18,28,25,28,22,10,3,
96,33,45,47,43,44,29,37,23,4,0,26,44,20,18,28,25,28,22,10,3,
102,33,45,47,43,44,29,37,23,4,0,27,44,20,18,28,25,28,22,10,3,
108,33,45,47,43,44,29,37,23,4,0,27,44,20,18,28,25,28,22,10,3,
114,33,45,47,43,44,29,37,23,4,0,27,44,20,18,28,25,28,22,10,3,
120,33,45,47,43,44,29,37,23,4,0,27,44,20,18,28,25,27,22,10,3,
126,33,45,47,43,44,29,37,23,4,0,27,44,20,18,28,25,27,22,10,3,
132,33,45,47,43,44,29,37,23,4,0,29,44,20,18,28,25,27,22,10,3,
138,33,45,47,43,44,29,37,22,4,0,30,44,20,18,28,25,27,22,10,3,
144,33,45,47,43,44,29,37,22,4,0,30,44,20,18,28,25,27,22,10,3,
150,31,44,46,41,46,32,35,22,6,0,29,44,20,19,25,25,29,23,11,3,
156,31,44,46,41,46,32,35,22,6,0,29,44,20,19,25,25,29,23,11,3,
162,31,44,46,41,46,32,35,22,6,0,30,44,20,19,25,25,29,23,11,3,
168,31,44,46,41,46,32,35,22,6,0,30,44,20,19,25,25,28,23,11,3,
174,31,44,46,41,46,32,35,22,6,0,32,44,20,19,25,25,28,23,11,3,
180,31,44,46,41,46,32,35,22,6,0,32,44,20,19,25,25,28,23,11,3,
186,31,44,46,41,46,32,35,22,6,0,32,44,20,19,25,25,28,23,11,3,
192,31,44,46,41,46,32,35,22,6,0,33,44,20,19,25,25,28,23,10,3,
198,31,44,46,41,46,32,35,22,6,0,33,44,20,19,25,25,28,23,10,3,
204,32,44,46,41,46,32,35,22,6,0,34,44,20,19,25,25,28,23,10,3,
210,32,44,46,41,46,32,35,22,6,0,34,44,20,19,25,25,28,23,10,3,
216,32,44,46,41,46,32,35,22,6,0,34,44,20,19,25,25,28,23,10,3,
222,31,42,47,38,51,30,36,22,8,0,35,38,23,20,27,24,28,24,10,3,
228,31,42,47,38,51,30,36,22,8,0,36,38,23,20,27,24,28,24,10,3,
234,31,42,47,38,51,30,36,22,8,0,37,38,23,20,27,24,27,24,10,3,
240,32,42,47,38,51,30,36,22,8,0,38,38,23,20,27,24,27,24,10,3,
246,33,42,47,38,51,30,35,22,8,0,41,38,23,20,27,24,27,24,10,3,
252,35,42,47,38,51,30,35,22,8,0,44,38,23,20,27,24,27,24,10,3,
258,35,42,47,38,51,30,35,22,8,0,44,38,23,20,27,24,27,24,10,3,
264,36,42,47,38,51,30,35,21,8,0,44,38,23,20,27,24,27,24,10,3,
270,36,42,47,38,51,30,35,21,8,0,46,38,23,20,27,24,27,24,10,3,
276,36,42,47,38,51,30,35,21,8,0,46,38,23,20,27,24,27,24,10,3,
282,36,42,47,38,51,30,35,21,8,0,46,38,23,20,27,24,27,24,10,3,
288,37,42,47,38,51,30,35,21,8,0,46,38,23,20,27,24,26,24,10,3,
294,38,37,44,40,55,30,34,22,9,0,44,38,25,19,24,28,26,22,12,3,
300,38,37,44,40,55,30,34,22,9,0,44,38,25,19,24,28,26,22,12,3,
306,38,37,44,40,55,30,34,22,9,0,44,38,25,19,24,28,26,22,12,3,
312,38,37,44,40,55,30,34,22,9,0,44,38,25,19,24,28,26,22,12,3,
318,38,37,44,40,55,30,33,22,9,0,44,38,25,19,24,28,26,22,12,3,
324,38,37,44,40,55,30,33,22,9,0,45,38,25,19,24,28,26,22,12,3,
330,40,37,44,40,55,30,33,22,9,0,45,38,25,19,24,28,26,22,12,3,
336,40,37,44,40,55,30,33,22,9,0,45,38,25,19,24,28,26,22,12,3,
342,41,37,44,40,55,30,33,22,9,0,46,38,25,19,24,28,26,22,12,3,
348,41,37,44,40,55,30,33,22,9,0,46,38,25,19,24,28,26,22,12,3,
354,41,37,44,40,55,30,33,22,9,0,47,38,25,19,24,28,26,22,12,3,
360,41,37,44,40,55,30,33,22,9,0,48,38,25,19,24,28,26,22,12,3,
366,40,30,46,46,50,35,26,27,9,1,47,36,28,18,23,28,27,21,14,3,
372,40,30,46,46,50,35,26,27,9,1,47,36,28,18,23,28,27,20,14,3,
378,41,30,46,46,50,35,26,27,9,1,47,36,28,18,23,28,27,20,14,3,
384,41,30,46,46,50,35,26,27,9,1,47,36,28,18,23,28,27,20,14,3,
390,41,30,46,46,50,35,26,27,9,1,47,36,28,18,23,28,27,20,14,3,
396,41,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
402,41,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
408,41,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
414,41,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
420,41,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
426,43,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
432,43,30,46,46,50,35,26,27,9,1,48,36,28,18,23,28,26,20,14,3,
438,43,29,41,46,51,39,23,31,9,1,47,34,31,16,22,29,27,21,14,3,
444,43,29,41,45,51,39,23,31,9,1,47,34,31,16,22,29,27,21,14,3,
450,43,29,41,45,51,39,22,31,9,1,47,34,31,16,22,29,27,21,14,3,
456,43,29,41,45,51,39,22,31,9,1,47,34,31,16,22,29,27,21,14,3,
