Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,229,148,2.4361702127659575,1.574468085106383,8.7036170212766,3.401702127659575,
12,223,154,2.372340425531915,1.6382978723404256,8.25989361702128,3.52,
18,217,160,2.3085106382978724,1.702127659574468,8.085425531914895,3.693404255319149,
24,212,165,2.25531914893617,1.7553191489361701,7.671595744680855,3.7944680851063834,
30,206,171,2.1914893617021276,1.8191489361702127,7.246063829787237,3.9274468085106395,
36,205,172,2.1808510638297873,1.8297872340425532,7.235425531914896,3.9295744680851077,
42,199,178,2.117021276595745,1.8936170212765957,7.021595744680852,4.0263829787234044,
48,192,185,2.0425531914893615,1.9680851063829787,6.717340425531915,4.10936170212766,
54,186,191,1.9787234042553192,2.0319148936170213,6.490425531914894,4.273191489361702,
60,185,192,1.9680851063829787,2.0425531914893615,6.480957446808509,4.3008510638297865,
66,180,197,1.9148936170212767,2.095744680851064,6.285425531914893,4.407446808510638,
72,176,201,1.872340425531915,2.1382978723404253,6.109893617021277,4.470212765957447,
78,171,206,1.8191489361702127,2.1914893617021276,5.737553191489362,4.597872340425532,
84,169,208,1.797872340425532,2.2127659574468086,5.721595744680852,4.6180851063829795,
90,161,216,1.7127659574468086,2.297872340425532,5.38968085106383,4.762765957446809,
96,158,219,1.6808510638297873,2.3297872340425534,5.1463829787234046,4.787553191489363,
102,156,221,1.6595744680851063,2.351063829787234,5.108085106382978,4.834361702127661,
108,153,224,1.627659574468085,2.382978723404255,4.977234042553191,4.95244680851064,
114,146,231,1.553191489361702,2.4574468085106385,4.760212765957446,5.116276595744682,
120,144,233,1.5319148936170213,2.478723404255319,4.7144680851063825,5.134361702127661,
126,143,234,1.5212765957446808,2.4893617021276597,4.592127659574468,5.124787234042555,
132,143,234,1.5212765957446808,2.4893617021276597,4.592127659574468,5.124787234042555,
138,142,235,1.5106382978723405,2.5,4.533617021276595,5.149255319148937,
144,140,237,1.4893617021276595,2.521276595744681,4.387872340425532,5.245000000000002,
150,139,238,1.4787234042553192,2.5319148936170213,4.374042553191489,5.224787234042555,
156,136,241,1.446808510638298,2.5638297872340425,4.2660638297872335,5.292340425531917,
162,133,244,1.4148936170212767,2.595744680851064,4.163936170212765,5.314680851063831,
168,131,246,1.3936170212765957,2.617021276595745,4.169893617021276,5.320000000000001,
174,127,250,1.351063829787234,2.6595744680851063,4.006382978723403,5.351170212765958,
180,122,255,1.297872340425532,2.7127659574468086,3.878723404255319,5.404361702127661,
186,121,256,1.2872340425531914,2.723404255319149,3.868085106382978,5.389468085106384,
