Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,229,148,2.4361702127659575,1.574468085106383,8.8068085106383,3.3889361702127654,
12,220,157,2.3404255319148937,1.6702127659574468,8.295425531914898,3.564787234042553,
18,212,165,2.25531914893617,1.7553191489361701,8.016914893617026,3.7001063829787233,
24,202,175,2.148936170212766,1.8617021276595744,7.701170212765961,3.9013829787234044,
30,193,184,2.0531914893617023,1.9574468085106382,7.255425531914895,4.0226595744680855,
36,187,190,1.9893617021276595,2.021276595744681,6.952234042553194,4.138617021276596,
42,183,194,1.946808510638298,2.0638297872340425,6.77989361702128,4.296063829787235,
48,179,198,1.9042553191489362,2.106382978723404,6.47244680851064,4.385425531914894,
54,173,204,1.8404255319148937,2.1702127659574466,6.0692553191489385,4.493191489361703,
60,168,209,1.7872340425531914,2.223404255319149,5.843191489361703,4.522446808510638,
66,164,213,1.7446808510638299,2.265957446808511,5.559148936170215,4.597978723404256,
72,158,219,1.6808510638297873,2.3297872340425534,5.281489361702128,4.6979787234042565,
78,154,223,1.6382978723404256,2.372340425531915,5.13468085106383,4.756489361702128,
84,151,226,1.6063829787234043,2.404255319148936,5.112340425531915,4.7635106382978725,
90,145,232,1.5425531914893618,2.4680851063829787,4.859148936170214,4.918829787234042,
96,141,236,1.5,2.5106382978723403,4.732234042553192,5.024148936170213,
102,142,235,1.5106382978723405,2.5,4.716276595744682,4.986914893617022,
108,139,238,1.4787234042553192,2.5319148936170213,4.63436170212766,5.024148936170213,
114,136,241,1.446808510638298,2.5638297872340425,4.454574468085108,5.186914893617021,
120,134,243,1.425531914893617,2.5851063829787235,4.372659574468086,5.266702127659574,
126,133,244,1.4148936170212767,2.595744680851064,4.287553191489363,5.256063829787234,
132,129,248,1.372340425531915,2.6382978723404253,4.146063829787234,5.266702127659574,
138,129,248,1.372340425531915,2.6382978723404253,4.144042553191491,5.241170212765957,
144,130,247,1.3829787234042554,2.627659574468085,4.232340425531915,5.201808510638298,
150,126,251,1.3404255319148937,2.6702127659574466,4.10468085106383,5.310319148936171,
156,125,252,1.3297872340425532,2.6808510638297873,4.057127659574469,5.296489361702128,
162,121,256,1.2872340425531914,2.723404255319149,3.7954255319148946,5.361382978723404,
168,116,261,1.2340425531914894,2.776595744680851,3.619893617021277,5.478404255319149,
174,115,262,1.2234042553191489,2.7872340425531914,3.6092553191489367,5.483723404255319,
180,112,265,1.1914893617021276,2.8191489361702127,3.4613829787234045,5.483723404255319,
186,111,266,1.1808510638297873,2.8297872340425534,3.436914893617022,5.546489361702128,
192,111,266,1.1808510638297873,2.8297872340425534,3.4688297872340432,5.567765957446809,
198,111,266,1.1808510638297873,2.8297872340425534,3.4954255319148935,5.530531914893617,
204,111,266,1.1808510638297873,2.8297872340425534,3.4954255319148935,5.530531914893617,
210,112,265,1.1914893617021276,2.8191489361702127,3.555,5.5071276595744685,
216,112,265,1.1914893617021276,2.8191489361702127,3.6182978723404258,5.451276595744682,
222,114,263,1.2127659574468086,2.797872340425532,3.6161702127659576,5.360851063829788,
228,113,264,1.202127659574468,2.8085106382978724,3.5608510638297877,5.40340425531915,
234,110,267,1.1702127659574468,2.8404255319148937,3.478510638297873,5.447021276595745,
240,109,268,1.1595744680851063,2.851063829787234,3.388085106382979,5.494893617021276,
246,110,267,1.1702127659574468,2.8404255319148937,3.4253191489361705,5.4310638297872345,
252,107,270,1.1382978723404256,2.872340425531915,3.3359574468085116,5.518297872340426,
258,107,270,1.1382978723404256,2.872340425531915,3.327446808510639,5.475744680851064,
264,108,269,1.148936170212766,2.8617021276595747,3.370000000000001,5.443829787234042,
270,107,270,1.1382978723404256,2.872340425531915,3.3210638297872346,5.448085106382979,
276,104,273,1.1063829787234043,2.904255319148936,3.2710638297872343,5.486382978723404,
282,104,273,1.1063829787234043,2.904255319148936,3.2795744680851073,5.528936170212765,
288,103,274,1.0957446808510638,2.9148936170212765,3.1574468085106386,5.574893617021275,
294,103,274,1.0957446808510638,2.9148936170212765,3.1574468085106386,5.574893617021275,
300,100,277,1.0638297872340425,2.9468085106382977,3.132978723404255,5.614255319148937,
306,102,275,1.0851063829787233,2.925531914893617,3.159574468085107,5.574893617021276,
