Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,715,0,5,61,132,121,135,240,26,0.9972067039106145:1,186,
12,711,0,9,55,126,132,134,237,27,0.9915966386554622:1,183,
18,710,0,10,50,123,138,132,240,27,0.9943820224719101:1,184,
24,706,0,14,38,125,143,133,240,27,1.0:1,184,
30,703,0,17,34,121,144,134,242,28,1.0085714285714287:1,184,
36,700,0,20,29,123,145,129,245,29,1.0114942528735633:1,185,
42,699,0,21,28,121,146,130,245,29,1.0144092219020173:1,185,
48,698,0,22,23,122,147,122,252,32,1.0173410404624277:1,187,
54,709,14,25,28,123,152,122,250,34,1.0491329479768785:1,185,
60,706,14,28,25,121,152,123,251,34,1.0404624277456647:1,185,
66,701,14,33,21,122,153,124,246,35,1.0377906976744187:1,183,
72,700,14,34,14,123,156,119,253,35,1.0408163265306123:1,188,
78,696,14,38,12,117,161,118,253,35,1.0350877192982457:1,187,
84,691,14,43,12,109,165,118,251,36,1.0383480825958702:1,186,
90,689,14,45,12,106,168,112,255,36,1.0384615384615385:1,187,
96,686,14,48,12,103,169,111,254,37,1.0356083086053411:1,186,
102,682,14,52,12,98,169,110,257,36,1.0297619047619047:1,187,
108,677,14,57,11,94,172,105,259,36,1.033033033033033:1,189,
114,672,14,62,11,89,175,101,260,36,1.0302114803625377:1,187,
120,669,14,65,11,85,174,99,261,39,1.033434650455927:1,188,
126,727,73,66,59,91,176,97,264,40,1.0307262569832403:1,190,
132,724,73,69,59,85,178,98,263,41,1.0337078651685394:1,188,
138,720,73,73,58,77,182,99,261,43,1.0396600566572238:1,186,
144,717,73,76,57,70,187,95,264,44,1.0369318181818181:1,187,
150,711,73,82,55,62,187,99,264,44,1.0314285714285714:1,186,
156,707,73,86,53,58,188,95,269,44,1.0316091954022988:1,190,
162,703,73,90,51,53,191,97,264,47,1.0201149425287357:1,185,
168,702,73,91,51,44,199,96,264,48,1.0230547550432276:1,185,
174,702,73,91,51,42,199,95,267,48,1.0230547550432276:1,186,
180,697,73,96,50,37,201,94,266,49,1.0144508670520231:1,184,
186,693,73,100,49,37,196,91,270,50,1.0145348837209303:1,186,
192,689,73,104,49,34,194,87,275,50,1.026470588235294:1,189,
198,761,150,109,81,68,199,86,277,50,1.0402144772117963:1,191,
204,751,150,119,76,68,197,84,274,52,1.0519125683060109:1,189,
210,745,150,125,72,66,193,84,277,53,1.0467032967032968:1,192,
216,741,150,129,70,60,195,83,279,54,1.0413223140495869:1,190,
222,732,150,138,67,58,191,85,278,53,1.0389972144846797:1,190,
228,728,150,142,67,58,188,87,276,52,1.0449438202247192:1,190,
234,723,150,147,66,58,185,87,276,51,1.048158640226629:1,190,
240,719,150,151,66,58,182,88,274,51,1.0601719197707737:1,189,
246,717,150,153,65,58,180,87,275,52,1.0662824207492796:1,188,
252,713,150,157,64,58,178,85,276,52,1.0666666666666667:1,188,
258,709,150,161,64,58,177,85,271,54,1.0791788856304985:1,186,
264,705,150,165,64,58,175,83,272,53,1.0857988165680474:1,187,
270,754,204,170,55,108,185,83,271,52,1.0714285714285714:1,187,
276,751,207,176,55,110,179,82,270,55,1.0631868131868132:1,186,
282,748,207,179,54,109,175,82,272,56,1.054945054945055:1,186,
288,744,207,183,54,109,172,81,272,56,1.043956043956044:1,185,
294,742,207,185,54,109,170,81,272,56,1.044077134986226:1,183,
300,740,207,187,54,109,165,84,272,56,1.0498614958448753:1,184,
306,734,207,193,51,109,154,92,273,55,1.0560224089635855:1,184,
312,728,207,199,49,108,148,98,271,54,1.0507042253521126:1,183,
318,724,207,203,48,108,143,100,271,54,1.0509915014164306:1,184,
324,722,207,205,48,108,140,101,270,55,1.0511363636363635:1,182,
330,715,207,212,46,107,138,103,267,54,1.0545977011494252:1,181,
336,713,207,214,46,107,134,102,270,54,1.060693641618497:1,185,
342,761,259,218,56,108,170,105,268,54,1.0906593406593406:1,185,
348,761,264,223,56,107,166,108,269,55,1.084931506849315:1,187,
354,756,264,228,55,107,164,108,266,56,1.0826446280991735:1,184,
360,755,264,229,55,107,161,106,269,57,1.0798898071625345:1,186,
366,751,264,233,54,106,155,108,271,57,1.086111111111111:1,187,
372,746,264,238,52,106,148,112,270,58,1.0896358543417366:1,188,
378,742,264,242,51,106,143,117,267,58,1.0960451977401129:1,186,
384,737,264,247,50,106,138,120,267,56,1.1057142857142856:1,185,
390,732,264,252,48,106,137,119,267,55,1.1095100864553313:1,185,
396,730,264,254,48,106,134,120,265,57,1.1098265895953756:1,184,
402,726,264,258,47,106,131,122,264,56,1.1043478260869566:1,184,
408,723,264,261,46,106,126,123,268,54,1.1140350877192982:1,186,
414,787,329,262,111,106,122,124,270,54,1.1620879120879122:1,187,
420,786,331,265,67,92,178,126,269,54,1.165289256198347:1,186,
426,778,331,273,66,91,170,127,269,55,1.1611111111111112:1,185,
432,774,331,277,65,91,165,129,270,54,1.1620111731843576:1,186,
438,773,331,278,64,91,160,132,271,55,1.165266106442577:1,186,
444,769,331,282,62,91,155,134,271,56,1.1661971830985915:1,183,
450,767,331,284,61,91,151,134,273,57,1.1666666666666667:1,184,
456,763,331,288,60,90,146,139,269,59,1.1676136363636365:1,182,
462,757,331,294,59,90,139,141,268,60,1.181556195965418:1,181,
468,750,331,301,58,90,138,140,265,59,1.180232558139535:1,178,
474,743,331,308,56,89,134,144,262,58,1.1852941176470588:1,177,
480,739,331,312,56,89,133,143,261,57,1.1928783382789319:1,178,
486,735,331,316,56,89,129,147,257,57,1.1940298507462686:1,176,
492,787,384,317,53,101,167,148,261,57,1.1561643835616437:1,177,
498,782,384,322,51,100,164,148,260,59,1.1483516483516483:1,176,
504,777,384,327,51,100,161,147,259,59,1.1523545706371192:1,176,
510,772,384,332,51,100,155,150,258,58,1.1564245810055866:1,175,
516,769,384,335,50,100,153,148,256,62,1.1540616246498598:1,172,
522,765,384,339,48,100,153,141,262,61,1.1549295774647887:1,174,
528,760,384,344,47,100,152,132,267,62,1.1408450704225352:1,175,
534,755,384,349,47,99,152,126,268,63,1.150997150997151:1,176,
540,750,384,354,47,99,151,122,268,63,1.1613832853025936:1,176,
546,745,384,359,47,99,150,119,270,60,1.153179190751445:1,178,
552,741,384,363,47,99,148,118,267,62,1.1540697674418605:1,176,
558,741,384,363,47,99,148,114,269,64,1.1540697674418605:1,176,
564,796,442,366,59,102,183,116,272,64,1.1397849462365592:1,177,
570,793,442,369,57,102,184,111,275,64,1.137466307277628:1,177,
576,789,442,373,56,102,184,108,276,63,1.1266846361185985:1,178,
582,786,442,376,56,102,184,103,280,61,1.1243243243243244:1,178,
588,782,442,380,56,102,183,98,281,62,1.1366120218579234:1,179,
594,779,442,383,55,102,182,93,284,63,1.1342465753424658:1,180,
600,769,442,393,54,101,180,89,281,64,1.1420612813370474:1,179,
606,763,442,399,53,101,180,86,280,63,1.1432584269662922:1,178,
612,759,442,403,52,101,180,84,282,60,1.1440677966101696:1,178,
618,754,442,408,51,100,180,80,282,61,1.1359773371104815:1,177,
624,749,442,413,51,100,178,76,283,61,1.1339031339031338:1,176,
630,742,442,420,49,99,177,70,285,62,1.132183908045977:1,175,
636,793,495,422,56,91,194,103,287,62,1.126005361930295:1,178,
642,790,495,425,51,94,189,102,291,63,1.1236559139784945:1,179,
648,781,495,434,49,94,187,98,291,62,1.122282608695652:1,180,
654,777,495,438,47,94,187,95,292,62,1.1229508196721312:1,180,
660,773,495,442,45,94,186,90,296,62,1.1236263736263736:1,183,
666,767,495,448,43,94,184,86,299,61,1.1305555555555555:1,184,
672,760,495,455,43,93,182,82,296,64,1.1408450704225352:1,182,
678,752,495,463,42,91,181,77,298,63,1.1485714285714286:1,181,
684,749,495,466,42,91,181,74,298,63,1.146131805157593:1,180,
690,748,495,467,42,91,181,70,301,63,1.1494252873563218:1,183,
696,744,495,471,42,91,181,69,300,61,1.144092219020173:1,182,
702,737,495,478,41,90,181,67,297,61,1.1612903225806452:1,182,
708,787,549,482,54,89,170,112,301,61,1.1620879120879122:1,184,
714,780,551,491,54,88,168,112,298,60,1.1787709497206704:1,184,
720,775,551,496,53,88,167,110,297,60,1.1830985915492958:1,183,
726,767,551,504,52,88,166,106,295,60,1.2103746397694524:1,183,
732,765,551,506,52,88,166,102,297,60,1.2109826589595376:1,185,
738,761,551,510,52,88,164,102,297,58,1.21865889212828:1,185,
744,759,551,512,52,88,164,102,295,58,1.219298245614035:1,184,
750,756,551,515,51,88,164,102,293,58,1.217008797653959:1,183,
756,750,551,521,49,88,164,101,289,59,1.2189349112426036:1,181,
762,744,551,527,48,88,164,100,288,56,1.2208955223880598:1,181,
768,739,551,532,48,88,163,100,283,57,1.2259036144578312:1,179,
774,734,551,537,46,88,162,100,281,57,1.2108433734939759:1,177,
780,796,616,540,68,88,204,100,278,58,1.254957507082153:1,175,
786,793,619,546,67,86,170,130,282,58,1.2657142857142858:1,180,
792,786,619,553,65,85,169,130,280,57,1.2716763005780347:1,179,
798,779,619,560,64,85,169,129,274,58,1.271137026239067:1,176,
804,772,619,567,62,84,168,129,271,58,1.2772861356932153:1,176,
810,769,619,570,60,84,168,129,271,57,1.2751479289940828:1,176,
816,766,619,573,57,84,168,129,269,59,1.2662721893491125:1,174,
822,761,619,578,55,83,167,129,268,59,1.258160237388724:1,173,
828,756,619,583,55,83,166,129,266,57,1.25:1,172,
834,752,619,587,54,83,166,129,263,57,1.251497005988024:1,169,
840,743,619,596,52,83,165,128,260,55,1.2379518072289157:1,167,
846,738,619,601,50,82,165,128,259,54,1.2363636363636363:1,167,
852,785,672,607,103,82,163,127,254,56,1.2364672364672364:1,164,
858,780,672,612,53,94,169,118,291,55,1.2478386167146973:1,182,
864,778,672,614,53,94,168,118,291,54,1.2485549132947977:1,182,
870,775,672,617,53,94,168,118,288,54,1.252906976744186:1,181,
876,770,672,622,52,94,168,117,287,52,1.2647058823529411:1,180,
882,768,672,624,52,94,168,117,286,51,1.2588235294117647:1,179,
888,761,672,631,51,93,168,116,283,50,1.2648809523809523:1,178,
894,757,672,635,51,93,168,116,279,50,1.2664670658682635:1,176,
900,752,672,640,51,92,167,116,278,48,1.2719033232628398:1,175,
906,743,672,649,46,91,167,116,274,49,1.2791411042944785:1,173,
912,739,672,653,46,91,166,115,271,50,1.2808641975308641:1,170,
918,732,672,660,44,91,165,115,267,50,1.2875:1,168,
924,730,672,662,44,91,165,115,266,49,1.2955974842767295:1,168,
930,781,727,666,54,92,157,115,316,47,1.2903225806451613:1,192,
936,779,727,668,53,92,157,115,314,48,1.284457478005865:1,190,
942,777,727,670,53,92,157,115,312,48,1.2920353982300885:1,190,
948,774,727,673,53,92,157,115,310,47,1.3035714285714286:1,190,
954,769,727,678,49,92,157,115,309,47,1.3093093093093093:1,190,
960,761,727,686,47,92,155,115,308,44,1.3130699088145896:1,189,
966,757,727,690,45,92,155,114,306,45,1.3149847094801224:1,189,
972,752,727,695,45,92,155,114,303,43,1.2996941896024465:1,186,
978,748,727,699,44,92,155,113,300,44,1.3015384615384615:1,184,
984,740,727,707,44,92,153,113,296,42,1.3125:1,182,
990,737,727,710,43,92,153,113,293,43,1.3176100628930818:1,180,
996,732,727,715,41,92,153,112,290,44,1.3312101910828025:1,179,
1002,786,786,720,58,82,167,115,319,45,1.2716763005780347:1,195,
1008,783,786,723,56,83,166,113,319,46,1.2761627906976745:1,193,
1014,776,786,730,56,83,166,112,315,44,1.2690058479532165:1,191,
1020,771,786,735,55,83,166,112,312,43,1.2609970674486803:1,190,
1026,767,786,739,53,83,165,112,311,43,1.2625368731563422:1,190,
1032,760,786,746,50,83,165,111,307,44,1.2619047619047619:1,188,
1038,752,786,754,47,83,165,111,304,42,1.2582582582582582:1,187,
1044,748,786,758,46,82,165,111,303,41,1.2598187311178248:1,187,
1050,741,786,765,46,81,162,111,302,39,1.2591463414634145:1,186,
1056,736,786,770,45,81,161,111,299,39,1.2507645259938838:1,184,
1062,732,786,774,45,81,160,111,296,39,1.2523076923076923:1,182,
1068,730,786,776,44,81,160,111,294,40,1.2600619195046439:1,181,
1074,782,842,780,56,84,163,122,317,40,1.2406876790830945:1,191,
1080,780,843,783,57,84,160,121,316,42,1.2413793103448276:1,190,
1086,775,843,788,57,83,160,121,314,40,1.239884393063584:1,189,
1092,770,843,793,55,83,160,121,312,39,1.2383720930232558:1,188,
1098,766,843,797,55,83,160,121,308,39,1.2463343108504399:1,187,
1104,760,843,803,54,83,159,121,303,40,1.2418879056047198:1,184,
1110,753,843,810,52,83,159,120,300,39,1.2477611940298508:1,183,
1116,748,843,815,49,83,159,120,298,39,1.2598187311178248:1,183,
1122,740,843,823,46,83,159,120,294,38,1.249240121580547:1,181,
1128,735,843,828,46,83,158,120,289,39,1.2546012269938651:1,178,
1134,729,843,834,43,83,156,119,288,40,1.263975155279503:1,177,
1140,724,843,839,41,83,156,118,284,42,1.2625:1,173,
1146,777,902,845,61,86,158,107,321,44,1.245664739884393:1,195,
1152,773,904,851,58,85,160,105,323,42,1.2536443148688046:1,195,
1158,770,904,854,58,85,160,105,318,44,1.2580645161290323:1,192,
1164,761,904,863,57,84,159,105,311,45,1.278443113772455:1,189,
1170,753,904,871,57,84,159,105,305,43,1.2680722891566265:1,185,
1176,750,904,874,56,84,159,105,302,44,1.2727272727272727:1,185,
1182,746,904,878,55,84,159,105,298,45,1.2813455657492354:1,183,
1188,742,904,882,55,84,158,105,297,43,1.2760736196319018:1,183,
1194,739,904,885,54,84,158,104,296,43,1.2808641975308641:1,182,
1200,735,904,889,54,84,157,104,293,43,1.2826086956521738:1,181,
1206,733,904,891,54,84,157,104,290,44,1.2834890965732086:1,179,
1212,731,904,893,54,83,156,104,288,46,1.277258566978193:1,177,
1218,778,958,900,75,76,193,104,285,45,1.2485549132947977:1,177,
1224,772,958,906,51,94,160,105,316,46,1.244186046511628:1,188,
1230,769,958,909,51,94,159,105,314,46,1.2551319648093842:1,188,
1236,765,958,913,50,94,159,104,310,48,1.2633136094674555:1,185,
1242,762,958,916,49,94,159,104,308,48,1.2544378698224852:1,184,
1248,760,958,918,49,94,159,102,308,48,1.2485207100591715:1,184,
1254,757,958,921,49,94,159,102,304,49,1.2597014925373133:1,182,
1260,751,958,927,46,94,159,102,302,48,1.2552552552552552:1,181,
1266,748,958,930,44,94,159,102,300,49,1.2666666666666666:1,180,
1272,746,958,932,43,94,159,102,299,49,1.2674772036474165:1,180,
1278,744,958,934,43,94,159,102,296,50,1.2682926829268293:1,178,
1284,739,958,939,42,94,159,102,292,50,1.2738461538461539:1,176,
1290,761,983,942,67,94,159,101,291,49,1.278443113772455:1,175,
1296,783,1008,945,49,94,155,108,326,51,1.2695652173913043:1,193,
1302,779,1008,949,48,94,155,108,321,53,1.2777777777777777:1,190,
1308,777,1008,951,48,94,154,108,320,53,1.2719298245614035:1,189,
1314,773,1008,955,47,94,154,108,317,53,1.28698224852071:1,189,
1320,770,1008,958,47,94,154,108,315,52,1.2916666666666667:1,188,
1326,765,1008,963,46,94,153,108,314,50,1.2904191616766467:1,188,
1332,761,1008,967,46,94,153,107,312,49,1.299093655589124:1,188,
1338,758,1008,970,46,93,153,106,311,49,1.303951367781155:1,188,
1344,754,1008,974,45,93,153,105,310,48,1.305810397553517:1,187,
1350,749,1008,979,45,92,153,104,307,48,1.3117283950617284:1,185,
1356,747,1008,981,44,92,153,104,306,48,1.3126934984520124:1,185,
1362,743,1008,985,44,92,152,104,303,48,1.3146417445482865:1,183,
1368,810,1084,994,75,84,162,116,326,47,1.3546511627906976:1,197,
1374,805,1084,999,73,84,161,116,323,48,1.346938775510204:1,195,
1380,800,1084,1004,71,83,161,116,322,47,1.3391812865497077:1,194,
1386,797,1084,1007,71,83,161,116,319,47,1.3441176470588236:1,192,
1392,792,1084,1012,70,83,160,116,315,48,1.3431952662721893:1,189,
1398,789,1084,1015,68,83,160,116,314,48,1.3482142857142858:1,189,
1404,786,1084,1018,67,83,160,114,314,48,1.3532934131736527:1,189,
1410,781,1084,1023,64,83,160,114,313,47,1.3524096385542168:1,189,
1416,777,1084,1027,64,82,160,114,308,49,1.3617021276595744:1,187,
1422,774,1084,1030,63,81,160,114,307,49,1.3597560975609757:1,187,
1428,770,1084,1034,63,81,158,114,305,49,1.361963190184049:1,186,
1434,763,1084,1041,61,81,158,113,303,47,1.3918495297805642:1,185,
1440,808,1132,1044,49,102,167,113,330,47,1.3695014662756597:1,203,
1446,802,1132,1050,45,103,165,114,327,48,1.3657817109144543:1,201,
1452,798,1132,1054,45,102,165,114,324,48,1.382089552238806:1,200,
1458,792,1132,1060,44,102,164,113,321,48,1.3855421686746987:1,199,
