Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,709,0,5,56,111,122,136,256,28,1.0730994152046784:1,212,
12,706,0,8,48,115,121,133,261,28,1.0703812316715542:1,215,
18,702,0,12,47,111,124,131,261,28,1.0647058823529412:1,216,
24,698,0,16,38,113,126,128,266,27,1.0650887573964498:1,219,
30,696,0,18,29,117,129,121,268,32,1.0652818991097923:1,216,
36,695,0,19,26,112,134,121,267,35,1.0623145400593472:1,215,
42,694,0,20,25,108,139,116,270,36,1.0654761904761905:1,218,
48,691,0,23,18,112,138,113,272,38,1.075075075075075:1,219,
54,706,18,26,32,113,135,113,275,38,1.0703812316715542:1,221,
60,705,18,27,30,113,136,108,280,38,1.0735294117647058:1,223,
66,705,18,27,25,117,134,109,279,41,1.0735294117647058:1,220,
72,699,18,33,19,112,142,108,277,41,1.0619469026548674:1,218,
78,698,18,34,18,108,147,106,276,43,1.0650887573964498:1,218,
84,696,18,36,18,101,150,107,276,44,1.0652818991097923:1,218,
90,694,18,38,18,99,151,104,278,44,1.0654761904761905:1,221,
96,689,18,43,16,95,153,102,278,45,1.0690690690690692:1,220,
102,685,18,47,16,86,159,103,274,47,1.057057057057057:1,217,
108,680,18,52,16,84,160,100,274,46,1.0606060606060606:1,218,
114,677,18,55,16,83,157,99,276,46,1.0577507598784195:1,220,
120,672,18,60,16,78,161,96,275,46,1.0613496932515338:1,220,
126,746,98,66,81,88,164,88,280,45,1.0550964187327823:1,222,
132,737,98,75,75,84,166,86,280,46,1.058659217877095:1,222,
138,734,98,78,74,76,170,86,281,47,1.0502793296089385:1,221,
144,730,98,82,71,70,175,84,282,48,1.0448179271708684:1,222,
150,728,98,84,71,67,173,85,282,50,1.0507042253521126:1,221,
156,725,98,87,69,59,178,83,285,51,1.0480225988700564:1,222,
162,719,98,93,66,58,176,81,287,51,1.0484330484330484:1,223,
168,715,98,97,64,54,178,81,285,53,1.0545977011494252:1,222,
174,712,98,100,64,48,179,82,286,53,1.0578034682080926:1,224,
180,710,98,102,64,41,185,77,288,55,1.063953488372093:1,223,
186,702,98,110,61,40,182,78,285,56,1.0647058823529412:1,219,
192,698,98,114,61,35,185,75,285,57,1.0773809523809523:1,221,
198,769,175,120,81,90,186,72,280,60,1.029023746701847:1,215,
204,763,177,128,78,90,186,71,278,60,1.0185185185185186:1,212,
210,762,177,129,78,86,186,75,277,60,1.0158730158730158:1,211,
216,760,177,131,78,80,190,72,280,60,1.0212765957446808:1,213,
222,756,177,135,77,77,192,70,280,60,1.032258064516129:1,214,
228,752,177,139,77,77,188,67,282,61,1.037940379403794:1,215,
234,751,177,140,77,77,186,68,280,63,1.0407608695652173:1,215,
240,746,177,145,75,77,184,67,279,64,1.0382513661202186:1,212,
246,740,177,151,72,77,180,68,279,64,1.0441988950276244:1,211,
252,738,177,153,72,77,179,67,281,62,1.0443213296398892:1,211,
258,728,177,163,70,77,175,70,276,60,1.0564971751412429:1,208,
264,716,177,175,67,77,173,72,270,57,1.0574712643678161:1,204,
270,767,234,181,65,122,180,76,267,57,1.0563002680965148:1,202,
276,767,237,184,59,127,181,75,267,58,1.0563002680965148:1,202,
282,760,237,191,55,126,178,76,266,59,1.065217391304348:1,201,
288,757,237,194,55,126,171,81,266,58,1.0683060109289617:1,200,
294,751,237,200,53,126,169,82,263,58,1.0631868131868132:1,197,
300,750,237,201,52,126,163,88,262,59,1.0661157024793388:1,196,
306,745,237,206,51,126,159,86,263,60,1.0637119113573408:1,197,
312,743,237,208,51,126,154,89,262,61,1.0638888888888889:1,197,
318,740,237,211,50,126,152,89,261,62,1.0612813370473537:1,196,
324,736,237,215,49,125,147,92,259,64,1.0558659217877095:1,194,
330,733,237,218,48,125,139,95,261,65,1.047486033519553:1,194,
336,731,237,220,48,125,137,95,261,65,1.0476190476190477:1,193,
342,795,303,222,72,114,187,98,258,66,1.0384615384615385:1,193,
348,794,308,228,71,113,189,97,255,69,1.0255102040816326:1,191,
354,788,308,234,70,112,186,98,255,67,1.025706940874036:1,190,
360,785,308,237,68,112,183,98,258,66,1.0231958762886597:1,192,
366,780,308,242,66,112,175,102,258,67,1.0103092783505154:1,191,
372,774,308,248,63,112,172,101,259,67,1.0208877284595301:1,193,
378,767,308,255,61,112,166,104,259,65,1.0237467018469657:1,192,
384,761,308,261,59,112,163,105,257,65,1.023936170212766:1,193,
390,758,308,264,59,112,157,107,258,65,1.0267379679144386:1,194,
396,754,308,268,58,110,152,110,259,65,1.037837837837838:1,194,
402,749,308,273,58,110,150,109,258,64,1.046448087431694:1,194,
408,748,308,274,58,110,147,111,257,65,1.0493150684931507:1,194,
414,801,368,281,116,110,143,112,257,63,1.032994923857868:1,194,
420,807,377,284,69,104,200,114,257,63,1.0175:1,193,
426,800,377,291,66,104,194,118,256,62,1.0151133501259446:1,193,
432,795,377,296,65,103,186,124,257,60,1.017766497461929:1,192,
438,786,377,305,62,102,182,125,258,57,1.0153846153846153:1,193,
444,782,377,309,59,101,178,129,258,57,1.020671834625323:1,193,
450,776,377,315,57,101,168,135,256,59,1.0261096605744124:1,191,
456,771,377,320,57,99,167,134,255,59,1.0183246073298429:1,190,
462,769,377,322,57,98,162,137,255,60,1.0183727034120735:1,190,
468,759,377,332,56,97,154,141,256,55,1.0186170212765957:1,188,
474,756,377,335,55,97,152,142,256,54,1.016:1,188,
480,754,377,337,55,97,152,139,258,53,1.0106666666666666:1,189,
486,748,377,343,54,97,147,141,258,51,1.010752688172043:1,188,
492,806,438,346,61,105,190,137,261,52,1.0456852791878173:1,187,
498,803,438,349,60,104,188,137,262,52,1.0432569974554708:1,188,
504,798,438,354,59,104,183,136,266,50,1.0461538461538462:1,190,
510,792,438,360,57,104,177,139,264,51,1.041237113402062:1,190,
516,790,438,362,55,104,176,137,265,53,1.0360824742268042:1,190,
522,787,438,365,54,104,176,132,269,52,1.0335917312661498:1,192,
528,781,438,371,53,104,174,128,272,50,1.0338541666666667:1,192,
534,779,438,373,53,104,174,123,274,51,1.0339425587467364:1,195,
540,774,438,378,53,103,174,121,271,52,1.0476190476190477:1,192,
546,774,438,378,53,103,174,113,278,53,1.0476190476190477:1,195,
552,769,438,383,51,103,174,111,280,50,1.0561497326203209:1,196,
558,767,438,385,51,102,174,107,282,51,1.0508021390374331:1,196,
564,829,501,386,64,105,209,117,281,53,1.0368550368550369:1,194,
570,822,501,393,63,104,207,119,278,51,1.0346534653465347:1,192,
576,814,501,401,62,104,207,117,277,47,1.0299251870324189:1,191,
582,808,501,407,60,104,206,110,282,46,1.035264483627204:1,193,
588,805,501,410,60,104,205,104,288,44,1.0277078085642317:1,195,
594,803,501,412,60,104,204,100,291,44,1.0329113924050632:1,198,
600,799,501,416,60,103,204,97,291,44,1.0279187817258884:1,196,
606,796,501,419,59,103,204,93,291,46,1.030612244897959:1,197,
612,790,501,425,59,103,202,87,292,47,1.041343669250646:1,197,
618,788,501,427,59,103,202,85,292,47,1.0414507772020725:1,197,
624,785,501,430,57,103,201,84,293,47,1.0442708333333333:1,198,
630,777,501,438,56,103,201,80,291,46,1.0555555555555556:1,196,
636,834,563,443,64,105,202,126,290,47,1.0541871921182266:1,197,
642,831,564,447,59,105,203,124,289,51,1.0518518518518518:1,193,
648,823,564,455,57,104,203,118,291,50,1.0472636815920398:1,192,
654,820,564,458,56,104,203,114,291,52,1.0448877805486285:1,193,
660,814,564,464,55,102,203,109,293,52,1.035:1,193,
666,810,564,468,54,102,202,105,295,52,1.035175879396985:1,193,
672,807,564,471,54,102,202,100,297,52,1.0276381909547738:1,194,
678,800,564,478,52,102,202,98,292,54,1.0304568527918783:1,192,
684,797,564,481,51,102,201,93,295,55,1.0279898218829517:1,191,
690,794,564,484,50,102,201,85,303,53,1.030690537084399:1,195,
696,788,564,490,50,102,200,84,300,52,1.025706940874036:1,193,
702,785,564,493,50,102,200,82,300,51,1.0231958762886597:1,194,
708,842,624,496,64,104,193,130,299,52,1.0338164251207729:1,194,
714,838,626,502,58,105,190,132,301,52,1.0339805825242718:1,193,
720,836,626,504,57,105,190,129,303,52,1.0390243902439025:1,193,
726,833,626,507,57,105,189,125,303,54,1.0466830466830468:1,194,
732,830,626,510,57,105,189,122,304,53,1.0544554455445545:1,195,
738,823,626,517,56,105,188,121,301,52,1.0472636815920398:1,194,
744,817,626,523,56,105,188,120,296,52,1.0527638190954773:1,191,
750,812,626,528,54,105,188,119,295,51,1.0556962025316456:1,191,
756,802,626,538,51,104,187,119,290,51,1.0616966580976863:1,189,
762,801,626,539,51,104,187,119,288,52,1.0591259640102828:1,188,
768,797,626,543,51,103,187,118,287,51,1.0541237113402062:1,187,
774,790,626,550,50,103,186,118,282,51,1.0572916666666667:1,183,
780,846,688,556,68,94,233,118,282,51,1.083743842364532:1,183,
786,844,692,562,65,94,195,147,293,50,1.0839506172839506:1,188,
792,840,692,566,63,94,195,147,291,50,1.0843672456575681:1,187,
798,836,692,570,62,94,194,147,288,51,1.09:1,185,
804,831,692,575,60,94,194,147,284,52,1.093198992443325:1,182,
810,824,692,582,58,94,194,147,280,51,1.1020408163265305:1,180,
816,820,692,586,57,94,194,146,279,50,1.1025641025641026:1,180,
822,817,692,589,57,94,193,146,278,49,1.1056701030927836:1,180,
828,815,692,591,56,94,193,146,277,49,1.1059431524547803:1,180,
834,811,692,595,54,93,192,146,276,50,1.1064935064935064:1,180,
