Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,708,0,5,68,133,109,127,245,26,1.1071428571428572:1,197,
12,704,0,9,60,135,111,123,248,27,1.1141141141141142:1,199,
18,700,0,13,52,134,114,122,250,28,1.1148036253776434:1,200,
24,697,0,16,46,135,115,117,255,29,1.112121212121212:1,204,
30,692,0,21,39,133,121,110,259,30,1.1097560975609757:1,207,
36,690,0,23,31,134,125,108,260,32,1.110091743119266:1,207,
42,686,0,27,24,134,125,110,261,32,1.1042944785276074:1,207,
48,681,0,32,17,133,130,110,259,32,1.1018518518518519:1,203,
54,694,14,33,26,130,134,112,259,33,1.103030303030303:1,202,
60,686,14,41,23,129,131,113,258,32,1.1042944785276074:1,200,
66,679,14,48,15,133,126,117,256,32,1.108695652173913:1,199,
72,676,14,51,13,132,126,115,257,33,1.1125:1,200,
78,675,14,52,12,127,130,110,262,34,1.115987460815047:1,200,
84,671,14,56,12,119,135,109,264,32,1.1167192429022081:1,200,
90,671,14,56,12,117,135,107,268,32,1.1167192429022081:1,201,
96,670,14,57,12,110,142,107,266,33,1.113564668769716:1,200,
102,670,14,57,12,106,145,104,267,36,1.113564668769716:1,201,
108,669,14,58,12,102,147,104,268,36,1.1170886075949367:1,202,
114,666,14,61,12,91,154,103,268,38,1.1210191082802548:1,202,
120,666,14,61,12,88,155,101,272,38,1.1210191082802548:1,204,
126,734,88,67,74,92,160,96,274,38,1.1091954022988506:1,207,
132,730,88,71,72,87,158,99,272,42,1.1037463976945245:1,204,
138,727,88,74,70,79,165,98,272,43,1.107246376811594:1,204,
144,724,88,77,68,74,170,97,271,44,1.1107871720116618:1,205,
150,719,88,82,65,69,171,101,269,44,1.1272189349112427:1,205,
156,713,88,88,63,59,174,100,274,43,1.1220238095238095:1,207,
162,707,88,94,62,55,176,99,271,44,1.1231231231231231:1,205,
168,703,88,98,60,49,182,98,269,45,1.1238670694864048:1,203,
174,698,88,103,57,43,186,97,266,49,1.1280487804878048:1,202,
180,697,88,104,56,41,186,92,271,51,1.125:1,202,
186,694,88,107,55,30,195,89,275,50,1.1288343558282208:1,205,
192,688,88,113,54,25,195,88,276,50,1.130030959752322:1,204,
198,765,169,117,82,71,198,88,274,52,1.1074380165289257:1,204,
204,757,170,126,78,68,201,84,273,53,1.091160220994475:1,203,
210,754,170,129,78,65,203,81,275,52,1.1002785515320335:1,203,
216,744,170,139,74,62,205,76,275,52,1.095774647887324:1,201,
222,742,170,141,73,61,205,75,275,53,1.1019830028328612:1,200,
228,738,170,145,73,61,204,72,276,52,1.1085714285714285:1,201,
234,736,170,147,72,61,201,75,275,52,1.1149425287356323:1,201,
240,731,170,152,71,61,199,74,273,53,1.125:1,200,
246,726,170,157,70,61,196,72,273,54,1.1228070175438596:1,200,
252,721,170,162,68,61,193,73,271,55,1.1205882352941177:1,197,
258,714,170,169,67,60,191,71,268,57,1.1186943620178043:1,196,
264,712,170,171,67,60,190,67,270,58,1.119047619047619:1,198,
270,759,223,177,54,117,193,71,267,57,1.1083333333333334:1,196,
276,755,223,181,49,117,193,68,269,59,1.1089385474860336:1,196,
282,749,223,187,47,117,191,67,270,57,1.115819209039548:1,195,
288,745,223,191,47,117,187,65,272,57,1.1285714285714286:1,195,
294,739,223,197,47,116,184,67,268,57,1.1420289855072463:1,195,
300,736,223,200,46,116,179,69,268,58,1.152046783625731:1,194,
306,729,223,207,45,116,174,70,266,58,1.1568047337278107:1,193,
312,722,223,214,44,113,166,75,264,60,1.155223880597015:1,192,
318,719,223,217,44,113,164,76,262,60,1.1591591591591592:1,191,
324,714,223,222,43,112,156,83,259,61,1.1636363636363636:1,189,
330,713,223,223,42,112,150,85,262,62,1.1606060606060606:1,190,
336,709,223,227,42,112,145,89,259,62,1.1615853658536586:1,187,
342,768,284,229,60,110,182,93,262,61,1.1274238227146813:1,190,
348,765,288,236,63,101,182,96,264,59,1.1191135734072022:1,191,
354,759,288,242,61,101,182,92,264,59,1.1142061281337048:1,190,
360,756,288,245,59,101,180,94,263,59,1.1235955056179776:1,190,
366,755,288,246,59,101,177,93,264,61,1.1267605633802817:1,190,
372,751,288,250,58,99,170,99,264,61,1.1214689265536724:1,189,
378,748,288,253,56,99,163,103,264,63,1.125:1,188,
384,747,288,254,56,99,161,105,261,65,1.1282051282051282:1,186,
390,743,288,258,56,99,156,110,258,64,1.1350574712643677:1,183,
396,738,288,263,54,99,153,108,260,64,1.1329479768786128:1,186,
402,737,288,264,53,99,147,113,260,65,1.130057803468208:1,186,
408,732,288,269,52,99,138,117,262,64,1.127906976744186:1,186,
414,791,356,278,119,97,133,118,259,65,1.1263440860215055:1,185,
420,790,359,282,71,88,187,122,257,65,1.1236559139784945:1,184,
426,787,359,285,70,88,180,128,257,64,1.1212938005390836:1,183,
432,782,359,290,69,88,172,134,255,64,1.1135135135135135:1,182,
438,776,359,296,69,87,171,135,250,64,1.1202185792349726:1,179,
444,772,359,300,68,86,164,142,248,64,1.120879120879121:1,177,
450,768,359,304,67,86,158,146,248,63,1.1215469613259668:1,177,
456,765,359,307,67,86,152,146,249,65,1.1191135734072022:1,178,
462,755,359,317,65,86,145,148,246,65,1.1207865168539326:1,177,
468,751,359,321,65,85,141,149,246,65,1.1274787535410764:1,175,
474,749,359,323,64,85,134,155,244,67,1.1278409090909092:1,172,
480,745,359,327,63,85,129,160,241,67,1.1346704871060171:1,171,
486,738,359,334,62,85,123,161,244,63,1.1391304347826088:1,173,
492,785,409,337,50,108,156,164,244,63,1.1745152354570638:1,173,
498,778,409,344,49,108,153,165,238,65,1.1731843575418994:1,168,
504,772,409,350,47,106,149,163,242,65,1.1869688385269122:1,170,
510,769,409,353,47,104,148,162,243,65,1.1846590909090908:1,169,
516,766,409,356,47,104,147,159,245,64,1.1823361823361824:1,168,
522,762,409,360,47,104,146,156,246,63,1.183381088825215:1,168,
528,762,409,360,47,104,146,150,252,63,1.183381088825215:1,171,
534,760,409,362,47,104,146,146,253,64,1.1839080459770115:1,169,
540,755,409,367,47,104,145,141,257,61,1.2011661807580174:1,173,
546,752,409,370,46,104,145,133,261,63,1.1988304093567252:1,176,
552,747,409,375,45,102,145,129,262,64,1.2035398230088497:1,177,
558,740,409,382,43,102,143,125,264,63,1.2023809523809523:1,181,
564,790,461,384,53,101,176,127,269,64,1.1525885558583107:1,182,
570,789,461,385,53,99,177,125,269,66,1.1557377049180328:1,181,
576,783,461,391,52,98,176,123,270,64,1.151098901098901:1,180,
582,777,461,397,51,98,174,122,269,63,1.1464088397790055:1,179,
588,770,461,404,50,98,174,118,265,65,1.1329639889196677:1,175,
594,767,461,407,50,98,173,109,272,65,1.1246537396121883:1,178,
600,761,461,413,50,98,173,107,271,62,1.1197771587743732:1,177,
606,753,461,421,47,98,173,103,270,62,1.1211267605633803:1,176,
612,748,461,426,44,98,173,99,272,62,1.131054131054131:1,176,
618,744,461,430,44,97,173,96,274,60,1.1257142857142857:1,177,
624,740,461,434,43,97,173,86,283,58,1.138728323699422:1,183,
630,737,461,437,43,97,173,84,284,56,1.136231884057971:1,184,
636,790,517,440,59,82,184,119,290,56,1.1122994652406417:1,187,
642,787,518,444,56,82,183,119,291,56,1.1099195710455765:1,186,
648,786,518,445,56,82,183,112,298,55,1.1129032258064515:1,191,
654,782,518,449,55,82,183,108,300,54,1.119241192411924:1,192,
660,776,518,455,53,82,183,104,299,55,1.1318681318681318:1,194,
666,773,518,458,51,82,183,99,302,56,1.1353591160220995:1,195,
672,768,518,463,51,82,182,94,302,57,1.1452513966480447:1,195,
678,763,518,468,49,82,182,90,302,58,1.1492957746478873:1,195,
684,760,518,471,49,82,182,86,302,59,1.1590909090909092:1,197,
690,755,518,476,48,82,181,83,303,58,1.163323782234957:1,195,
696,752,518,479,48,82,180,74,312,56,1.160919540229885:1,199,
702,749,518,482,48,82,180,69,313,57,1.1647398843930636:1,199,
708,805,579,487,63,87,174,110,314,57,1.1815718157181572:1,198,
714,800,580,493,62,88,172,108,313,57,1.2038567493112948:1,200,
720,793,580,500,59,88,170,106,313,57,1.2089136490250696:1,201,
726,788,580,505,58,88,170,103,313,56,1.2134831460674158:1,201,
732,783,580,510,58,88,170,101,312,54,1.199438202247191:1,200,
738,779,580,514,57,88,169,100,310,55,1.206798866855524:1,199,
744,776,580,517,57,86,169,100,306,58,1.217142857142857:1,196,
750,772,580,521,56,86,169,100,305,56,1.2183908045977012:1,195,
756,767,580,526,54,86,169,100,303,55,1.216763005780347:1,195,
762,761,580,532,54,86,169,99,299,54,1.238235294117647:1,195,
768,752,580,541,52,86,168,99,293,54,1.2380952380952381:1,192,
774,743,580,550,52,86,168,99,286,52,1.2515151515151515:1,190,
780,793,632,552,55,101,202,98,283,54,1.2338028169014084:1,187,
786,791,638,560,58,97,175,121,285,55,1.2471590909090908:1,188,
792,786,638,565,57,96,173,121,283,56,1.2586206896551724:1,186,
798,778,638,573,55,96,172,120,281,54,1.2682215743440233:1,185,
804,776,638,575,55,96,171,120,280,54,1.2623906705539358:1,184,
810,772,638,579,54,96,170,119,280,53,1.2639296187683284:1,184,
816,770,638,581,54,96,170,119,277,54,1.2580645161290323:1,181,
822,766,638,585,53,95,170,119,276,53,1.2529411764705882:1,181,
828,761,638,590,51,95,169,119,274,53,1.2448377581120944:1,180,
834,756,638,595,50,95,168,119,270,54,1.2433234421364985:1,177,
840,748,638,603,48,95,166,118,269,52,1.2462462462462462:1,177,
846,744,638,607,48,94,166,118,266,52,1.2545454545454546:1,176,
852,809,707,611,116,94,165,118,264,52,1.2409972299168974:1,175,
858,809,710,614,73,94,171,118,302,51,1.2286501377410468:1,191,
864,803,710,620,71,93,171,118,301,49,1.2430167597765363:1,191,
870,798,710,625,70,93,171,116,300,48,1.2542372881355932:1,190,
876,791,710,632,70,92,170,115,296,48,1.2535612535612535:1,188,
882,788,710,635,70,92,169,115,294,48,1.2578796561604584:1,187,
888,785,710,638,69,92,169,115,291,49,1.2557471264367817:1,185,
894,776,710,647,67,91,169,115,287,47,1.2492753623188406:1,184,
900,769,710,654,65,91,168,115,280,50,1.2684365781710913:1,180,
906,766,710,657,65,90,168,115,277,51,1.2662721893491125:1,177,
912,763,710,660,64,90,167,115,274,53,1.2708333333333333:1,174,
918,755,710,668,61,90,167,115,270,52,1.2740963855421688:1,172,
924,753,710,670,61,90,166,115,269,52,1.2749244712990937:1,171,
930,793,758,678,45,103,163,119,312,51,1.2528409090909092:1,195,
936,790,758,681,45,103,162,120,309,51,1.2507122507122508:1,192,
942,786,758,685,43,102,162,120,309,50,1.2521489971346704:1,192,
948,783,758,688,43,102,162,120,306,50,1.25:1,190,
954,776,758,695,41,102,162,120,302,49,1.255813953488372:1,188,
960,771,758,700,38,102,162,120,299,50,1.2676470588235293:1,186,
966,766,758,705,37,102,162,120,295,50,1.2865671641791045:1,186,
972,764,758,707,36,102,162,120,294,50,1.2942942942942943:1,186,
978,760,758,711,36,102,162,120,291,49,1.2891566265060241:1,184,
984,754,758,717,34,101,162,120,288,49,1.298780487804878:1,183,
990,749,758,722,34,99,162,120,284,50,1.3117283950617284:1,181,
996,746,758,725,33,99,162,120,282,50,1.3095975232198143:1,180,
1002,794,810,729,53,88,170,124,311,48,1.2816091954022988:1,190,
1008,790,810,733,51,87,171,123,310,48,1.283236994219653:1,190,
1014,785,810,738,51,87,171,122,307,47,1.2886297376093294:1,188,
1020,784,810,739,51,87,171,122,306,47,1.2857142857142858:1,187,
1026,780,810,743,51,87,171,121,303,47,1.2941176470588236:1,187,
1032,774,810,749,49,87,171,121,300,46,1.2899408284023668:1,186,
1038,769,810,754,49,87,169,121,297,46,1.2886904761904763:1,185,
1044,762,810,761,47,87,169,121,294,44,1.309090909090909:1,185,
1050,756,810,767,47,87,169,120,292,41,1.311926605504587:1,185,
1056,755,810,768,47,87,169,119,292,41,1.308868501529052:1,185,
1062,748,810,775,44,87,167,119,291,40,1.3157894736842106:1,185,
1068,744,810,779,43,87,167,119,288,40,1.3177570093457944:1,183,
1074,815,883,781,76,72,188,120,319,40,1.2638888888888888:1,193,
1080,809,883,787,73,73,187,118,319,39,1.2661064425770308:1,192,
1086,801,883,795,72,73,187,118,312,39,1.2885714285714285:1,189,
1092,798,883,798,72,73,187,118,310,38,1.2865329512893984:1,188,
1098,791,883,805,68,73,187,118,307,38,1.2795389048991355:1,187,
1104,786,883,810,68,73,187,117,303,38,1.2782608695652173:1,184,
1110,781,883,815,66,72,187,117,300,39,1.2769679300291545:1,182,
1116,778,883,818,66,72,187,116,294,43,1.281524926686217:1,178,
1122,776,883,820,66,72,187,116,290,45,1.289085545722714:1,175,
1128,772,883,824,65,72,187,114,287,47,1.2908011869436202:1,172,
1134,765,883,831,63,72,187,114,284,45,1.2904191616766467:1,170,
1140,760,883,836,63,72,187,114,279,45,1.29607250755287:1,168,
1146,813,942,842,62,99,177,109,322,44,1.3162393162393162:1,196,
1152,808,942,847,60,100,176,108,320,44,1.3218390804597702:1,196,
1158,807,942,848,60,100,176,108,318,45,1.3256484149855907:1,196,
1164,804,942,851,60,100,175,108,317,44,1.323699421965318:1,196,
1170,796,942,859,59,100,175,107,307,48,1.313953488372093:1,190,
1176,791,942,864,58,99,175,107,304,48,1.326470588235294:1,190,
1182,790,942,865,58,99,175,107,301,50,1.3303834808259587:1,189,
1188,785,942,870,57,99,175,107,297,50,1.3432835820895523:1,189,
1194,782,942,873,57,98,175,106,297,49,1.3483483483483483:1,189,
1200,779,942,876,56,98,175,105,296,49,1.353474320241692:1,189,
1206,775,942,880,55,97,175,103,296,49,1.3484848484848484:1,189,
