Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,233,144,2.478723404255319,1.5319148936170213,9.030212765957451,3.237872340425532,
12,229,148,2.4361702127659575,1.574468085106383,8.461063829787237,3.517659574468085,
18,226,151,2.404255319148936,1.6063829787234043,8.313191489361705,3.625106382978723,
24,222,155,2.3617021276595747,1.648936170212766,8.18765957446809,3.7048936170212765,
30,217,160,2.3085106382978724,1.702127659574468,8.01957446808511,3.8017021276595746,
36,214,163,2.276595744680851,1.7340425531914894,7.9291489361702165,3.8495744680851067,
42,208,169,2.2127659574468086,1.797872340425532,7.761063829787238,3.927553191489363,
48,205,172,2.1808510638297873,1.8297872340425532,7.65893617021277,3.984255319148937,
54,203,174,2.1595744680851063,1.851063829787234,7.581276595744685,4.010851063829788,
60,203,174,2.1595744680851063,1.851063829787234,7.608936170212768,4.017234042553191,
66,201,176,2.1382978723404253,1.872340425531915,7.470638297872344,4.006595744680851,
72,200,177,2.127659574468085,1.8829787234042554,7.417446808510642,4.017234042553191,
78,198,179,2.106382978723404,1.9042553191489362,7.320638297872344,4.101276595744681,
84,195,182,2.074468085106383,1.9361702127659575,7.113191489361705,4.188510638297872,
90,194,183,2.0638297872340425,1.946808510638298,7.068510638297874,4.225744680851064,
96,192,185,2.0425531914893615,1.9680851063829787,6.977234042553194,4.277021276595745,
102,191,186,2.0319148936170213,1.9787234042553192,6.929361702127664,4.26531914893617,
108,188,189,2.0,2.0106382978723403,6.84425531914894,4.337659574468085,
114,186,191,1.9787234042553192,2.0319148936170213,6.755957446808513,4.364255319148937,
120,180,197,1.9148936170212767,2.095744680851064,6.562021276595746,4.471702127659574,
126,177,200,1.8829787234042554,2.127659574468085,6.459893617021277,4.541914893617021,
132,175,202,1.8617021276595744,2.148936170212766,6.343936170212767,4.5482978723404255,
138,174,203,1.851063829787234,2.1595744680851063,6.314148936170213,4.558936170212766,
144,172,205,1.8297872340425532,2.1808510638297873,6.2301063829787235,4.586595744680851,
150,170,207,1.8085106382978724,2.202127659574468,6.120531914893618,4.5727659574468085,
156,168,209,1.7872340425531914,2.223404255319149,6.072659574468087,4.59404255319149,
162,170,207,1.8085106382978724,2.202127659574468,6.1418085106383,4.514255319148936,
168,167,210,1.7765957446808511,2.234042553191489,6.033297872340427,4.5174468085106385,
174,167,210,1.7765957446808511,2.234042553191489,6.0109574468085105,4.524893617021277,
180,165,212,1.7553191489361701,2.25531914893617,5.970531914893617,4.52840425531915,
186,162,215,1.7234042553191489,2.2872340425531914,5.890744680851064,4.542234042553193,
192,162,215,1.7234042553191489,2.2872340425531914,5.890744680851064,4.555000000000001,
198,159,218,1.6914893617021276,2.3191489361702127,5.693936170212767,4.626276595744681,
204,158,219,1.6808510638297873,2.3297872340425534,5.6194680851063845,4.626276595744681,
210,156,221,1.6595744680851063,2.351063829787234,5.52372340425532,4.615638297872341,
216,157,220,1.6702127659574468,2.3404255319148937,5.3641489361702135,4.644042553191489,
222,154,223,1.6382978723404256,2.372340425531915,5.276914893617022,4.716382978723404,
228,155,222,1.648936170212766,2.3617021276595747,5.319468085106384,4.684468085106383,
234,154,223,1.6382978723404256,2.372340425531915,5.43776595744681,4.687872340425532,
240,153,224,1.627659574468085,2.382978723404255,5.411170212765958,4.687872340425532,
246,148,229,1.574468085106383,2.4361702127659575,5.1709574468085115,4.750851063829787,
252,147,230,1.5638297872340425,2.4468085106382977,5.107127659574468,4.756170212765957,
258,143,234,1.5212765957446808,2.4893617021276597,4.941170212765957,4.814680851063829,
264,143,234,1.5212765957446808,2.4893617021276597,4.941170212765957,4.814680851063829,
270,141,236,1.5,2.5106382978723403,4.8667021276595746,4.82531914893617,
276,140,237,1.4893617021276595,2.521276595744681,4.8241489361702135,4.82531914893617,
282,138,239,1.4680851063829787,2.5425531914893615,4.770957446808511,4.8678723404255315,
288,137,240,1.4574468085106382,2.5531914893617023,4.786914893617022,4.950851063829787,
294,134,243,1.425531914893617,2.5851063829787235,4.663510638297873,4.984893617021276,
300,132,245,1.4042553191489362,2.606382978723404,4.562446808510639,4.9902127659574465,
306,129,248,1.372340425531915,2.6382978723404253,4.459255319148937,5.011489361702128,
312,128,249,1.3617021276595744,2.648936170212766,4.259255319148937,5.069999999999999,
318,130,247,1.3829787234042554,2.627659574468085,4.333723404255321,4.981702127659574,
324,134,243,1.425531914893617,2.5851063829787235,4.583723404255321,4.907234042553191,
330,132,245,1.4042553191489362,2.606382978723404,4.499680851063831,4.934893617021276,
336,132,245,1.4042553191489362,2.606382978723404,4.4518085106382985,4.988085106382978,
342,132,245,1.4042553191489362,2.606382978723404,4.653936170212767,4.945531914893617,
348,130,247,1.3829787234042554,2.627659574468085,4.584787234042554,5.004042553191488,
354,128,249,1.3617021276595744,2.648936170212766,4.539148936170213,5.004042553191488,
360,129,248,1.372340425531915,2.6382978723404253,4.568936170212766,4.99127659574468,
366,130,247,1.3829787234042554,2.627659574468085,4.579574468085108,5.028510638297872,
