Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,736,0,3,67,111,119,155,249,35,0.8871794871794871:1,192,
12,732,0,7,58,110,127,152,250,35,0.8914728682170543:1,192,
18,726,0,13,49,112,128,151,250,36,0.890625:1,189,
24,723,0,16,46,113,127,149,249,39,0.8828125:1,185,
30,719,0,20,41,114,129,150,246,39,0.8772845953002611:1,182,
36,716,0,23,37,113,132,147,248,39,0.8792650918635171:1,183,
42,710,0,29,29,116,134,145,245,41,0.868421052631579:1,180,
48,709,0,30,24,114,141,143,245,42,0.8657894736842106:1,180,
54,725,20,34,37,115,144,132,256,41,0.8782383419689119:1,184,
60,723,20,36,31,116,144,128,262,42,0.8779220779220779:1,187,
66,718,20,41,26,117,143,129,261,42,0.884514435695538:1,186,
72,716,20,43,19,121,145,127,261,43,0.8891820580474934:1,186,
78,715,20,44,19,117,146,126,263,44,0.8865435356200527:1,188,
84,709,20,50,18,112,148,120,268,43,0.8856382978723404:1,190,
90,706,20,53,17,110,145,122,268,44,0.8927613941018767:1,188,
96,703,20,56,17,104,150,120,266,46,0.894878706199461:1,186,
102,698,20,61,17,104,147,116,268,46,0.9019073569482289:1,188,
108,694,20,65,17,96,154,115,268,44,0.9065934065934066:1,188,
114,692,20,67,17,90,158,110,274,43,0.90633608815427:1,189,
120,689,20,70,16,84,162,107,277,43,0.9033149171270718:1,190,
126,743,78,74,56,95,163,108,277,44,0.9149484536082474:1,192,
132,738,78,79,55,88,166,104,281,44,0.9168831168831169:1,192,
138,736,78,81,55,87,166,99,283,46,0.9116883116883117:1,194,
144,729,78,88,54,83,165,99,281,47,0.9234828496042217:1,194,
150,722,78,95,52,74,170,91,287,48,0.93048128342246:1,195,
156,717,78,100,52,67,172,87,291,48,0.9274193548387096:1,198,
162,715,78,102,51,58,181,84,291,50,0.9272237196765498:1,196,
168,710,78,107,49,54,181,83,290,53,0.918918918918919:1,195,
174,707,78,110,48,49,180,83,294,53,0.9211956521739131:1,194,
180,699,78,118,46,47,178,83,293,52,0.9256198347107438:1,195,
186,695,78,122,45,43,178,81,294,54,0.919889502762431:1,194,
192,692,78,125,43,38,181,80,295,55,0.9168975069252078:1,195,
198,761,151,129,73,76,184,75,295,58,0.9072681704260651:1,194,
204,755,151,135,68,71,187,74,296,59,0.9017632241813602:1,195,
210,753,151,137,66,67,189,74,298,59,0.9063291139240506:1,195,
216,744,151,146,65,60,193,73,296,57,0.9175257731958762:1,194,
