Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,680,0,2,55,106,94,134,252,39,1.0238095238095237:1,210,
12,675,0,7,52,103,97,130,253,40,1.039274924471299:1,212,
18,674,0,8,48,101,100,126,257,42,1.0424242424242425:1,215,
24,671,0,11,43,105,96,127,257,43,1.045731707317073:1,213,
30,666,0,16,34,107,101,127,254,43,1.0555555555555556:1,210,
36,659,0,23,27,109,103,123,254,43,1.0658307210031348:1,210,
42,658,0,24,21,110,106,124,254,43,1.0626959247648904:1,210,
48,656,0,26,18,109,108,123,256,42,1.0628930817610063:1,211,
54,668,15,29,29,108,111,121,256,43,1.0617283950617284:1,210,
60,667,15,30,26,107,113,118,259,44,1.065015479876161:1,211,
66,665,15,32,23,105,115,115,261,46,1.065217391304348:1,210,
72,664,15,33,14,109,117,117,260,47,1.0685358255451713:1,209,
78,662,15,35,14,107,115,115,264,47,1.06875:1,212,
84,658,15,39,14,105,116,113,263,47,1.0757097791798107:1,210,
90,654,15,43,12,98,122,110,266,46,1.0828025477707006:1,213,
96,653,15,44,12,90,129,102,274,46,1.0862619808306708:1,215,
102,650,15,47,12,84,130,102,276,46,1.090032154340836:1,216,
108,648,15,49,12,84,130,98,277,47,1.0970873786407767:1,217,
114,648,15,49,12,80,132,97,279,48,1.0970873786407767:1,217,
120,639,15,58,10,73,135,96,276,49,1.108910891089109:1,214,
126,708,87,61,71,79,137,94,278,49,1.0823529411764705:1,217,
132,700,87,69,69,72,143,88,280,48,1.102102102102102:1,219,
138,693,87,76,66,71,143,85,280,48,1.1192660550458715:1,220,
144,688,87,81,65,66,142,84,283,48,1.116923076923077:1,222,
150,682,87,87,63,64,143,79,283,50,1.1180124223602483:1,219,
156,674,87,95,60,60,146,77,281,50,1.1128526645768024:1,217,
162,669,87,100,59,55,147,77,283,48,1.1170886075949367:1,218,
168,660,87,109,57,51,148,77,280,47,1.1153846153846154:1,216,
174,651,87,118,55,40,158,73,281,44,1.1:1,215,
180,649,87,120,54,37,160,69,285,44,1.1003236245954693:1,218,
186,647,87,122,54,30,162,70,286,45,1.1006493506493507:1,218,
