Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,682,0,3,66,118,114,128,235,21,1.0237388724035608:1,185,
12,680,0,5,58,120,117,126,238,21,1.0298507462686568:1,186,
18,674,0,11,50,122,114,127,239,22,1.0362537764350452:1,188,
24,672,0,13,47,121,115,126,241,22,1.0425531914893618:1,190,
30,668,0,17,43,117,120,124,239,25,1.0428134556574924:1,188,
36,668,0,17,38,117,123,125,240,25,1.0428134556574924:1,189,
42,664,0,21,33,117,123,125,241,25,1.0368098159509203:1,187,
48,663,0,22,25,120,123,127,240,28,1.04:1,185,
54,678,19,26,34,128,125,120,244,27,1.0545454545454545:1,186,
60,674,19,30,30,125,127,116,249,27,1.0486322188449848:1,186,
66,669,19,35,26,122,130,118,246,27,1.0521472392638036:1,184,
72,664,19,40,18,123,132,120,242,29,1.0685358255451713:1,184,
78,663,19,41,17,119,133,120,245,29,1.071875:1,185,
84,655,19,49,15,117,131,122,239,31,1.0793650793650793:1,180,
90,652,19,52,15,113,132,116,245,31,1.0698412698412698:1,183,
96,647,19,57,15,105,136,114,245,32,1.0737179487179487:1,182,
102,646,19,58,15,99,137,117,244,34,1.0771704180064308:1,181,
108,644,19,60,15,93,141,113,247,35,1.0841423948220066:1,180,
114,637,19,67,14,90,141,110,248,34,1.0885245901639344:1,181,
120,635,19,69,14,85,145,109,244,38,1.0888157894736843:1,178,
126,689,76,72,56,93,148,105,250,37,1.12:1,182,
132,687,76,74,54,91,148,105,250,39,1.1269349845201238:1,181,
138,682,76,79,53,87,149,104,250,39,1.1246105919003115:1,182,
144,680,76,81,52,76,158,105,248,41,1.125:1,180,
150,675,76,86,50,72,160,104,247,42,1.1226415094339623:1,179,
156,673,76,88,49,69,161,100,252,42,1.1230283911671923:1,181,
162,669,76,92,48,64,163,96,255,43,1.1238095238095238:1,181,
168,663,76,98,46,59,167,94,256,41,1.1318327974276527:1,182,
174,660,76,101,45,54,170,93,256,42,1.1290322580645162:1,181,
180,659,76,102,45,54,168,91,256,45,1.1258064516129032:1,178,
186,656,76,105,45,45,175,85,262,44,1.1229773462783172:1,183,
192,650,76,111,43,39,177,83,264,44,1.1241830065359477:1,184,
198,717,149,117,74,73,177,84,265,44,1.1088235294117648:1,184,
204,712,150,123,71,69,181,83,264,44,1.1002949852507375:1,184,
210,710,150,125,70,65,182,78,268,47,1.1005917159763314:1,183,
216,706,150,129,69,61,181,80,268,47,1.1011904761904763:1,184,
222,701,150,134,68,56,184,79,266,48,1.098802395209581:1,183,
228,696,150,139,67,56,182,78,264,49,1.1027190332326284:1,180,
234,689,150,146,64,56,181,76,263,49,1.12:1,181,
240,683,150,152,63,56,180,72,262,50,1.134375:1,179,
246,680,150,155,63,56,178,71,259,53,1.1316614420062696:1,176,
252,678,150,157,63,56,175,74,256,54,1.138801261829653:1,176,
258,678,150,157,63,56,171,74,258,56,1.138801261829653:1,178,
264,675,150,160,63,56,168,72,261,55,1.1428571428571428:1,180,
270,715,197,167,50,102,180,71,256,56,1.147147147147147:1,176,
276,712,200,173,50,104,177,72,254,55,1.151057401812689:1,174,
282,707,200,178,48,103,175,71,254,56,1.148936170212766:1,176,
288,703,200,182,46,103,174,68,256,56,1.156441717791411:1,176,
294,700,200,185,44,103,173,64,258,58,1.1604938271604939:1,177,
300,696,200,189,42,103,168,68,255,60,1.1682242990654206:1,176,
