Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,734,0,2,70,122,101,132,263,46,1.127536231884058:1,218,
12,729,0,7,62,118,109,133,262,45,1.119186046511628:1,217,
18,721,0,15,56,115,111,133,258,48,1.108187134502924:1,213,
24,719,0,17,48,118,112,133,259,49,1.1147058823529412:1,213,
30,714,0,22,45,113,116,128,265,47,1.1313432835820896:1,216,
36,706,0,30,38,116,116,125,265,46,1.1393939393939394:1,214,
42,701,0,35,32,116,121,121,265,46,1.1371951219512195:1,213,
48,699,0,37,23,123,119,123,264,47,1.1376146788990826:1,212,
54,706,10,40,24,125,124,122,264,47,1.1524390243902438:1,212,
60,702,10,44,18,125,125,120,266,48,1.1402439024390243:1,210,
66,699,10,47,13,127,121,124,265,49,1.1376146788990826:1,209,
72,694,10,52,10,123,126,119,268,48,1.1353846153846154:1,210,
78,693,10,53,10,120,129,115,270,49,1.1388888888888888:1,212,
84,691,10,55,10,115,130,119,268,49,1.132716049382716:1,210,
90,687,10,59,10,111,134,115,268,49,1.1269349845201238:1,208,
96,687,10,59,10,107,135,114,271,50,1.1269349845201238:1,208,
102,681,10,65,10,103,137,114,267,50,1.128125:1,205,
108,680,10,66,10,94,145,107,274,50,1.125:1,207,
114,674,10,72,10,88,149,105,271,51,1.1128526645768024:1,203,
120,672,10,74,10,83,153,102,272,52,1.1132075471698113:1,205,
126,743,84,77,75,88,155,100,273,52,1.0812324929971988:1,206,
132,740,84,80,74,86,155,98,274,53,1.0845070422535212:1,207,
138,734,84,86,73,76,162,93,276,54,1.0852272727272727:1,206,
144,732,84,88,73,71,162,93,278,55,1.0795454545454546:1,206,
150,729,84,91,72,66,165,89,282,55,1.0769230769230769:1,209,
156,727,84,93,71,60,166,91,283,56,1.0771428571428572:1,209,
162,724,84,96,70,58,167,85,286,58,1.0864553314121037:1,209,
168,718,84,102,68,54,170,82,285,59,1.0811594202898551:1,208,
174,716,84,104,68,48,173,83,284,60,1.0813953488372092:1,205,
180,715,84,105,67,45,174,79,289,61,1.0784883720930232:1,207,
186,711,84,109,65,40,178,77,290,61,1.0728862973760933:1,208,
192,707,84,113,63,30,185,75,292,62,1.0855457227138643:1,209,
198,782,164,118,81,82,194,70,294,61,1.05249343832021:1,212,
204,777,164,123,80,80,193,71,293,60,1.0555555555555556:1,213,
210,771,164,129,79,74,195,72,292,59,1.0670241286863271:1,214,
216,768,164,132,79,72,194,71,294,58,1.064516129032258:1,214,
222,763,164,137,78,70,196,68,292,59,1.067750677506775:1,211,
228,757,164,143,77,70,196,65,291,58,1.0683060109289617:1,210,
234,753,164,147,76,70,194,65,289,59,1.0686813186813187:1,208,
240,744,164,156,73,70,193,63,285,60,1.0724233983286908:1,204,
246,741,164,159,73,70,190,61,286,61,1.0756302521008403:1,204,
252,735,164,165,73,70,185,64,281,62,1.076271186440678:1,202,
258,728,164,172,72,70,185,62,278,61,1.0740740740740742:1,199,
264,726,164,174,72,70,185,60,275,64,1.0742857142857143:1,196,
270,767,212,181,52,129,188,59,274,65,1.0842391304347827:1,195,
276,764,214,186,49,131,189,59,273,63,1.093150684931507:1,194,
282,761,214,189,49,131,184,60,272,65,1.1022099447513811:1,194,
288,757,214,193,49,130,181,59,271,67,1.1027777777777779:1,192,
294,755,214,195,48,130,175,63,271,68,1.1089385474860336:1,191,
300,749,214,201,45,130,171,65,270,68,1.1218130311614731:1,190,
306,747,214,203,43,130,167,67,271,69,1.1282051282051282:1,189,
312,744,214,206,43,129,159,72,272,69,1.1379310344827587:1,189,
318,743,214,207,43,129,154,76,271,70,1.1350574712643677:1,188,
324,737,214,213,41,127,151,79,270,69,1.130057803468208:1,187,
330,734,214,216,40,127,150,78,269,70,1.127536231884058:1,184,
336,728,214,222,38,126,146,81,267,70,1.1224489795918366:1,185,
342,789,277,224,67,106,195,84,267,70,1.1266846361185985:1,183,
348,782,278,232,63,105,196,84,265,69,1.1366120218579234:1,182,
354,778,278,236,61,105,192,87,262,71,1.143250688705234:1,180,
360,770,278,244,61,104,187,89,258,71,1.1448467966573816:1,179,
366,768,278,246,60,104,181,91,258,74,1.1452513966480447:1,179,
372,764,278,250,59,104,177,91,258,75,1.152112676056338:1,177,
378,760,278,254,59,103,171,94,259,74,1.1590909090909092:1,178,
384,755,278,259,58,103,168,95,258,73,1.163323782234957:1,178,
390,749,278,265,57,102,163,98,257,72,1.177325581395349:1,178,
396,748,278,266,57,102,155,103,260,71,1.1744186046511629:1,180,
402,742,278,272,55,102,151,106,258,70,1.1695906432748537:1,179,
408,736,278,278,52,102,146,107,256,73,1.1710914454277286:1,176,
414,795,344,285,116,102,139,112,254,72,1.1961325966850829:1,175,
420,794,347,289,69,82,204,113,254,72,1.1933701657458564:1,176,
426,788,347,295,68,82,200,113,253,72,1.2011173184357542:1,175,
432,785,347,298,68,82,192,116,255,72,1.2112676056338028:1,175,
438,778,347,305,66,82,187,120,251,72,1.2102272727272727:1,173,
444,776,347,307,66,82,182,124,250,72,1.217142857142857:1,173,
450,772,347,311,65,81,177,128,248,73,1.2120343839541547:1,170,
456,767,347,316,64,81,175,128,247,72,1.2103746397694524:1,169,
462,765,347,318,63,81,168,135,243,75,1.2173913043478262:1,166,
468,760,347,323,61,81,166,133,245,74,1.2287390029325513:1,169,
474,755,347,328,59,81,160,137,246,72,1.2271386430678466:1,169,
480,750,347,333,57,81,155,142,244,71,1.225519287833828:1,168,
486,745,347,338,55,81,146,151,240,72,1.2372372372372373:1,166,
492,793,396,339,50,101,172,157,241,72,1.2338028169014084:1,165,
498,790,396,342,49,100,169,157,244,71,1.2379603399433428:1,168,
504,785,396,347,49,100,165,156,246,69,1.2364672364672364:1,169,
510,779,396,353,47,100,163,155,247,67,1.2385057471264367:1,170,
516,768,396,364,45,100,163,150,246,64,1.2456140350877194:1,168,
522,763,396,369,45,100,163,145,247,63,1.257396449704142:1,170,
528,757,396,375,44,100,163,142,244,64,1.2732732732732732:1,170,
534,754,396,378,44,99,163,137,246,65,1.2710843373493976:1,171,
540,751,396,381,43,99,163,131,251,64,1.2757575757575759:1,173,
546,742,396,390,42,98,162,130,247,63,1.2901234567901234:1,173,
552,737,396,395,41,97,162,127,248,62,1.2959501557632398:1,174,
