Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,26,92,76,
12,371,0,0,0,161,26,92,76,
18,371,0,0,0,161,26,92,76,
24,371,0,0,1,161,25,93,76,
30,370,0,1,1,160,25,92,76,
36,370,0,1,1,161,26,92,75,
42,371,1,1,1,161,26,92,75,
48,370,1,2,1,160,26,91,75,
54,370,1,2,1,160,26,91,75,
60,370,1,2,2,159,25,92,76,
66,370,1,2,2,159,25,92,76,
72,369,1,3,2,158,25,92,76,
78,369,2,4,2,160,27,91,76,
84,369,2,4,2,160,27,91,76,
90,369,2,4,2,160,27,91,76,
96,370,3,4,2,160,27,91,76,
102,370,3,4,2,161,28,91,75,
108,372,5,4,2,160,28,91,76,
114,371,5,5,2,159,28,91,76,
120,371,5,5,2,159,28,91,76,
126,372,6,5,2,158,28,91,77,
132,373,7,5,2,158,28,91,77,
138,374,8,5,2,158,28,91,77,
144,373,8,6,2,157,28,91,77,
150,373,8,6,2,159,28,91,77,
156,375,10,6,2,159,28,91,77,
162,376,11,6,2,159,28,91,77,
168,376,11,6,2,159,28,91,77,
174,377,13,7,2,158,28,90,77,
180,379,15,7,2,158,28,90,77,
186,379,16,8,2,156,28,90,78,
192,379,16,8,2,155,28,90,79,
198,380,18,9,2,154,28,90,79,
204,382,20,9,2,154,28,90,79,
210,382,20,9,2,154,28,90,79,
216,382,20,9,2,154,28,90,79,
222,383,21,9,2,155,29,90,79,
228,383,21,9,2,154,29,90,80,
234,383,21,9,2,154,29,90,80,
240,384,22,9,2,154,29,90,80,
246,385,23,9,2,154,29,90,80,
252,385,23,9,3,154,29,91,80,
258,385,23,9,3,153,28,91,81,
264,385,23,9,3,153,28,91,81,
270,385,23,9,3,152,28,91,82,
276,386,24,9,3,151,28,91,83,
282,386,24,9,3,151,28,91,83,
288,386,24,9,3,151,28,91,83,
294,386,24,9,3,152,32,91,83,
300,387,25,9,3,152,32,91,83,
306,387,26,10,3,151,32,91,83,
312,386,26,11,3,150,32,90,83,
318,384,26,13,3,148,32,89,83,
324,384,26,13,3,149,33,89,82,
330,384,26,13,3,149,33,89,82,
336,384,26,13,3,149,33,89,82,
342,387,29,13,3,149,33,89,82,
348,387,29,13,3,149,33,89,82,
354,387,29,13,3,149,33,89,82,
360,388,30,13,3,149,33,89,82,
366,388,30,13,3,152,37,89,82,
372,389,31,13,3,153,38,89,81,
378,389,31,13,3,153,38,89,81,
384,389,31,13,3,153,38,89,81,
390,389,31,13,3,153,38,89,81,
396,389,31,13,3,153,38,89,81,
402,388,31,14,3,152,38,88,81,
408,388,31,14,3,152,38,88,81,
414,386,31,16,4,150,37,87,81,
420,387,32,16,4,150,37,87,81,
426,387,32,16,4,149,37,87,82,
432,388,33,16,4,149,37,87,82,
438,388,33,16,4,148,43,87,82,
444,389,34,16,6,148,41,89,82,
450,389,34,16,6,148,41,89,82,
456,390,35,16,6,148,41,89,82,
462,391,36,16,7,148,40,90,82,
468,389,36,18,7,146,40,89,83,
474,389,36,18,7,146,40,89,83,
480,389,36,18,8,145,40,90,84,
486,389,36,18,8,145,39,90,84,
492,389,36,18,8,145,39,90,84,
498,391,38,18,8,146,40,90,83,
504,392,40,19,8,145,40,90,83,
510,392,40,19,8,146,41,90,82,
516,391,40,20,8,144,42,90,82,
522,391,40,20,9,144,41,91,82,
528,391,40,20,9,144,41,91,82,
534,392,41,20,9,144,41,91,82,
540,393,42,20,10,144,40,92,82,
546,393,42,20,10,144,40,92,82,
552,394,43,20,10,144,40,92,82,
558,393,43,21,10,143,40,91,82,
564,393,43,21,11,143,39,92,82,
570,393,43,21,11,143,39,92,82,
576,393,43,21,11,142,39,92,83,
582,393,43,21,11,142,40,92,83,
588,393,43,21,11,141,42,92,83,
594,394,44,21,11,141,42,92,83,
600,394,45,22,11,140,42,92,83,
606,393,45,23,11,139,42,92,83,
612,394,46,23,11,139,42,92,83,
618,394,46,23,12,139,41,93,83,
624,394,46,23,12,139,41,93,83,
630,394,46,23,12,139,41,93,83,
636,393,46,24,12,138,41,93,83,
642,393,46,24,13,139,41,94,82,
648,394,47,24,13,140,42,94,81,
654,394,48,25,13,139,42,94,81,
660,394,48,25,13,137,43,94,80,
666,394,48,25,13,137,43,94,80,
672,394,48,25,13,136,43,94,81,
678,395,49,25,13,135,43,94,82,
684,395,49,25,13,135,43,94,82,
690,395,49,25,13,135,43,94,82,
696,394,49,26,14,134,42,95,82,
702,394,49,26,14,135,43,95,81,
708,393,49,27,14,134,43,94,81,
714,394,50,27,15,133,42,95,82,
720,394,50,27,15,133,42,95,82,
726,394,50,27,15,131,42,95,84,
732,394,50,27,15,130,43,95,84,
738,396,53,28,15,129,43,95,84,
744,395,53,29,15,128,43,95,84,
750,395,53,29,15,128,43,95,84,
756,395,53,29,15,128,43,95,84,
762,395,53,29,15,128,43,95,84,
768,395,53,29,16,128,42,96,84,
774,395,53,29,16,128,42,96,84,
780,395,53,29,16,128,42,96,84,
786,395,53,29,16,128,42,96,84,
