Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,703,0,1,73,112,101,124,269,24,1.03768115942029:1,218,
12,698,0,6,60,124,100,122,270,22,1.0349854227405249:1,216,
18,696,0,8,53,127,100,121,272,23,1.0291545189504374:1,217,
24,691,0,13,47,127,102,118,273,24,1.0263929618768328:1,217,
30,687,0,17,37,129,106,115,275,25,1.0205882352941176:1,217,
36,684,0,20,32,127,111,108,280,26,1.0236686390532543:1,219,
42,679,0,25,26,126,115,106,277,29,1.026865671641791:1,216,
48,676,0,28,20,130,117,105,273,31,1.03003003003003:1,214,
54,687,14,31,33,122,123,102,277,30,1.0087719298245614:1,216,
60,683,14,35,25,123,128,100,277,30,1.0207100591715976:1,217,
66,676,14,42,18,124,128,98,277,31,1.0239520958083832:1,216,
72,674,14,44,17,117,132,98,280,30,1.0179640718562875:1,215,
78,671,14,47,14,115,137,91,283,31,1.015015015015015:1,215,
84,670,14,48,14,110,139,93,283,31,1.012012012012012:1,215,
90,669,14,49,14,108,141,90,284,32,1.009009009009009:1,215,
96,667,14,51,14,107,141,90,279,36,1.0090361445783131:1,211,
102,666,14,52,14,103,140,91,280,38,1.0060240963855422:1,212,
108,664,14,54,14,98,143,88,283,38,1.0060422960725075:1,213,
114,661,14,57,14,92,148,86,280,41,1.0091185410334347:1,211,
120,659,14,59,13,85,151,87,281,42,1.0091463414634145:1,209,
126,719,79,64,65,93,156,80,282,43,1.0083798882681565:1,208,
132,714,79,69,62,88,159,79,281,45,1.0056179775280898:1,210,
138,711,79,72,61,87,158,78,282,45,1.0028169014084507:1,208,
144,707,79,76,59,84,159,75,285,45,0.9971751412429378:1,208,
150,705,79,78,58,79,163,69,292,44,0.9971671388101983:1,213,
156,704,79,79,58,67,173,69,291,46,1.0:1,212,
162,699,79,84,58,61,177,67,290,46,1.0086206896551724:1,214,
168,694,79,89,57,58,179,65,290,45,1.0115942028985507:1,215,
174,690,79,93,55,52,181,63,294,45,1.0175438596491229:1,216,
180,687,79,96,55,44,187,60,294,47,1.0146627565982405:1,216,
186,680,79,103,52,40,189,59,293,47,1.0058997050147493:1,216,
192,678,79,105,52,34,191,58,296,47,1.0118694362017804:1,218,
198,764,171,111,93,81,190,61,291,48,1.026525198938992:1,215,
204,759,171,116,89,77,193,60,289,51,1.024:1,214,
210,753,171,122,87,70,193,63,288,52,1.0187667560321716:1,215,
216,746,171,129,82,66,194,63,287,54,1.0162162162162163:1,214,
222,743,171,132,80,63,194,65,286,55,1.008108108108108:1,212,
228,736,171,139,79,63,192,64,285,53,1.0:1,210,
234,733,171,142,79,63,190,63,285,53,1.0027322404371584:1,209,
240,731,171,144,79,62,188,63,285,54,1.0082417582417582:1,210,
246,723,171,152,77,62,187,61,283,53,1.0139275766016713:1,209,
252,720,171,155,76,62,185,63,281,53,1.0224719101123596:1,209,
258,720,171,155,76,62,181,66,281,54,1.0224719101123596:1,208,
264,713,171,162,74,62,179,65,278,55,1.0313390313390314:1,207,
270,761,225,168,57,120,185,69,276,54,1.0132275132275133:1,206,
276,757,227,174,56,121,184,69,274,53,1.0240641711229947:1,208,
282,754,227,177,55,121,180,71,272,55,1.0323450134770888:1,206,
288,750,227,181,55,121,177,69,273,55,1.032520325203252:1,205,
294,748,227,183,55,121,174,68,273,57,1.0326086956521738:1,203,
300,744,227,187,55,121,171,69,270,58,1.0272479564032697:1,200,
306,739,227,192,54,118,169,69,270,59,1.0302197802197801:1,198,
312,732,227,199,52,118,167,71,265,59,1.0446927374301676:1,196,
318,729,227,202,50,117,161,76,266,59,1.047752808988764:1,196,
324,727,227,204,50,117,156,77,263,64,1.047887323943662:1,192,
330,725,227,206,50,117,153,79,261,65,1.0480225988700564:1,191,
336,723,227,208,49,117,146,84,262,65,1.048158640226629:1,191,
342,777,284,211,61,115,189,85,261,66,1.0287206266318538:1,192,
348,775,286,215,56,116,188,89,259,67,1.0341207349081365:1,191,
354,773,286,217,55,116,182,93,260,67,1.0342105263157895:1,192,
360,767,286,223,54,115,178,92,261,67,1.029100529100529:1,191,
366,760,286,230,52,114,172,97,259,66,1.0375335120643432:1,190,
372,756,286,234,52,114,165,102,256,67,1.0432432432432432:1,188,
378,753,286,237,51,114,162,103,258,65,1.0517711171662125:1,188,
384,750,286,240,50,113,159,106,255,67,1.0604395604395604:1,186,
390,739,286,251,46,113,156,104,253,67,1.0642458100558658:1,183,
396,733,286,257,46,113,152,106,248,68,1.0764872521246458:1,182,
402,731,286,259,45,113,145,112,246,70,1.0767045454545454:1,181,
408,726,286,264,44,113,138,117,245,69,1.0802292263610316:1,180,
414,797,360,267,118,113,135,117,242,72,1.0594315245478036:1,179,
420,794,362,272,74,92,194,120,244,70,1.0569948186528497:1,181,
426,792,362,274,73,92,191,121,244,71,1.0571428571428572:1,180,
432,785,362,281,73,91,188,118,246,69,1.0603674540682415:1,181,
438,780,362,286,73,91,185,118,245,68,1.0634920634920635:1,181,
444,775,362,291,72,91,178,120,245,69,1.0611702127659575:1,180,
450,771,362,295,71,91,167,129,241,72,1.050531914893617:1,176,
456,769,362,297,71,91,161,131,243,72,1.0506666666666666:1,177,
462,766,362,300,70,91,157,135,241,72,1.0481283422459893:1,176,
468,760,362,306,68,91,151,139,240,71,1.054054054054054:1,175,
474,754,362,312,65,91,146,140,241,71,1.0601092896174864:1,178,
480,743,362,323,64,91,138,144,240,66,1.0524861878453038:1,177,
486,741,362,325,62,91,133,148,241,66,1.0526315789473684:1,177,
492,792,417,329,55,105,181,145,240,66,1.0255754475703325:1,177,
498,788,417,333,55,104,173,149,240,67,1.0309278350515463:1,175,
504,784,417,337,54,104,169,151,239,67,1.0310880829015545:1,172,
510,779,417,342,53,104,168,151,234,69,1.0286458333333333:1,168,
516,773,417,348,51,104,165,150,234,69,1.0288713910761156:1,168,
522,765,417,356,49,104,163,148,232,69,1.0291777188328912:1,166,
528,762,417,359,49,104,163,145,232,69,1.032:1,166,
534,758,417,363,47,104,163,142,234,68,1.0267379679144386:1,167,
540,755,417,366,47,104,162,135,240,67,1.0295698924731183:1,170,
546,747,417,374,46,103,162,131,239,66,1.018918918918919:1,168,
552,741,417,380,46,103,160,125,243,64,1.0245901639344261:1,172,
558,739,417,382,46,103,160,123,242,65,1.0191256830601092:1,172,
564,784,468,388,50,106,194,125,245,64,1.0206185567010309:1,173,
570,780,468,392,49,105,195,120,248,63,1.0155038759689923:1,172,
576,773,468,399,47,105,195,116,249,61,1.0182767624020888:1,172,
582,764,468,408,46,103,194,110,250,61,1.0373333333333334:1,172,
588,761,468,411,45,103,194,107,249,63,1.0456989247311828:1,173,
594,756,468,416,43,103,193,103,249,65,1.0377358490566038:1,173,
600,751,468,421,43,102,192,101,250,63,1.0352303523035231:1,175,
606,747,468,425,43,102,192,100,247,63,1.0354223433242506:1,172,
612,743,468,429,43,101,192,97,248,62,1.030054644808743:1,171,
618,739,468,433,41,101,191,91,253,62,1.0302197802197801:1,172,
624,737,468,435,41,99,191,87,257,62,1.0303030303030303:1,174,
630,733,468,439,41,98,191,80,260,63,1.0304709141274238:1,175,
636,792,529,441,62,83,203,120,262,62,1.0255754475703325:1,176,
642,784,529,449,59,82,203,116,262,62,1.0206185567010309:1,174,
648,779,529,454,58,82,202,115,258,64,1.0129198966408268:1,171,
654,773,529,460,57,82,202,113,257,62,1.0182767624020888:1,171,
660,769,529,464,57,82,202,109,256,63,1.0183727034120735:1,170,
666,766,529,467,55,82,202,102,262,63,1.0157894736842106:1,173,
672,762,529,471,54,82,202,93,264,67,1.0158730158730158:1,172,
678,759,529,474,52,82,202,89,266,68,1.0186170212765957:1,172,
684,755,529,478,51,82,202,86,267,67,1.018716577540107:1,172,
690,750,529,483,48,82,201,81,271,67,1.0107238605898123:1,172,
696,745,529,488,46,82,201,76,273,67,1.018970189701897:1,173,
702,743,529,490,45,82,201,70,278,67,1.0245231607629428:1,178,
708,789,578,493,52,86,184,121,280,66,1.0179028132992327:1,178,
714,784,581,501,52,84,184,120,280,64,1.0206185567010309:1,180,
720,779,581,506,50,84,184,114,284,63,1.0286458333333333:1,182,
726,775,581,510,48,84,183,112,284,64,1.0341207349081365:1,182,
732,767,581,518,46,84,181,109,283,64,1.029100529100529:1,179,
738,765,581,520,46,84,180,109,283,63,1.0238095238095237:1,179,
744,756,581,529,46,83,179,109,275,64,1.0377358490566038:1,176,
750,750,581,535,44,83,178,109,270,66,1.0435967302452316:1,172,
756,746,581,539,42,83,178,109,269,65,1.0494505494505495:1,171,
762,739,581,546,39,83,176,109,267,65,1.0470914127423823:1,170,
768,731,581,554,38,83,176,109,262,63,1.0362116991643453:1,166,
774,722,581,563,38,83,176,107,256,62,1.045325779036827:1,163,
780,775,640,569,62,83,209,107,254,60,1.0234986945169713:1,162,
786,770,641,575,59,81,171,143,259,57,1.0263157894736843:1,163,
792,763,641,582,58,81,170,143,254,57,1.0292553191489362:1,160,
798,760,641,585,58,81,169,143,253,56,1.0375335120643432:1,160,
804,758,641,587,58,81,169,143,251,56,1.0376344086021505:1,158,
810,753,641,592,56,81,169,143,248,56,1.0351351351351352:1,156,
816,747,641,598,54,81,168,143,243,58,1.0465753424657533:1,154,
822,744,641,601,53,81,168,143,241,58,1.0552486187845305:1,153,
828,735,641,610,52,81,168,142,230,62,1.0704225352112675:1,147,
834,733,641,612,52,81,166,142,229,63,1.0706214689265536:1,146,
840,725,641,620,51,79,165,142,226,62,1.0714285714285714:1,144,
846,717,641,628,49,78,165,142,219,64,1.0843023255813953:1,141,
852,765,690,629,98,78,165,141,219,64,1.0901639344262295:1,141,
858,757,693,640,47,84,167,140,256,63,1.091160220994475:1,155,
864,752,693,645,47,83,167,140,252,63,1.0947075208913648:1,152,
870,747,693,650,47,83,166,139,250,62,1.1042253521126761:1,152,
876,743,693,654,46,82,166,139,248,62,1.1048158640226629:1,151,
882,740,693,657,46,82,166,138,245,63,1.1082621082621082:1,149,
888,734,693,663,45,81,166,138,241,63,1.1152737752161384:1,149,
894,731,693,666,44,81,166,138,240,62,1.1127167630057804:1,149,
900,727,693,670,44,80,166,138,237,62,1.119533527696793:1,148,
906,720,693,677,42,79,166,137,235,61,1.105263157894737:1,146,
912,708,693,689,40,79,166,137,228,58,1.1071428571428572:1,144,
918,705,693,692,40,79,165,136,227,58,1.117117117117117:1,144,
