Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,687,0,1,56,121,111,141,228,30,0.9741379310344828:1,180,
12,685,0,3,52,120,112,140,228,33,0.9797687861271677:1,178,
18,682,0,6,49,119,110,141,230,33,0.9710982658959537:1,179,
24,679,0,9,41,120,114,141,228,35,0.9738372093023255:1,176,
30,676,0,12,32,126,108,144,230,36,0.9766081871345029:1,178,
36,674,0,14,28,122,113,143,232,36,0.9707602339181286:1,178,
42,671,0,17,23,125,113,140,232,38,0.9619883040935673:1,177,
48,666,0,22,19,122,120,137,232,36,0.9646017699115044:1,178,
54,677,14,25,30,120,122,133,236,36,0.9623188405797102:1,182,
60,673,14,29,23,125,122,132,235,36,0.9678362573099415:1,181,
66,671,14,31,18,126,124,128,235,40,0.967741935483871:1,180,
72,668,14,34,14,127,125,126,234,42,0.9705014749262537:1,180,
78,668,14,34,13,123,128,124,238,42,0.9705014749262537:1,181,
84,665,14,37,13,114,135,123,233,47,0.973293768545994:1,175,
90,665,14,37,13,111,135,120,237,49,0.973293768545994:1,175,
96,662,14,40,11,104,139,118,240,50,0.9702380952380952:1,175,
102,657,14,45,10,97,143,116,239,52,0.9670658682634731:1,173,
108,653,14,49,10,90,148,115,237,53,0.960960960960961:1,171,
114,648,14,54,10,86,148,114,237,53,0.9696048632218845:1,170,
120,648,14,54,10,82,150,113,239,54,0.9696048632218845:1,171,
126,697,66,57,52,84,156,111,240,54,1.0144508670520231:1,172,
132,689,66,65,49,77,160,111,238,54,1.0146198830409356:1,169,
138,688,66,66,49,70,164,109,241,55,1.0175953079178885:1,170,
144,684,66,70,48,67,166,105,242,56,1.011764705882353:1,170,
150,679,66,75,47,63,167,99,247,56,1.0088757396449703:1,173,
156,677,66,77,46,58,170,98,249,56,1.0029585798816567:1,173,
162,674,66,80,46,54,172,97,247,58,1.005952380952381:1,170,
168,671,66,83,46,49,174,96,249,57,1.0089820359281436:1,172,
174,665,66,89,44,40,178,98,247,58,1.0151515151515151:1,172,
180,662,66,92,43,36,178,93,253,59,1.0182926829268293:1,177,
186,660,66,94,42,33,180,88,259,58,1.0245398773006136:1,178,
192,655,66,99,41,29,181,88,258,58,1.0278637770897834:1,180,
198,724,137,101,72,65,182,87,258,60,1.0:1,179,
204,723,138,103,72,62,185,88,257,59,1.002770083102493:1,179,
210,721,138,105,70,55,192,82,263,59,1.0083565459610029:1,181,
216,718,138,108,69,51,192,76,270,60,1.011204481792717:1,185,
222,713,138,113,69,49,187,78,267,63,1.0255681818181819:1,183,
228,707,138,119,68,49,183,76,268,63,1.0316091954022988:1,184,
234,705,138,121,67,49,179,75,271,64,1.031700288184438:1,186,
240,701,138,125,67,49,178,73,271,63,1.0318840579710145:1,184,
246,696,138,130,64,49,178,70,273,62,1.0350877192982457:1,185,
252,692,138,134,63,49,175,66,277,62,1.035294117647059:1,186,
258,689,138,137,63,49,172,68,275,62,1.0384615384615385:1,185,
264,685,138,141,61,49,169,70,275,61,1.0508982035928143:1,185,
270,732,189,145,53,100,173,71,275,60,1.050420168067227:1,185,
276,729,190,149,51,100,173,70,275,60,1.0420168067226891:1,185,
282,725,190,153,50,100,172,69,275,59,1.0480225988700564:1,184,
288,721,190,157,49,99,166,71,275,61,1.0482954545454546:1,185,
294,718,190,160,49,99,164,70,273,63,1.0455840455840455:1,184,
300,713,190,165,47,99,162,71,272,62,1.0429799426934097:1,183,
306,708,190,170,47,99,157,72,274,59,1.0521739130434782:1,185,
312,707,190,171,46,99,153,74,275,60,1.0492753623188407:1,185,
318,705,190,173,45,99,148,78,274,61,1.0494186046511629:1,185,
324,702,190,176,45,99,144,82,270,62,1.0466472303206997:1,182,
330,697,190,181,44,99,140,84,268,62,1.05:1,179,
336,694,190,184,44,99,138,83,267,63,1.0532544378698225:1,177,
342,745,244,187,57,101,169,89,265,64,1.0244565217391304:1,176,
348,743,245,190,55,99,168,89,267,65,1.030054644808743:1,175,
354,740,245,193,55,99,165,90,264,67,1.0273972602739727:1,171,
360,736,245,197,53,99,162,90,264,68,1.0331491712707181:1,170,
366,732,245,201,52,99,156,95,264,66,1.0333333333333334:1,170,
372,723,245,210,48,99,150,98,265,63,1.0423728813559323:1,171,
378,720,245,213,48,98,145,101,265,63,1.0454545454545454:1,169,
384,718,245,215,47,98,143,100,267,63,1.0455840455840455:1,169,
390,713,245,220,46,98,136,104,265,64,1.0547550432276658:1,167,
396,710,245,223,46,98,129,107,267,63,1.0579710144927537:1,167,
402,704,245,229,46,98,123,111,264,62,1.0524781341107872:1,166,
408,702,245,231,45,98,121,110,265,63,1.0526315789473684:1,165,
414,761,308,235,107,98,113,115,267,61,1.084931506849315:1,167,
420,761,315,242,69,85,166,115,267,59,1.1022099447513811:1,169,
426,757,315,246,68,85,160,120,264,60,1.091160220994475:1,166,
432,754,315,249,66,84,153,126,265,60,1.1002785515320335:1,166,
438,747,315,256,64,84,151,123,266,59,1.1042253521126761:1,168,
444,744,315,259,63,84,147,125,267,58,1.1076487252124645:1,169,
450,740,315,263,63,84,142,127,267,57,1.1082621082621082:1,169,
456,739,315,264,63,84,140,128,266,58,1.1114285714285714:1,168,
462,730,315,273,62,84,132,134,262,56,1.0977011494252873:1,165,
468,729,315,274,62,84,125,140,262,56,1.100864553314121:1,165,
474,725,315,278,62,84,124,139,263,53,1.1137026239067056:1,164,
480,721,315,282,60,84,121,140,264,52,1.108187134502924:1,165,
486,713,315,290,57,84,116,137,268,51,1.1094674556213018:1,166,
492,762,367,293,49,101,153,139,269,51,1.110803324099723:1,167,
498,757,367,298,49,101,148,142,267,50,1.1204481792717087:1,168,
504,754,367,301,48,101,145,144,267,49,1.1299435028248588:1,169,
510,749,367,306,47,99,142,143,269,49,1.1339031339031338:1,170,
516,745,367,310,47,98,141,143,266,50,1.1346704871060171:1,167,
522,739,367,316,47,98,140,138,267,49,1.1358381502890174:1,166,
528,734,367,321,46,98,140,137,265,48,1.1337209302325582:1,165,
534,730,367,325,46,97,139,132,269,47,1.1282798833819243:1,166,
540,726,367,329,45,97,139,129,268,48,1.1228070175438596:1,163,
546,723,367,332,45,97,138,123,273,47,1.1202346041055717:1,165,
552,721,367,334,45,97,138,121,275,45,1.1205882352941177:1,167,
558,714,367,341,43,95,138,116,276,46,1.125:1,166,
564,765,422,345,56,96,171,119,277,46,1.1309192200557103:1,166,
570,763,422,347,55,97,170,117,277,47,1.1312849162011174:1,165,
576,762,422,348,55,97,170,116,277,47,1.1284916201117319:1,165,
582,760,422,350,54,97,169,112,281,47,1.1229050279329609:1,167,
588,755,422,355,52,97,169,108,282,47,1.1267605633802817:1,169,
594,751,422,359,51,97,168,101,286,48,1.1335227272727273:1,169,
600,744,422,366,48,97,168,98,285,48,1.1379310344827587:1,169,
606,737,422,373,47,97,167,92,285,49,1.1424418604651163:1,169,
612,736,422,374,47,97,167,85,291,49,1.1457725947521866:1,174,
618,732,422,378,45,97,166,81,293,50,1.1466275659824048:1,177,
