Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,159,25,92,78,
12,370,0,1,0,158,25,91,78,
18,370,0,1,0,158,25,91,78,
24,370,0,1,2,158,23,93,78,
30,370,0,1,2,157,23,93,79,
36,369,0,2,2,156,23,93,79,
42,368,0,3,2,156,24,92,78,
48,368,0,3,2,156,24,92,78,
54,367,0,4,2,155,24,92,78,
60,367,0,4,2,154,24,92,79,
66,367,0,4,2,154,24,92,79,
72,367,0,4,2,154,24,92,79,
78,367,0,4,2,157,26,92,79,
84,368,1,4,2,158,26,92,78,
90,368,1,4,2,158,26,92,78,
96,368,1,4,2,158,26,92,78,
102,368,1,4,2,157,26,92,79,
108,368,1,4,2,157,26,92,79,
114,369,2,4,2,157,26,92,79,
120,369,2,4,2,157,27,92,79,
126,369,2,4,2,157,27,92,79,
132,368,2,5,2,156,27,91,79,
138,369,3,5,2,156,27,91,79,
144,370,4,5,2,155,27,91,80,
150,371,5,5,2,158,28,91,79,
156,371,5,5,2,157,28,91,80,
162,371,5,5,2,157,28,91,80,
168,371,5,5,2,157,28,91,80,
174,373,7,5,3,157,27,92,80,
180,373,8,6,3,156,27,92,80,
186,373,8,6,3,156,27,92,80,
192,373,8,6,3,156,27,92,80,
198,373,8,6,3,156,27,92,80,
204,373,9,7,3,155,27,92,80,
210,372,9,8,3,154,27,91,80,
216,373,10,8,4,155,27,92,79,
222,374,11,8,4,156,28,92,79,
228,376,13,8,4,156,29,92,79,
234,375,13,9,4,155,29,92,79,
240,375,13,9,4,154,29,92,80,
246,375,13,9,4,155,30,92,79,
252,376,14,9,4,155,30,92,79,
258,377,15,9,4,155,30,92,79,
264,379,17,9,4,155,30,92,79,
270,379,17,9,4,154,30,92,80,
276,379,17,9,4,153,30,92,81,
282,380,18,9,4,153,30,92,81,
288,379,18,10,4,152,30,92,81,
294,380,19,10,4,153,35,92,81,
300,378,19,12,4,152,36,91,80,
306,380,21,12,4,152,36,91,80,
312,379,21,13,4,152,37,90,79,
318,379,21,13,4,152,37,90,79,
324,379,22,14,5,151,37,91,79,
330,378,22,15,6,150,36,91,79,
336,378,22,15,6,149,35,91,80,
342,379,23,15,6,149,35,91,80,
348,379,23,15,6,149,35,91,80,
354,379,23,15,7,148,34,92,81,
360,379,23,15,7,148,34,92,81,
366,380,24,15,7,151,37,92,81,
372,381,25,15,7,151,37,92,81,
378,382,26,15,7,151,37,92,81,
384,384,28,15,7,150,37,92,82,
390,383,28,16,7,149,37,91,82,
396,382,28,17,7,148,37,90,82,
402,382,28,17,7,148,37,90,82,
408,382,28,17,8,147,36,91,83,
414,383,29,17,8,147,36,91,83,
420,384,30,17,8,146,36,91,84,
426,384,30,17,8,146,36,91,84,
432,384,31,18,8,145,36,90,84,
438,384,31,18,8,144,41,90,84,
444,385,32,18,8,143,41,90,85,
450,385,32,18,8,143,41,90,85,
456,384,32,19,8,143,42,90,84,
462,384,32,19,8,143,42,90,84,
468,384,32,19,8,143,42,90,84,
474,385,33,19,8,143,42,90,84,
480,386,34,19,8,143,42,90,84,
486,385,34,20,8,143,42,90,84,
492,385,34,20,8,143,42,90,84,
498,384,34,21,8,141,42,90,85,
504,383,34,22,8,141,42,90,85,
510,384,35,22,8,141,42,90,85,
516,384,35,22,9,140,41,91,85,
522,384,35,22,9,139,41,91,86,
528,384,35,22,9,139,41,91,86,
534,384,35,22,10,139,41,92,86,
540,383,35,23,10,138,40,91,86,
546,383,35,23,10,138,40,91,86,
552,381,35,25,10,136,40,90,86,
558,382,36,25,11,136,40,91,86,
564,382,36,25,11,136,40,91,86,
570,383,37,25,12,134,39,92,88,
576,384,38,25,13,134,38,93,88,
582,384,38,25,13,133,38,93,89,
588,385,39,25,13,131,40,93,89,
594,384,39,26,13,130,40,93,89,
600,384,39,26,13,130,40,93,89,
606,385,40,26,13,130,40,93,89,
612,385,40,26,14,129,39,94,90,
618,385,40,26,14,129,39,94,90,
624,384,40,27,14,129,39,94,90,
630,385,41,27,14,128,39,94,91,
636,386,42,27,14,128,39,94,91,
642,386,42,27,15,128,38,95,91,
648,386,42,27,15,128,38,95,91,
654,386,42,27,15,127,38,95,92,
660,387,43,27,15,125,38,95,92,
666,387,43,27,16,125,38,96,92,
672,387,43,27,16,125,37,96,92,
678,388,44,27,16,125,37,96,92,
