Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,680,0,5,62,117,96,143,241,21,1.0858895705521472:1,197,
12,677,0,8,53,123,94,142,241,24,1.0895061728395061:1,198,
18,675,0,10,48,121,96,141,244,25,1.089783281733746:1,199,
24,669,0,16,39,125,98,135,247,25,1.0841121495327102:1,200,
30,664,0,21,33,125,99,131,252,24,1.0946372239747635:1,201,
36,662,0,23,27,124,103,128,255,25,1.0949367088607596:1,204,
42,659,0,26,19,124,106,125,259,26,1.092063492063492:1,206,
48,656,0,29,15,123,109,121,261,27,1.089171974522293:1,207,
54,669,19,35,29,119,118,118,258,27,1.0841121495327102:1,204,
60,664,19,40,24,119,120,115,259,27,1.0815047021943573:1,204,
66,661,19,43,20,119,120,113,261,28,1.0721003134796239:1,206,
72,658,19,46,18,118,120,111,262,29,1.0757097791798107:1,204,
78,656,19,48,16,115,123,110,261,31,1.0825396825396825:1,202,
84,651,19,53,15,113,124,105,263,31,1.0865384615384615:1,206,
90,646,19,58,15,109,125,100,265,32,1.0838709677419356:1,209,
96,645,19,59,14,102,129,99,269,32,1.087378640776699:1,211,
102,643,19,61,14,97,131,96,272,33,1.0876623376623376:1,212,
108,640,19,64,14,90,137,95,272,32,1.091503267973856:1,212,
114,636,19,68,14,87,134,101,268,32,1.0921052631578947:1,209,
120,634,19,70,14,82,138,95,273,32,1.0855263157894737:1,212,
126,689,78,74,59,90,143,93,272,32,1.0690690690690692:1,209,
132,687,78,76,58,89,142,93,272,33,1.063063063063063:1,208,
138,681,78,82,58,79,148,90,274,32,1.0636363636363637:1,208,
144,674,78,89,58,72,150,90,272,32,1.0611620795107033:1,206,
150,670,78,93,56,64,156,90,271,33,1.0679012345679013:1,206,
156,666,78,97,55,58,162,87,270,34,1.074766355140187:1,206,
162,662,78,101,53,52,164,88,271,34,1.0817610062893082:1,207,
168,657,78,106,52,47,167,83,275,33,1.0791139240506329:1,208,
174,655,78,108,50,41,168,82,279,35,1.085987261146497:1,211,
180,653,78,110,49,37,170,81,281,35,1.0862619808306708:1,214,
186,652,78,111,49,32,173,78,286,34,1.0897435897435896:1,218,
192,650,78,113,48,28,176,76,288,34,1.090032154340836:1,217,
198,742,174,117,96,69,178,75,288,36,1.0668523676880224:1,215,
204,742,175,118,95,65,181,77,287,37,1.0668523676880224:1,215,
210,731,175,129,93,64,174,72,290,38,1.0591549295774647:1,215,
216,726,175,134,92,62,172,71,290,39,1.0566572237960339:1,213,
222,721,175,139,90,61,173,67,289,41,1.06:1,211,
228,718,175,142,89,61,171,67,290,40,1.069164265129683:1,211,
234,710,175,150,83,61,169,63,293,41,1.0760233918128654:1,213,
240,704,175,156,81,60,165,66,290,42,1.0766961651917404:1,209,
246,698,175,162,81,60,163,67,285,42,1.0773809523809523:1,207,
252,694,175,166,81,60,160,64,285,44,1.0903614457831325:1,207,
258,687,175,173,80,59,155,63,286,44,1.0945121951219512:1,208,
264,679,175,181,79,59,154,63,278,46,1.1021671826625388:1,203,
270,731,228,182,55,121,168,63,277,47,1.0826210826210827:1,202,
276,728,229,186,53,123,165,62,277,48,1.0919540229885059:1,201,
282,723,229,191,52,123,165,62,272,49,1.0956521739130434:1,198,
288,717,229,197,50,123,163,62,268,51,1.0903790087463556:1,193,
294,716,229,198,50,123,161,62,268,52,1.0935672514619883:1,193,
300,714,229,200,50,123,155,65,267,54,1.093841642228739:1,192,
306,712,229,202,50,122,153,66,266,55,1.0941176470588236:1,190,
312,709,229,205,49,122,150,66,266,56,1.0976331360946745:1,191,
318,705,229,209,49,121,147,65,267,56,1.0982142857142858:1,191,
324,698,229,216,48,121,144,67,262,56,1.0960960960960962:1,187,
330,694,229,220,47,121,139,69,262,56,1.103030303030303:1,188,
336,692,229,222,47,121,132,73,261,58,1.1033434650455927:1,187,
342,749,289,225,62,127,165,76,261,58,1.115819209039548:1,186,
348,746,290,229,57,125,162,82,261,59,1.1193181818181819:1,185,
354,742,290,233,57,125,161,81,259,59,1.1260744985673352:1,186,
360,737,290,238,55,125,159,82,258,58,1.1117478510028653:1,185,
366,735,290,240,55,125,157,83,255,60,1.1181556195965419:1,182,
372,732,290,243,54,124,154,84,255,61,1.115606936416185:1,181,
378,729,290,246,52,124,152,83,256,62,1.119186046511628:1,181,
384,724,290,251,51,123,148,85,254,63,1.1231671554252198:1,179,
390,719,290,256,51,122,140,90,253,63,1.1147058823529412:1,179,
396,715,290,260,51,122,135,90,254,63,1.1216617210682494:1,181,
402,711,290,264,51,121,130,95,249,65,1.1287425149700598:1,177,
408,708,290,267,50,121,127,95,250,65,1.1325301204819278:1,179,
414,763,351,273,111,121,124,96,248,63,1.1372549019607843:1,177,
420,762,354,277,63,97,193,98,249,62,1.134453781512605:1,176,
426,759,354,280,62,97,189,100,250,61,1.1380281690140845:1,175,
432,756,354,283,61,97,183,105,245,65,1.1355932203389831:1,169,
438,751,354,288,61,97,180,105,245,63,1.1396011396011396:1,167,
444,745,354,294,58,97,173,110,245,62,1.1469740634005763:1,167,
450,740,354,299,57,96,164,117,245,61,1.1637426900584795:1,167,
456,736,354,303,57,96,160,117,244,62,1.1710914454277286:1,166,
462,735,354,304,57,96,153,121,246,62,1.168141592920354:1,167,
468,728,354,311,56,96,149,123,243,61,1.173134328358209:1,166,
474,719,354,320,53,96,143,125,243,59,1.1722054380664653:1,165,
480,715,354,324,51,96,139,127,243,59,1.1798780487804879:1,164,
486,713,354,326,49,96,136,129,242,61,1.180428134556575:1,163,
492,765,409,329,55,100,177,133,239,61,1.1732954545454546:1,161,
498,762,409,332,53,100,174,135,237,63,1.1647727272727273:1,159,
504,758,409,336,51,100,172,136,234,65,1.171919770773639:1,158,
510,752,409,342,48,100,171,135,233,65,1.1797101449275362:1,158,
516,750,409,344,46,100,171,130,237,66,1.180232558139535:1,160,
522,744,409,350,44,100,170,127,237,66,1.1818181818181819:1,160,
528,739,409,355,43,100,170,125,238,63,1.1928783382789319:1,161,
534,734,409,360,42,100,169,123,237,63,1.2042042042042043:1,161,
540,730,409,364,41,100,169,121,237,62,1.1987951807228916:1,160,
546,723,409,371,40,99,168,116,237,63,1.204268292682927:1,158,
552,717,409,377,39,99,167,112,238,62,1.212962962962963:1,157,
558,713,409,381,38,99,167,107,241,61,1.2142857142857142:1,159,
564,766,464,383,54,88,203,112,247,62,1.151685393258427:1,161,
570,762,464,387,53,87,203,111,245,63,1.152542372881356:1,159,
576,760,464,389,53,87,203,109,245,63,1.1468926553672316:1,157,
582,755,464,394,51,87,202,107,244,64,1.1571428571428573:1,156,
588,748,464,401,51,87,200,106,243,61,1.1556195965417868:1,155,
594,743,464,406,51,86,199,104,241,62,1.153623188405797:1,154,
600,736,464,413,49,85,199,101,241,61,1.1583577712609971:1,155,
606,732,464,417,48,85,199,96,242,62,1.165680473372781:1,155,
612,730,464,419,48,85,199,89,245,64,1.1661721068249258:1,156,
618,728,464,421,47,85,199,85,248,64,1.1666666666666667:1,158,
624,726,464,423,47,85,199,82,250,63,1.1736526946107784:1,159,
630,725,464,424,47,85,199,79,253,62,1.1706586826347305:1,161,
636,776,518,427,53,86,208,109,258,62,1.210826210826211:1,162,
642,772,520,433,53,85,205,110,258,61,1.2120343839541547:1,163,
648,769,520,436,52,85,205,105,261,61,1.2034383954154728:1,164,
