Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,231,146,2.4574468085106385,1.553191489361702,8.981382978723406,3.29,
12,229,148,2.4361702127659575,1.574468085106383,8.935638297872343,3.3048936170212775,
18,226,151,2.404255319148936,1.6063829787234043,8.821808510638302,3.36340425531915,
24,224,153,2.382978723404255,1.627659574468085,8.77393617021277,3.4325531914893626,
30,223,154,2.372340425531915,1.6382978723404256,8.710106382978728,3.4378723404255327,
36,220,157,2.3404255319148937,1.6702127659574468,8.55585106382979,3.4591489361702137,
42,219,158,2.3297872340425534,1.6808510638297873,8.460106382978728,3.469787234042554,
48,216,161,2.297872340425532,1.7127659574468086,8.352659574468088,3.5378723404255323,
54,214,163,2.276595744680851,1.7340425531914894,8.283510638297876,3.599893617021277,
60,212,165,2.25531914893617,1.7553191489361701,8.212234042553195,3.659468085106383,
66,211,166,2.24468085106383,1.7659574468085106,8.219680851063831,3.611595744680851,
72,210,167,2.234042553191489,1.7765957446808511,8.181382978723407,3.59031914893617,
78,209,168,2.223404255319149,1.7872340425531914,8.138829787234046,3.617978723404255,
84,209,168,2.223404255319149,1.7872340425531914,8.138829787234046,3.617978723404255,
90,208,169,2.2127659574468086,1.797872340425532,8.106914893617025,3.639255319148936,
96,206,171,2.1914893617021276,1.8191489361702127,8.066489361702132,3.6796808510638295,
102,205,172,2.1808510638297873,1.8297872340425532,8.036702127659577,3.6796808510638295,
108,204,173,2.1702127659574466,1.8404255319148937,7.919680851063832,3.7201063829787233,
114,202,175,2.148936170212766,1.8617021276595744,7.840957446808514,3.7626595744680853,
120,199,178,2.117021276595745,1.8936170212765957,7.754787234042557,3.805212765957447,
126,198,179,2.106382978723404,1.9042553191489362,7.696276595744685,3.84031914893617,
132,193,184,2.0531914893617023,1.9574468085106382,7.552659574468088,3.8956382978723396,
138,193,184,2.0531914893617023,1.9574468085106382,7.552659574468088,3.8956382978723396,
144,192,185,2.0425531914893615,1.9680851063829787,7.529255319148938,3.9062765957446803,
150,191,186,2.0319148936170213,1.9787234042553192,7.502659574468088,3.9062765957446803,
156,189,188,2.0106382978723403,2.0,7.428191489361705,3.9381914893617016,
162,188,189,2.0,2.0106382978723403,7.3569148936170246,3.9435106382978717,
168,188,189,2.0,2.0106382978723403,7.3464893617021305,3.952234042553191,
